tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.4992	-	-	CUFF.4992	-	-	ENSSTOT00000028485	917-1942	ENSSTOT00000028485:917-1942	-	3.18995	1.44921	4.89109	OK	1.459171545
CUFF.5148	-	-	CUFF.5148	-	-	ENSSTOT00000027166	3545-4335	ENSSTOT00000027166:3545-4335	-	3.20188	1.17519	5.17084	OK	1.464628657
CUFF.984	-	-	CUFF.984	-	-	ENSSTOT00000013889	0-846	ENSSTOT00000013889:0-846	-	3.2119	1.31688	5.04804	OK	1.469212083
CUFF.12048	-	-	CUFF.12048	-	-	ENSSTOT00000015077	135-981	ENSSTOT00000015077:135-981	-	3.2119	1.31688	5.04804	OK	1.469212083
CUFF.5169	-	-	CUFF.5169	-	-	ENSSTOT00000024563	5354-6661	ENSSTOT00000024563:5354-6661	-	3.21624	1.70479	4.68817	OK	1.471197319
CUFF.5455	-	-	CUFF.5455	-	-	ENSSTOT00000009669	1060-2077	ENSSTOT00000009669:1060-2077	-	3.22158	1.46061	4.92956	OK	1.473639983
CUFF.6644	-	-	CUFF.6644	-	-	ENSSTOT00000015671	1022-1865	ENSSTOT00000015671:1022-1865	-	3.22713	1.32157	5.066	OK	1.476178707
CUFF.7112	-	-	CUFF.7112	-	-	ENSSTOT00000000322	359-1198	ENSSTOT00000000322:359-1198	-	3.24765	1.32787	5.09016	OK	1.485565124
CUFF.989	-	-	CUFF.989	-	-	ENSSTOT00000002359	3534-4481	ENSSTOT00000002359:3534-4481	-	3.27563	1.56858	4.9018	OK	1.498363951
CUFF.9460	-	-	CUFF.9460	-	-	ENSSTOT00000019457	13-1238	ENSSTOT00000019457:13-1238	-	3.29314	1.66733	4.85042	OK	1.506373511
CUFF.9231	-	-	CUFF.9231	-	-	ENSSTOT00000000681	1177-2002	ENSSTOT00000000681:1177-2002	-	3.32159	1.3504	5.17654	OK	1.519387329
CUFF.3380	-	-	CUFF.3380	-	-	ENSSTOT00000021410	36-1363	ENSSTOT00000021410:36-1363	-	3.32489	1.81902	4.75744	OK	1.520896841
CUFF.169	-	-	CUFF.169	-	-	ENSSTOT00000011181	1038-2196	ENSSTOT00000011181:1038-2196	-	3.33002	1.7638	4.81037	OK	1.523243445
CUFF.12702	-	-	CUFF.12702	-	-	ENSSTOT00000025061	42-1032	ENSSTOT00000025061:42-1032	-	3.3331	1.50045	5.064	OK	1.524652322
CUFF.10340	-	-	CUFF.10340	-	-	ENSSTOT00000005980	1107-1985	ENSSTOT00000005980:1107-1985	-	3.33602	1.26888	5.07554	OK	1.525988011
CUFF.8427	-	-	CUFF.8427	-	-	ENSSTOT00000027995	12-833	ENSSTOT00000027995:12-833	-	3.34334	1.35698	5.20176	OK	1.529336382
CUFF.6324	-	-	CUFF.6324	-	-	ENSSTOT00000025355	3347-4887	ENSSTOT00000025355:3347-4887	-	3.35085	1.92914	4.70229	OK	1.532771664
CUFF.3182	-	-	CUFF.3182	-	-	ENSSTOT00000015768	81-899	ENSSTOT00000015768:81-899	-	3.35984	1.36196	5.22083	OK	1.536883939
CUFF.7161	-	-	CUFF.7161	-	-	ENSSTOT00000008209	10-1269	ENSSTOT00000008209:10-1269	-	3.36342	1.76979	4.86691	OK	1.538521531
CUFF.12314	-	-	CUFF.12314	-	-	ENSSTOT00000014153	1424-2957	ENSSTOT00000014153:1424-2957	-	3.36858	1.93795	4.72376	OK	1.540881858
CUFF.4480	-	-	CUFF.4480	-	-	ENSSTOT00000021181	151-1239	ENSSTOT00000021181:151-1239	-	3.38404	1.70662	4.94919	OK	1.54795369
CUFF.8852	-	-	CUFF.8852	-	-	ENSSTOT00000009225	660-1691	ENSSTOT00000009225:660-1691	-	3.39282	1.62087	5.04272	OK	1.551969905
CUFF.8611	-	-	CUFF.8611	-	-	ENSSTOT00000025322	1546-2521	ENSSTOT00000025322:1546-2521	-	3.39847	1.52353	5.14191	OK	1.554554372
CUFF.4592	-	-	CUFF.4592	-	-	ENSSTOT00000027054	465-1385	ENSSTOT00000027054:465-1385	-	3.40021	1.61461	5.04565	OK	1.555350296
CUFF.8343	-	-	CUFF.8343	-	-	ENSSTOT00000020876	9-1090	ENSSTOT00000020876:9-1090	-	3.41124	1.71767	4.98124	OK	1.560395724
CUFF.11868	-	-	CUFF.11868	-	-	ENSSTOT00000002026	3479-4504	ENSSTOT00000002026:3479-4504	-	3.4178	1.63036	5.07224	OK	1.56339645
CUFF.1896	-	-	CUFF.1896	-	-	ENSSTOT00000001843	82-889	ENSSTOT00000001843:82-889	-	3.42176	1.38052	5.292	OK	1.565207863
CUFF.9201	-	-	CUFF.9201	-	-	ENSSTOT00000000677	70-1418	ENSSTOT00000000677:70-1418	-	3.42671	1.92843	4.82107	OK	1.567472131
CUFF.1858	-	-	CUFF.1858	-	-	ENSSTOT00000014054	825-2541	ENSSTOT00000014054:825-2541	-	3.45243	2.1641	4.65282	OK	1.579237172
CUFF.7879	-	-	CUFF.7879	-	-	ENSSTOT00000028389	665-1519	ENSSTOT00000028389:665-1519	-	3.46036	1.30454	5.21818	OK	1.582864573
CUFF.5325	-	-	CUFF.5325	-	-	ENSSTOT00000021486	318-2865	ENSSTOT00000021486:318-2865	-	3.49604	2.40575	4.51989	OK	1.599185594
CUFF.9486	-	-	CUFF.9486	-	-	ENSSTOT00000005371	2722-3935	ENSSTOT00000005371:2722-3935	-	3.51769	1.8369	5.05148	OK	1.609088904
CUFF.8022	-	-	CUFF.8022	-	-	ENSSTOT00000023236	162-1215	ENSSTOT00000023236:162-1215	-	3.52455	1.76334	5.1137	OK	1.612226858
CUFF.112	-	-	CUFF.112	-	-	ENSSTOT00000005726	2585-3532	ENSSTOT00000005726:2585-3532	-	3.5276	1.56858	5.29394	OK	1.613622013
CUFF.3822	-	-	CUFF.3822	-	-	ENSSTOT00000007518	29-816	ENSSTOT00000007518:29-816	-	3.54038	1.4156	5.42648	OK	1.619467939
CUFF.12178	-	-	CUFF.12178	-	-	ENSSTOT00000000928	1679-2413	ENSSTOT00000000928:1679-2413	-	3.54412	1.26485	5.81831	OK	1.621178719
CUFF.1592	-	-	CUFF.1592	-	-	ENSSTOT00000008420	3-1572	ENSSTOT00000008420:3-1572	-	3.55261	2.13017	4.9704	OK	1.62506228
CUFF.713	-	-	CUFF.713	-	-	ENSSTOT00000006612	0-1045	ENSSTOT00000006612:0-1045	-	3.55833	1.77684	5.33053	OK	1.627678767
CUFF.12203	-	-	CUFF.12203	-	-	ENSSTOT00000015194	717-1605	ENSSTOT00000015194:717-1605	-	3.56071	1.67279	5.22748	OK	1.628767445
CUFF.6943	-	-	CUFF.6943	-	-	ENSSTOT00000014408	3647-4430	ENSSTOT00000014408:3647-4430	-	3.5651	1.42284	5.4542	OK	1.630775552
CUFF.9836	-	-	CUFF.9836	-	-	ENSSTOT00000014427	2677-4135	ENSSTOT00000014427:2677-4135	-	3.57103	2.03764	5.0941	OK	1.633488099
CUFF.5222	-	-	CUFF.5222	-	-	ENSSTOT00000010023	930-1868	ENSSTOT00000010023:930-1868	-	3.57121	1.58363	5.34474	OK	1.633570436
CUFF.3086	-	-	CUFF.3086	-	-	ENSSTOT00000015084	1264-1994	ENSSTOT00000015084:1264-1994	-	3.57139	1.27178	5.85019	OK	1.633652773
CUFF.2500	-	-	CUFF.2500	-	-	ENSSTOT00000014239	568-2232	ENSSTOT00000014239:568-2232	-	3.5759	2.23173	4.90981	OK	1.635715772
CUFF.8118	-	-	CUFF.8118	-	-	ENSSTOT00000010211	2943-3775	ENSSTOT00000010211:2943-3775	-	3.58277	1.33904	5.8025	OK	1.6388583
CUFF.6387	-	-	CUFF.6387	-	-	ENSSTOT00000013008	76-855	ENSSTOT00000013008:76-855	-	3.59017	1.43014	5.48221	OK	1.642243265
CUFF.6504	-	-	CUFF.6504	-	-	ENSSTOT00000028423	1376-2206	ENSSTOT00000028423:1376-2206	-	3.59433	1.34227	5.81648	OK	1.644146165
CUFF.12358	-	-	CUFF.12358	-	-	ENSSTOT00000003039	1139-2484	ENSSTOT00000003039:1139-2484	-	3.59937	2.07078	5.10793	OK	1.6464516
CUFF.10361	-	-	CUFF.10361	-	-	ENSSTOT00000013701	0-1035	ENSSTOT00000013701:0-1035	-	3.60146	1.79401	5.38203	OK	1.647407624
CUFF.7343	-	-	CUFF.7343	-	-	ENSSTOT00000028082	54-1860	ENSSTOT00000028082:54-1860	-	3.60677	2.26188	4.93502	OK	1.649836565
CUFF.7668	-	-	CUFF.7668	-	-	ENSSTOT00000008897	171-895	ENSSTOT00000008897:171-895	-	3.61309	1.28232	5.89868	OK	1.652727508
CUFF.10806	-	-	CUFF.10806	-	-	ENSSTOT00000007215	101-876	ENSSTOT00000007215:101-876	-	3.61559	1.43752	5.51051	OK	1.653871078
CUFF.10242	-	-	CUFF.10242	-	-	ENSSTOT00000003061	2667-3851	ENSSTOT00000003061:2667-3851	-	3.62243	1.88189	5.33203	OK	1.656999883
CUFF.6718	-	-	CUFF.6718	-	-	ENSSTOT00000011446	1530-2712	ENSSTOT00000011446:1530-2712	-	3.62989	1.88508	5.34105	OK	1.660412294
CUFF.4893	-	-	CUFF.4893	-	-	ENSSTOT00000019696	921-2358	ENSSTOT00000019696:921-2358	-	3.63215	2.06742	5.16855	OK	1.661446081
CUFF.10687	-	-	CUFF.10687	-	-	ENSSTOT00000011964	2402-3174	ENSSTOT00000011964:2402-3174	-	3.63489	1.44311	5.53192	OK	1.662699433
CUFF.6450	-	-	CUFF.6450	-	-	ENSSTOT00000015504	561-1279	ENSSTOT00000015504:561-1279	-	3.65577	1.29304	5.94797	OK	1.672250523
CUFF.6428	-	-	CUFF.6428	-	-	ENSSTOT00000027615	3954-4722	ENSSTOT00000027615:3954-4722	-	3.66095	1.45063	5.56073	OK	1.674619999
CUFF.7897	-	-	CUFF.7897	-	-	ENSSTOT00000000552	263-1232	ENSSTOT00000000552:263-1232	-	3.67	1.72458	5.55699	OK	1.67875972
CUFF.5981	-	-	CUFF.5981	-	-	ENSSTOT00000020987	634-1653	ENSSTOT00000020987:634-1653	-	3.6727	1.82218	5.46654	OK	1.679994775
CUFF.3766	-	-	CUFF.3766	-	-	ENSSTOT00000028121	404-1170	ENSSTOT00000028121:404-1170	-	3.67412	1.45441	5.57525	OK	1.680644322
CUFF.7738	-	-	CUFF.7738	-	-	ENSSTOT00000026593	1072-1787	ENSSTOT00000026593:1072-1787	-	3.67749	1.29846	5.97293	OK	1.682185853
CUFF.7761	-	-	CUFF.7761	-	-	ENSSTOT00000007938	868-1582	ENSSTOT00000007938:868-1582	-	3.68479	1.30028	5.98129	OK	1.685525076
CUFF.10205	-	-	CUFF.10205	-	-	ENSSTOT00000013452	921-2038	ENSSTOT00000013452:921-2038	-	3.68531	1.82854	5.48562	OK	1.685762938
CUFF.980	-	-	CUFF.980	-	-	ENSSTOT00000028876	1-1017	ENSSTOT00000028876:1-1017	-	3.68637	1.82756	5.48268	OK	1.686247812
CUFF.10482	-	-	CUFF.10482	-	-	ENSSTOT00000005887	394-2060	ENSSTOT00000005887:394-2060	-	3.69853	2.34051	5.01537	OK	1.691810133
CUFF.4786	-	-	CUFF.4786	-	-	ENSSTOT00000015032	103-1116	ENSSTOT00000015032:103-1116	-	3.70014	1.83297	5.49892	OK	1.692546591
CUFF.3537	-	-	CUFF.3537	-	-	ENSSTOT00000000343	606-1468	ENSSTOT00000000343:606-1468	-	3.70272	1.72325	5.38515	OK	1.693726755
CUFF.12399	-	-	CUFF.12399	-	-	ENSSTOT00000026856	109-1020	ENSSTOT00000026856:109-1020	-	3.70878	1.63056	5.50314	OK	1.696498767
CUFF.7248	-	-	CUFF.7248	-	-	ENSSTOT00000006681	2634-3392	ENSSTOT00000006681:2634-3392	-	3.72777	1.46976	5.63409	OK	1.705185319
CUFF.2138	-	-	CUFF.2138	-	-	ENSSTOT00000023168	978-1686	ENSSTOT00000023168:978-1686	-	3.72919	1.3113	6.03198	OK	1.705834866
CUFF.6703	-	-	CUFF.6703	-	-	ENSSTOT00000011459	2127-3034	ENSSTOT00000011459:2127-3034	-	3.73007	1.63775	5.52741	OK	1.706237403
CUFF.11820	-	-	CUFF.11820	-	-	ENSSTOT00000015623	264-1320	ENSSTOT00000015623:264-1320	-	3.73156	1.93417	5.45084	OK	1.70691897
CUFF.3336	-	-	CUFF.3336	-	-	ENSSTOT00000007371	978-1735	ENSSTOT00000007371:978-1735	-	3.73458	1.4717	5.64154	OK	1.708300402
CUFF.5533	-	-	CUFF.5533	-	-	ENSSTOT00000011098	21-1523	ENSSTOT00000011098:21-1523	-	3.73686	2.22519	5.19212	OK	1.709343337
CUFF.4117	-	-	CUFF.4117	-	-	ENSSTOT00000008799	2719-4767	ENSSTOT00000008799:2719-4767	-	3.73803	2.44793	4.98653	OK	1.709878527
CUFF.9385	-	-	CUFF.9385	-	-	ENSSTOT00000021591	3763-4718	ENSSTOT00000021591:3763-4718	-	3.73898	1.74986	5.63845	OK	1.710313084
CUFF.6359	-	-	CUFF.6359	-	-	ENSSTOT00000014458	1507-2362	ENSSTOT00000014458:1507-2362	-	3.74291	1.73736	5.42924	OK	1.712110775
CUFF.8744	-	-	CUFF.8744	-	-	ENSSTOT00000028583	173-1325	ENSSTOT00000028583:173-1325	-	3.7455	1.93417	5.48014	OK	1.713295512
CUFF.12622	-	-	CUFF.12622	-	-	ENSSTOT00000020184	1399-2303	ENSSTOT00000020184:1399-2303	-	3.74619	1.64319	5.54575	OK	1.713611138
CUFF.7928	-	-	CUFF.7928	-	-	ENSSTOT00000027397	958-1911	ENSSTOT00000027397:958-1911	-	3.74904	1.75354	5.65029	OK	1.714914807
CUFF.9167	-	-	CUFF.9167	-	-	ENSSTOT00000005664	509-1659	ENSSTOT00000005664:509-1659	-	3.75347	1.93753	5.48967	OK	1.716941211
CUFF.2784	-	-	CUFF.2784	-	-	ENSSTOT00000006586	8-762	ENSSTOT00000006586:8-762	-	3.75518	1.47756	5.66398	OK	1.717723413
CUFF.6942	-	-	CUFF.6942	-	-	ENSSTOT00000014408	2315-3167	ENSSTOT00000014408:2315-3167	-	3.76041	1.74348	5.44836	OK	1.72011576
CUFF.6036	-	-	CUFF.6036	-	-	ENSSTOT00000022222	3962-4715	ENSSTOT00000022222:3962-4715	-	3.7621	1.47952	5.6715	OK	1.720888813
CUFF.43	-	-	CUFF.43	-	-	ENSSTOT00000028241	619-1420	ENSSTOT00000028241:619-1420	-	3.77073	1.39086	6.02707	OK	1.724836414
CUFF.9804	-	-	CUFF.9804	-	-	ENSSTOT00000007841	1664-2563	ENSSTOT00000007841:1664-2563	-	3.77338	1.65233	5.5766	OK	1.726048597
CUFF.9835	-	-	CUFF.9835	-	-	ENSSTOT00000014427	1335-2332	ENSSTOT00000014427:1335-2332	-	3.77538	1.86239	5.58716	OK	1.726963453
CUFF.9170	-	-	CUFF.9170	-	-	ENSSTOT00000008277	1797-2548	ENSSTOT00000008277:1797-2548	-	3.77601	1.48346	5.68661	OK	1.727251632
CUFF.1765	-	-	CUFF.1765	-	-	ENSSTOT00000010083	2259-3108	ENSSTOT00000010083:2259-3108	-	3.77806	1.74964	5.46761	OK	1.728189359
CUFF.9852	-	-	CUFF.9852	-	-	ENSSTOT00000007668	1282-2130	ENSSTOT00000007668:1282-2130	-	3.78398	1.7517	5.47406	OK	1.730897331
CUFF.1646	-	-	CUFF.1646	-	-	ENSSTOT00000004246	931-1925	ENSSTOT00000004246:931-1925	-	3.78983	1.86801	5.60403	OK	1.733573283
CUFF.2515	-	-	CUFF.2515	-	-	ENSSTOT00000000289	235-1522	ENSSTOT00000000289:235-1522	-	3.79323	2.1641	5.33812	OK	1.735128537
CUFF.3918	-	-	CUFF.3918	-	-	ENSSTOT00000015819	1190-2623	ENSSTOT00000015819:1190-2623	-	3.79587	2.20276	5.31255	OK	1.736336147
CUFF.11388	-	-	CUFF.11388	-	-	ENSSTOT00000003647	110-2178	ENSSTOT00000003647:110-2178	-	3.79773	2.51404	5.02809	OK	1.737186962
CUFF.5270	-	-	CUFF.5270	-	-	ENSSTOT00000010373	78-777	ENSSTOT00000010373:78-777	-	3.79784	1.32818	6.10965	OK	1.737237279
CUFF.1591	-	-	CUFF.1591	-	-	ENSSTOT00000004349	149-1823	ENSSTOT00000004349:149-1823	-	3.80515	2.32932	5.21324	OK	1.740581076
CUFF.6385	-	-	CUFF.6385	-	-	ENSSTOT00000024518	1539-3163	ENSSTOT00000024518:1539-3163	-	3.80839	2.40104	5.14508	OK	1.742063142
CUFF.792	-	-	CUFF.792	-	-	ENSSTOT00000027246	3117-4105	ENSSTOT00000027246:3117-4105	-	3.81906	1.87935	5.63806	OK	1.746943895
CUFF.9239	-	-	CUFF.9239	-	-	ENSSTOT00000027975	41-1514	ENSSTOT00000027975:41-1514	-	3.82267	2.269	5.29434	OK	1.748595209
CUFF.810	-	-	CUFF.810	-	-	ENSSTOT00000021853	3113-4196	ENSSTOT00000021853:3113-4196	-	3.82885	1.88595	5.65784	OK	1.751422113
CUFF.7858	-	-	CUFF.7858	-	-	ENSSTOT00000026627	0-888	ENSSTOT00000026627:0-888	-	3.83461	1.67279	5.64568	OK	1.754056896
CUFF.8320	-	-	CUFF.8320	-	-	ENSSTOT00000012122	305-1095	ENSSTOT00000012122:305-1095	-	3.84225	1.41023	6.11099	OK	1.757551644
CUFF.8260	-	-	CUFF.8260	-	-	ENSSTOT00000029373	14214-15148	ENSSTOT00000029373:14214-15148	-	3.84744	1.78921	5.76523	OK	1.759925694
CUFF.4457	-	-	CUFF.4457	-	-	ENSSTOT00000003951	958-2278	ENSSTOT00000003951:958-2278	-	3.84774	2.11	5.486	OK	1.760062922
CUFF.1233	-	-	CUFF.1233	-	-	ENSSTOT00000016227	3077-3817	ENSSTOT00000016227:3077-3817	-	3.85439	1.50551	5.77114	OK	1.763104817
CUFF.811	-	-	CUFF.811	-	-	ENSSTOT00000021853	4271-5251	ENSSTOT00000021853:4271-5251	-	3.85874	1.89469	5.68408	OK	1.765094627
CUFF.2893	-	-	CUFF.2893	-	-	ENSSTOT00000026215	84-966	ENSSTOT00000026215:84-966	-	3.86885	1.68417	5.68408	OK	1.769719221
CUFF.5815	-	-	CUFF.5815	-	-	ENSSTOT00000020092	2967-3753	ENSSTOT00000020092:2967-3753	-	3.86894	1.41741	6.14209	OK	1.76976039
CUFF.1949	-	-	CUFF.1949	-	-	ENSSTOT00000012427	772-1797	ENSSTOT00000012427:772-1797	-	3.87351	1.99266	5.61569	OK	1.771850834
CUFF.9555	-	-	CUFF.9555	-	-	ENSSTOT00000023957	2515-3396	ENSSTOT00000023957:2515-3396	-	3.87462	1.68608	5.69054	OK	1.772358579
CUFF.1355	-	-	CUFF.1355	-	-	ENSSTOT00000004286	8901-9829	ENSSTOT00000004286:8901-9829	-	3.8796	1.80078	5.8025	OK	1.774636569
CUFF.10688	-	-	CUFF.10688	-	-	ENSSTOT00000011964	4269-5101	ENSSTOT00000011964:4269-5101	-	3.88134	1.78539	5.57933	OK	1.775432493
CUFF.12142	-	-	CUFF.12142	-	-	ENSSTOT00000026252	36-820	ENSSTOT00000026252:36-820	-	3.88242	1.42102	6.15776	OK	1.775926515
CUFF.5200	-	-	CUFF.5200	-	-	ENSSTOT00000007203	66-993	ENSSTOT00000007203:66-993	-	3.88501	1.80272	5.80876	OK	1.777111253
CUFF.6323	-	-	CUFF.6323	-	-	ENSSTOT00000025355	1778-2465	ENSSTOT00000025355:1778-2465	-	3.8934	1.35138	6.21636	OK	1.780949072
CUFF.2871	-	-	CUFF.2871	-	-	ENSSTOT00000010346	1135-1917	ENSSTOT00000010346:1135-1917	-	3.896	1.42466	6.17351	OK	1.782138384
CUFF.1018	-	-	CUFF.1018	-	-	ENSSTOT00000002743	95-970	ENSSTOT00000002743:95-970	-	3.90958	1.69765	5.72956	OK	1.788350252
CUFF.9755	-	-	CUFF.9755	-	-	ENSSTOT00000026719	408-1188	ENSSTOT00000026719:408-1188	-	3.90967	1.42831	6.18934	OK	1.788391421
CUFF.9093	-	-	CUFF.9093	-	-	ENSSTOT00000001989	80-765	ENSSTOT00000001989:80-765	-	3.9098	1.35533	6.23451	OK	1.788450886
CUFF.7811	-	-	CUFF.7811	-	-	ENSSTOT00000005465	7199-8690	ENSSTOT00000005465:7199-8690	-	3.91391	2.36614	5.35496	OK	1.790330914
CUFF.7661	-	-	CUFF.7661	-	-	ENSSTOT00000022885	29-1092	ENSSTOT00000022885:29-1092	-	3.91863	1.92143	5.76429	OK	1.792489973
CUFF.9186	-	-	CUFF.9186	-	-	ENSSTOT00000000666	1815-3019	ENSSTOT00000000666:1815-3019	-	3.92317	2.15907	5.5519	OK	1.794566695
CUFF.5004	-	-	CUFF.5004	-	-	ENSSTOT00000009150	38-1665	ENSSTOT00000009150:38-1665	-	3.93137	2.39661	5.36384	OK	1.798317602
CUFF.11716	-	-	CUFF.11716	-	-	ENSSTOT00000019863	3036-3907	ENSSTOT00000019863:3036-3907	-	3.93325	1.70544	5.75587	OK	1.799177566
CUFF.6638	-	-	CUFF.6638	-	-	ENSSTOT00000014024	403-1179	ENSSTOT00000014024:403-1179	-	3.93731	1.43567	6.22124	OK	1.801034723
CUFF.10109	-	-	CUFF.10109	-	-	ENSSTOT00000004160	2971-4783	ENSSTOT00000004160:2971-4783	-	3.941	2.56181	5.2261	OK	1.802722631
CUFF.6936	-	-	CUFF.6936	-	-	ENSSTOT00000020308	2494-3175	ENSSTOT00000020308:2494-3175	-	3.94301	1.36329	6.27113	OK	1.803642061
CUFF.7513	-	-	CUFF.7513	-	-	ENSSTOT00000015137	354-1457	ENSSTOT00000015137:354-1457	-	3.95104	2.02009	5.72359	OK	1.807315205
CUFF.6933	-	-	CUFF.6933	-	-	ENSSTOT00000026751	6245-7112	ENSSTOT00000026751:6245-7112	-	3.9572	1.71331	5.78242	OK	1.81013296
CUFF.4665	-	-	CUFF.4665	-	-	ENSSTOT00000024541	56-2658	ENSSTOT00000024541:56-2658	-	3.95905	2.78306	5.0666	OK	1.810979201
CUFF.3030	-	-	CUFF.3030	-	-	ENSSTOT00000029046	7765-9241	ENSSTOT00000029046:7765-9241	-	3.96028	2.39019	5.40938	OK	1.811541837
CUFF.5673	-	-	CUFF.5673	-	-	ENSSTOT00000004981	91-2266	ENSSTOT00000004981:91-2266	-	3.96892	2.64647	5.20758	OK	1.815494013
CUFF.5607	-	-	CUFF.5607	-	-	ENSSTOT00000008789	0-1052	ENSSTOT00000008789:0-1052	-	3.96983	1.94152	5.82457	OK	1.815910272
CUFF.11177	-	-	CUFF.11177	-	-	ENSSTOT00000020078	1865-2589	ENSSTOT00000020078:1865-2589	-	3.9744	1.53879	5.89868	OK	1.818000717
CUFF.10305	-	-	CUFF.10305	-	-	ENSSTOT00000011303	585-1542	ENSSTOT00000011303:585-1542	-	3.97756	1.94023	6.01472	OK	1.819446188
CUFF.9256	-	-	CUFF.9256	-	-	ENSSTOT00000009814	2723-3959	ENSSTOT00000009814:2723-3959	-	3.98179	2.2534	5.70861	OK	1.821381108
CUFF.8170	-	-	CUFF.8170	-	-	ENSSTOT00000011680	3823-5152	ENSSTOT00000011680:3823-5152	-	3.98274	2.23543	5.58857	OK	1.821815664
CUFF.12137	-	-	CUFF.12137	-	-	ENSSTOT00000029437	633-1680	ENSSTOT00000029437:633-1680	-	3.99355	1.95079	5.85238	OK	1.826760458
CUFF.9316	-	-	CUFF.9316	-	-	ENSSTOT00000011653	139-1232	ENSSTOT00000011653:139-1232	-	3.99579	2.03857	5.77596	OK	1.827785096
CUFF.7614	-	-	CUFF.7614	-	-	ENSSTOT00000008720	1306-2027	ENSSTOT00000008720:1306-2027	-	3.99773	1.54519	5.92322	OK	1.828672505
CUFF.2476	-	-	CUFF.2476	-	-	ENSSTOT00000022670	299-1019	ENSSTOT00000022670:299-1019	-	4.00557	1.54733	5.93145	OK	1.832258739
CUFF.2635	-	-	CUFF.2635	-	-	ENSSTOT00000025172	1445-2395	ENSSTOT00000025172:1445-2395	-	4.01519	1.95453	6.05903	OK	1.836659193
