tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.13814	-	-	CUFF.13814	-	-	ENSGALT00000021125	4-1124	ENSGALT00000021125:4-1124	-	0.741822	0.368299	1.1049	OK	0.439428659
CUFF.11802	-	-	CUFF.11802	-	-	ENSGALT00000022695	20-685	ENSGALT00000022695:20-685	-	0.741895	0.225561	1.24058	OK	0.439471902
CUFF.5053	-	-	CUFF.5053	-	-	ENSGALT00000003394	3846-4761	ENSGALT00000003394:3846-4761	-	0.744766	0.327864	1.10654	OK	0.441172579
CUFF.2813	-	-	CUFF.2813	-	-	ENSGALT00000008061	225-1587	ENSGALT00000008061:225-1587	-	0.748746	0.41299	1.07377	OK	0.443530187
CUFF.5426	-	-	CUFF.5426	-	-	ENSGALT00000005924	2442-3252	ENSGALT00000005924:2442-3252	-	0.750102	0.277774	1.20369	OK	0.444333433
CUFF.9095	-	-	CUFF.9095	-	-	ENSGALT00000045417	579-1638	ENSGALT00000045417:579-1638	-	0.750953	0.389513	1.09772	OK	0.444837535
CUFF.11920	-	-	CUFF.11920	-	-	ENSGALT00000024132	0-1009	ENSGALT00000024132:0-1009	-	0.751013	0.37165	1.11495	OK	0.444873077
CUFF.8985	-	-	CUFF.8985	-	-	ENSGALT00000039690	209-1015	ENSGALT00000039690:209-1015	-	0.755137	0.279153	1.20966	OK	0.447315986
CUFF.8885	-	-	CUFF.8885	-	-	ENSGALT00000011840	730-1434	ENSGALT00000011840:730-1434	-	0.759237	0.266332	1.22513	OK	0.449744678
CUFF.4478	-	-	CUFF.4478	-	-	ENSGALT00000022955	1591-2443	ENSGALT00000022955:1591-2443	-	0.759442	0.352108	1.10034	OK	0.449866113
CUFF.15109	-	-	CUFF.15109	-	-	ENSGALT00000003184	737-1487	ENSGALT00000003184:737-1487	-	0.764006	0.299996	1.14998	OK	0.452569662
CUFF.2328	-	-	CUFF.2328	-	-	ENSGALT00000044155	179-1027	ENSGALT00000044155:179-1027	-	0.764204	0.353769	1.10553	OK	0.45268695
CUFF.3563	-	-	CUFF.3563	-	-	ENSGALT00000015978	1220-1920	ENSGALT00000015978:1220-1920	-	0.765436	0.267853	1.23213	OK	0.453416743
CUFF.7475	-	-	CUFF.7475	-	-	ENSGALT00000019852	1185-2031	ENSGALT00000019852:1185-2031	-	0.766608	0.354605	1.10814	OK	0.454110994
CUFF.10554	-	-	CUFF.10554	-	-	ENSGALT00000000928	2171-3110	ENSGALT00000000928:2171-3110	-	0.77169	0.35942	1.15813	OK	0.457121387
CUFF.7019	-	-	CUFF.7019	-	-	ENSGALT00000025070	996-1982	ENSGALT00000025070:996-1982	-	0.773275	0.380319	1.14096	OK	0.458060284
CUFF.11287	-	-	CUFF.11287	-	-	ENSGALT00000004481	1189-2707	ENSGALT00000004481:1189-2707	-	0.774125	0.469361	1.06224	OK	0.458563794
CUFF.2146	-	-	CUFF.2146	-	-	ENSGALT00000005688	986-1678	ENSGALT00000005688:986-1678	-	0.778143	0.27095	1.24637	OK	0.460943912
CUFF.3708	-	-	CUFF.3708	-	-	ENSGALT00000045406	44-736	ENSGALT00000045406:44-736	-	0.778143	0.27095	1.24637	OK	0.460943912
CUFF.2589	-	-	CUFF.2589	-	-	ENSGALT00000008381	2608-3635	ENSGALT00000008381:2608-3635	-	0.780369	0.40165	1.13192	OK	0.462262515
CUFF.13179	-	-	CUFF.13179	-	-	ENSGALT00000016778	4681-5562	ENSGALT00000016778:4681-5562	-	0.782509	0.340517	1.14925	OK	0.463530174
CUFF.1406	-	-	CUFF.1406	-	-	ENSGALT00000012514	2408-3192	ENSGALT00000012514:2408-3192	-	0.784085	0.286986	1.24361	OK	0.464463739
CUFF.4558	-	-	CUFF.4558	-	-	ENSGALT00000022020	2684-3746	ENSGALT00000022020:2684-3746	-	0.792326	0.388413	1.16524	OK	0.469345411
CUFF.1113	-	-	CUFF.1113	-	-	ENSGALT00000009877	1791-2709	ENSGALT00000009877:1791-2709	-	0.794582	0.367642	1.18462	OK	0.470681785
CUFF.6067	-	-	CUFF.6067	-	-	ENSGALT00000009671	1954-2872	ENSGALT00000009671:1954-2872	-	0.794582	0.367642	1.18462	OK	0.470681785
CUFF.4346	-	-	CUFF.4346	-	-	ENSGALT00000022366	2919-3647	ENSGALT00000022366:2919-3647	-	0.79646	0.309062	1.18474	OK	0.471794244
CUFF.2892	-	-	CUFF.2892	-	-	ENSGALT00000009276	203-978	ENSGALT00000009276:203-978	-	0.796576	0.290319	1.25805	OK	0.471862958
CUFF.8566	-	-	CUFF.8566	-	-	ENSGALT00000010045	35-5418	ENSGALT00000010045:35-5418	-	0.797413	0.640898	0.947414	OK	0.472358767
CUFF.6780	-	-	CUFF.6780	-	-	ENSGALT00000023658	523-1297	ENSGALT00000023658:523-1297	-	0.797989	0.290694	1.25967	OK	0.472699969
CUFF.1429	-	-	CUFF.1429	-	-	ENSGALT00000012655	6950-7630	ENSGALT00000012655:6950-7630	-	0.798014	0.275732	1.26836	OK	0.472714778
CUFF.9098	-	-	CUFF.9098	-	-	ENSGALT00000039677	1057-1737	ENSGALT00000039677:1057-1737	-	0.798014	0.275732	1.26836	OK	0.472714778
CUFF.4631	-	-	CUFF.4631	-	-	ENSGALT00000011227	2449-3363	ENSGALT00000011227:2449-3363	-	0.799097	0.369251	1.18981	OK	0.473356308
CUFF.13765	-	-	CUFF.13765	-	-	ENSGALT00000020953	1028-1894	ENSGALT00000020953:1028-1894	-	0.800404	0.346416	1.16915	OK	0.474130528
CUFF.6889	-	-	CUFF.6889	-	-	ENSGALT00000005488	447-1874	ENSGALT00000005488:447-1874	-	0.801199	0.473014	1.1037	OK	0.474601457
CUFF.14246	-	-	CUFF.14246	-	-	ENSGALT00000025009	2175-3087	ENSGALT00000025009:2175-3087	-	0.801374	0.370061	1.19242	OK	0.474705121
CUFF.12032	-	-	CUFF.12032	-	-	ENSGALT00000024935	4696-6589	ENSGALT00000024935:4696-6589	-	0.802171	0.515048	1.06972	OK	0.475177235
CUFF.8467	-	-	CUFF.8467	-	-	ENSGALT00000003979	1712-2436	ENSGALT00000003979:1712-2436	-	0.802659	0.310769	1.19128	OK	0.475466309
CUFF.14941	-	-	CUFF.14941	-	-	ENSGALT00000027863	0-724	ENSGALT00000027863:0-724	-	0.802659	0.310769	1.19128	OK	0.475466309
CUFF.6130	-	-	CUFF.6130	-	-	ENSGALT00000024427	1060-1877	ENSGALT00000024427:1060-1877	-	0.803238	0.367192	1.14748	OK	0.475809287
CUFF.10619	-	-	CUFF.10619	-	-	ENSGALT00000015394	106-921	ENSGALT00000015394:106-921	-	0.805894	0.368093	1.15029	OK	0.477382606
CUFF.14425	-	-	CUFF.14425	-	-	ENSGALT00000026478	623-1994	ENSGALT00000026478:623-1994	-	0.807545	0.464983	1.14878	OK	0.478360599
CUFF.15188	-	-	CUFF.15188	-	-	ENSGALT00000016487	105-1150	ENSGALT00000016487:105-1150	-	0.808459	0.394731	1.18419	OK	0.47890202
CUFF.13094	-	-	CUFF.13094	-	-	ENSGALT00000038683	759-1896	ENSGALT00000038683:759-1896	-	0.809129	0.428754	1.18732	OK	0.479298904
CUFF.2857	-	-	CUFF.2857	-	-	ENSGALT00000039934	104-820	ENSGALT00000039934:104-820	-	0.815351	0.314242	1.20459	OK	0.482984593
CUFF.15490	-	-	CUFF.15490	-	-	ENSGALT00000024828	1351-2158	ENSGALT00000024828:1351-2158	-	0.816695	0.371742	1.16169	OK	0.48378073
CUFF.13796	-	-	CUFF.13796	-	-	ENSGALT00000021056	0-623	ENSGALT00000021056:0-623	-	0.817358	0.240767	1.38441	OK	0.484173467
CUFF.3804	-	-	CUFF.3804	-	-	ENSGALT00000001270	0-1443	ENSGALT00000001270:0-1443	-	0.821217	0.493756	1.14344	OK	0.4864594
CUFF.8990	-	-	CUFF.8990	-	-	ENSGALT00000005010	86-798	ENSGALT00000005010:86-798	-	0.821849	0.316007	1.21136	OK	0.486833774
CUFF.8951	-	-	CUFF.8951	-	-	ENSGALT00000004266	4089-4755	ENSGALT00000004266:4089-4755	-	0.82252	0.281528	1.35133	OK	0.48723125
CUFF.3234	-	-	CUFF.3234	-	-	ENSGALT00000003311	57-813	ENSGALT00000003311:57-813	-	0.824301	0.297615	1.33927	OK	0.488286251
CUFF.7784	-	-	CUFF.7784	-	-	ENSGALT00000006963	1568-2324	ENSGALT00000006963:1568-2324	-	0.824301	0.297615	1.33927	OK	0.488286251
CUFF.14481	-	-	CUFF.14481	-	-	ENSGALT00000026856	3385-4732	ENSGALT00000026856:3385-4732	-	0.824592	0.473267	1.16925	OK	0.488458629
CUFF.12822	-	-	CUFF.12822	-	-	ENSGALT00000013344	1820-2484	ENSGALT00000013344:1820-2484	-	0.826144	0.282376	1.3554	OK	0.489377978
CUFF.9595	-	-	CUFF.9595	-	-	ENSGALT00000013741	1961-2670	ENSGALT00000013741:1961-2670	-	0.826791	0.317344	1.21649	OK	0.489761237
CUFF.13230	-	-	CUFF.13230	-	-	ENSGALT00000018372	1259-1968	ENSGALT00000018372:1259-1968	-	0.826791	0.317344	1.21649	OK	0.489761237
CUFF.7252	-	-	CUFF.7252	-	-	ENSGALT00000018647	770-1750	ENSGALT00000018647:770-1750	-	0.828008	0.420913	1.22447	OK	0.490482144
CUFF.11724	-	-	CUFF.11724	-	-	ENSGALT00000037497	374-1399	ENSGALT00000037497:374-1399	-	0.828301	0.402434	1.2073	OK	0.490655707
CUFF.9713	-	-	CUFF.9713	-	-	ENSGALT00000014663	621-1645	ENSGALT00000014663:621-1645	-	0.829319	0.402827	1.20848	OK	0.491258733
CUFF.9219	-	-	CUFF.9219	-	-	ENSGALT00000013295	2629-3336	ENSGALT00000013295:2629-3336	-	0.830119	0.318242	1.21993	OK	0.491732625
CUFF.857	-	-	CUFF.857	-	-	ENSGALT00000042763	108-1037	ENSGALT00000042763:108-1037	-	0.834586	0.403654	1.25133	OK	0.494378715
CUFF.12547	-	-	CUFF.12547	-	-	ENSGALT00000013059	479-1228	ENSGALT00000013059:479-1228	-	0.835008	0.300396	1.35178	OK	0.494628692
CUFF.7975	-	-	CUFF.7975	-	-	ENSGALT00000002833	34-1097	ENSGALT00000002833:34-1097	-	0.835364	0.423324	1.19942	OK	0.494839574
CUFF.6399	-	-	CUFF.6399	-	-	ENSGALT00000016155	2-884	ENSGALT00000016155:2-884	-	0.837154	0.382648	1.27549	OK	0.495899905
CUFF.11531	-	-	CUFF.11531	-	-	ENSGALT00000031134	778-1435	ENSGALT00000031134:778-1435	-	0.839084	0.285384	1.36984	OK	0.497043168
CUFF.2907	-	-	CUFF.2907	-	-	ENSGALT00000011913	93-794	ENSGALT00000011913:93-794	-	0.840265	0.320966	1.23037	OK	0.49774275
CUFF.8524	-	-	CUFF.8524	-	-	ENSGALT00000007929	3384-4173	ENSGALT00000007929:3384-4173	-	0.842088	0.380223	1.1882	OK	0.498822629
CUFF.11964	-	-	CUFF.11964	-	-	ENSGALT00000024308	40-1584	ENSGALT00000024308:40-1584	-	0.843374	0.510032	1.16579	OK	0.49958441
CUFF.1822	-	-	CUFF.1822	-	-	ENSGALT00000015965	869-1612	ENSGALT00000015965:869-1612	-	0.844409	0.302822	1.3627	OK	0.500197506
CUFF.996	-	-	CUFF.996	-	-	ENSGALT00000038919	1829-3412	ENSGALT00000038919:1829-3412	-	0.84673	0.521155	1.16075	OK	0.501572383
CUFF.11313	-	-	CUFF.11313	-	-	ENSGALT00000017913	36-954	ENSGALT00000017913:36-954	-	0.847554	0.408491	1.26632	OK	0.502060491
CUFF.14088	-	-	CUFF.14088	-	-	ENSGALT00000024072	7053-7793	ENSGALT00000024072:7053-7793	-	0.849189	0.30405	1.36822	OK	0.503029006
CUFF.393	-	-	CUFF.393	-	-	ENSGALT00000045650	1046-2092	ENSGALT00000045650:1046-2092	-	0.852353	0.430204	1.21891	OK	0.504903246
CUFF.8819	-	-	CUFF.8819	-	-	ENSGALT00000040748	3077-4518	ENSGALT00000040748:3077-4518	-	0.853016	0.520465	1.17105	OK	0.505295983
CUFF.6000	-	-	CUFF.6000	-	-	ENSGALT00000024292	3861-4950	ENSGALT00000024292:3861-4950	-	0.853318	0.447652	1.23965	OK	0.505474877
CUFF.13386	-	-	CUFF.13386	-	-	ENSGALT00000019330	1-1177	ENSGALT00000019330:1-1177	-	0.854105	0.47831	1.21172	OK	0.505941068
CUFF.14971	-	-	CUFF.14971	-	-	ENSGALT00000030044	790-1526	ENSGALT00000030044:790-1526	-	0.855648	0.305702	1.37566	OK	0.506855086
CUFF.2225	-	-	CUFF.2225	-	-	ENSGALT00000037512	3205-4726	ENSGALT00000037512:3205-4726	-	0.858171	0.517744	1.18342	OK	0.50834962
CUFF.9415	-	-	CUFF.9415	-	-	ENSGALT00000014160	2287-3064	ENSGALT00000014160:2287-3064	-	0.859913	0.386095	1.20655	OK	0.509381518
CUFF.5984	-	-	CUFF.5984	-	-	ENSGALT00000024268	3186-4614	ENSGALT00000024268:3186-4614	-	0.862121	0.525203	1.18171	OK	0.510689458
CUFF.4210	-	-	CUFF.4210	-	-	ENSGALT00000007499	697-1776	ENSGALT00000007499:697-1776	-	0.863139	0.451801	1.25114	OK	0.511292484
CUFF.2811	-	-	CUFF.2811	-	-	ENSGALT00000010464	4259-5158	ENSGALT00000010464:4259-5158	-	0.870929	0.417124	1.29309	OK	0.515907
CUFF.11860	-	-	CUFF.11860	-	-	ENSGALT00000024010	912-3101	ENSGALT00000024010:912-3101	-	0.87168	0.599581	1.13064	OK	0.516351865
CUFF.3395	-	-	CUFF.3395	-	-	ENSGALT00000013864	1895-2577	ENSGALT00000013864:1895-2577	-	0.874096	0.329908	1.26465	OK	0.517783017
CUFF.11131	-	-	CUFF.11131	-	-	ENSGALT00000007209	3487-4126	ENSGALT00000007209:3487-4126	-	0.874298	0.293423	1.40843	OK	0.517902674
CUFF.11858	-	-	CUFF.11858	-	-	ENSGALT00000024010	11-649	ENSGALT00000024010:11-649	-	0.876341	0.293883	1.41064	OK	0.519112874
CUFF.475	-	-	CUFF.475	-	-	ENSGALT00000038481	287-1138	ENSGALT00000038481:287-1138	-	0.877647	0.396587	1.32196	OK	0.519886502
CUFF.9762	-	-	CUFF.9762	-	-	ENSGALT00000038780	133-1197	ENSGALT00000038780:133-1197	-	0.878301	0.45817	1.26878	OK	0.520273908
CUFF.10699	-	-	CUFF.10699	-	-	ENSGALT00000015869	0-637	ENSGALT00000015869:0-637	-	0.878394	0.294344	1.41285	OK	0.520328997
CUFF.4211	-	-	CUFF.4211	-	-	ENSGALT00000007499	1894-2915	ENSGALT00000007499:1894-2915	-	0.878631	0.440738	1.24876	OK	0.520469388
CUFF.935	-	-	CUFF.935	-	-	ENSGALT00000005849	150-1725	ENSGALT00000005849:150-1725	-	0.879167	0.547612	1.19046	OK	0.520786895
CUFF.8894	-	-	CUFF.8894	-	-	ENSGALT00000004678	815-1494	ENSGALT00000004678:815-1494	-	0.879688	0.331365	1.27023	OK	0.521095516
CUFF.1427	-	-	CUFF.1427	-	-	ENSGALT00000012655	618-1510	ENSGALT00000012655:618-1510	-	0.87987	0.420398	1.30323	OK	0.521203327
CUFF.2384	-	-	CUFF.2384	-	-	ENSGALT00000043615	564-1200	ENSGALT00000043615:564-1200	-	0.880456	0.294807	1.41507	OK	0.521550452
CUFF.5611	-	-	CUFF.5611	-	-	ENSGALT00000045294	9-645	ENSGALT00000045294:9-645	-	0.880456	0.294807	1.41507	OK	0.521550452
CUFF.5826	-	-	CUFF.5826	-	-	ENSGALT00000040996	146-867	ENSGALT00000040996:146-867	-	0.88077	0.312062	1.40428	OK	0.521736454
CUFF.14311	-	-	CUFF.14311	-	-	ENSGALT00000025834	2396-3031	ENSGALT00000025834:2396-3031	-	0.882528	0.295272	1.4173	OK	0.52277783
CUFF.9517	-	-	CUFF.9517	-	-	ENSGALT00000039147	1427-2061	ENSGALT00000039147:1427-2061	-	0.88461	0.295737	1.41954	OK	0.524011132
CUFF.14886	-	-	CUFF.14886	-	-	ENSGALT00000027716	29-663	ENSGALT00000027716:29-663	-	0.88461	0.295737	1.41954	OK	0.524011132
