tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.4798	-	-	CUFF.4798	-	-	ENSFCAT00000002523	131-1884	ENSFCAT00000002523:131-1884	-	1.25239	0.763129	1.73824	OK	0.570705327
CUFF.2339	-	-	CUFF.2339	-	-	ENSFCAT00000005882	771-1563	ENSFCAT00000005882:771-1563	-	1.27718	0.469193	2.06445	OK	0.582001955
CUFF.89	-	-	CUFF.89	-	-	ENSFCAT00000000804	2042-3756	ENSFCAT00000000804:2042-3756	-	1.28487	0.780493	1.77779	OK	0.585506234
CUFF.763	-	-	CUFF.763	-	-	ENSFCAT00000008149	3204-4106	ENSFCAT00000008149:3204-4106	-	1.28896	0.49437	1.97748	OK	0.587370019
CUFF.1385	-	-	CUFF.1385	-	-	ENSFCAT00000028269	469-1255	ENSFCAT00000028269:469-1255	-	1.29048	0.472775	2.08021	OK	0.588062672
CUFF.36	-	-	CUFF.36	-	-	ENSFCAT00000007251	1312-2149	ENSFCAT00000007251:1312-2149	-	1.30405	0.532762	2.04225	OK	0.594246426
CUFF.8093	-	-	CUFF.8093	-	-	ENSFCAT00000029485	2878-3715	ENSFCAT00000029485:2878-3715	-	1.30405	0.532762	2.04225	OK	0.594246426
CUFF.10969	-	-	CUFF.10969	-	-	ENSFCAT00000001588	1080-1860	ENSFCAT00000001588:1080-1860	-	1.30407	0.476412	2.09621	OK	0.59425554
CUFF.7160	-	-	CUFF.7160	-	-	ENSFCAT00000002177	2077-3425	ENSFCAT00000002177:2077-3425	-	1.30626	0.716738	1.87455	OK	0.595253507
CUFF.3502	-	-	CUFF.3502	-	-	ENSFCAT00000023491	8374-9321	ENSFCAT00000023491:8374-9321	-	1.3111	0.627837	1.96199	OK	0.597459061
CUFF.6330	-	-	CUFF.6330	-	-	ENSFCAT00000008327	539-1486	ENSFCAT00000008327:539-1486	-	1.3111	0.627837	1.96199	OK	0.597459061
CUFF.4903	-	-	CUFF.4903	-	-	ENSFCAT00000018946	412-1352	ENSFCAT00000018946:412-1352	-	1.32367	0.632513	1.9766	OK	0.603187122
CUFF.7977	-	-	CUFF.7977	-	-	ENSFCAT00000012612	1969-3131	ENSFCAT00000012612:1969-3131	-	1.32727	0.703548	1.91877	OK	0.604827617
CUFF.11858	-	-	CUFF.11858	-	-	ENSFCAT00000026921	48-1095	ENSFCAT00000026921:48-1095	-	1.33205	0.638856	1.98755	OK	0.607005829
CUFF.8744	-	-	CUFF.8744	-	-	ENSFCAT00000029089	795-1786	ENSFCAT00000029089:795-1786	-	1.3324	0.599962	2.02487	OK	0.607165322
CUFF.6982	-	-	CUFF.6982	-	-	ENSFCAT00000026161	600-1359	ENSFCAT00000026161:600-1359	-	1.35396	0.489593	2.15421	OK	0.616990062
CUFF.3107	-	-	CUFF.3107	-	-	ENSFCAT00000022065	1349-2105	ENSFCAT00000022065:1349-2105	-	1.3614	0.491536	2.16276	OK	0.620380418
CUFF.6542	-	-	CUFF.6542	-	-	ENSFCAT00000032238	1208-2073	ENSFCAT00000032238:1208-2073	-	1.36178	0.515516	2.06206	OK	0.620553581
CUFF.1222	-	-	CUFF.1222	-	-	ENSFCAT00000025986	1677-2814	ENSFCAT00000025986:1677-2814	-	1.36307	0.719017	1.96096	OK	0.621141425
CUFF.6414	-	-	CUFF.6414	-	-	ENSFCAT00000022572	386-1462	ENSFCAT00000022572:386-1462	-	1.37327	0.690709	2.00305	OK	0.625789494
CUFF.12365	-	-	CUFF.12365	-	-	ENSFCAT00000007658	416-1383	ENSFCAT00000007658:416-1383	-	1.37465	0.614852	2.07513	OK	0.62641835
CUFF.10159	-	-	CUFF.10159	-	-	ENSFCAT00000012946	2341-3145	ENSFCAT00000012946:2341-3145	-	1.37651	0.554629	2.12608	OK	0.627265939
CUFF.3289	-	-	CUFF.3289	-	-	ENSFCAT00000003774	412-1322	ENSFCAT00000003774:412-1322	-	1.38041	0.653365	2.04176	OK	0.629043141
CUFF.12793	-	-	CUFF.12793	-	-	ENSFCAT00000012413	2543-3343	ENSFCAT00000012413:2543-3343	-	1.38584	0.557402	2.13671	OK	0.631517554
CUFF.429	-	-	CUFF.429	-	-	ENSFCAT00000007391	3176-3920	ENSFCAT00000007391:3176-3920	-	1.392	0.499464	2.19764	OK	0.634324623
CUFF.1204	-	-	CUFF.1204	-	-	ENSFCAT00000024228	377-1596	ENSFCAT00000024228:377-1596	-	1.39961	0.731618	2.01195	OK	0.637792447
CUFF.4332	-	-	CUFF.4332	-	-	ENSFCAT00000025604	281-1812	ENSFCAT00000025604:281-1812	-	1.40661	0.825241	1.94174	OK	0.640982297
CUFF.1811	-	-	CUFF.1811	-	-	ENSFCAT00000014855	404-1352	ENSFCAT00000014855:404-1352	-	1.41004	0.627175	2.11672	OK	0.642545324
CUFF.4054	-	-	CUFF.4054	-	-	ENSFCAT00000009790	2002-2896	ENSFCAT00000009790:2002-2896	-	1.41271	0.665058	2.07831	OK	0.643762025
CUFF.4571	-	-	CUFF.4571	-	-	ENSFCAT00000005452	1442-2178	ENSFCAT00000005452:1442-2178	-	1.41317	0.504893	2.22153	OK	0.643971643
CUFF.11512	-	-	CUFF.11512	-	-	ENSFCAT00000008968	251-1143	ENSFCAT00000008968:251-1143	-	1.41685	0.666549	2.08297	OK	0.645648594
CUFF.10947	-	-	CUFF.10947	-	-	ENSFCAT00000032192	311-1254	ENSFCAT00000032192:311-1254	-	1.41966	0.6305	2.12794	OK	0.646929091
CUFF.12744	-	-	CUFF.12744	-	-	ENSFCAT00000000953	276-2158	ENSFCAT00000000953:276-2158	-	1.42247	0.908271	1.93501	OK	0.648209588
CUFF.5506	-	-	CUFF.5506	-	-	ENSFCAT00000027605	958-1847	ENSFCAT00000027605:958-1847	-	1.42311	0.668799	2.09	OK	0.648501232
CUFF.7159	-	-	CUFF.7159	-	-	ENSFCAT00000002177	1005-1841	ENSFCAT00000002177:1005-1841	-	1.42487	0.533399	2.3114	OK	0.649303251
CUFF.12822	-	-	CUFF.12822	-	-	ENSFCAT00000007281	165-1053	ENSFCAT00000007281:165-1053	-	1.42521	0.669552	2.09235	OK	0.649458187
CUFF.10098	-	-	CUFF.10098	-	-	ENSFCAT00000014180	356-1191	ENSFCAT00000014180:356-1191	-	1.42715	0.534038	2.31416	OK	0.650342231
CUFF.6061	-	-	CUFF.6061	-	-	ENSFCAT00000011281	6-736	ENSFCAT00000011281:6-736	-	1.42948	0.509043	2.3416	OK	0.651403996
CUFF.10150	-	-	CUFF.10150	-	-	ENSFCAT00000028577	120-1158	ENSFCAT00000028577:120-1158	-	1.4363	0.715995	2.14798	OK	0.654511822
CUFF.6598	-	-	CUFF.6598	-	-	ENSFCAT00000007399	166-1514	ENSFCAT00000007399:166-1514	-	1.43688	0.827006	2.03995	OK	0.654776124
CUFF.10281	-	-	CUFF.10281	-	-	ENSFCAT00000006786	2246-3076	ENSFCAT00000006786:2246-3076	-	1.43867	0.537255	2.3281	OK	0.655591814
CUFF.7269	-	-	CUFF.7269	-	-	ENSFCAT00000015041	45-1388	ENSFCAT00000015041:45-1388	-	1.44323	0.830085	2.04754	OK	0.657669774
CUFF.5029	-	-	CUFF.5029	-	-	ENSFCAT00000009104	83-962	ENSFCAT00000009104:83-962	-	1.44438	0.676407	2.11377	OK	0.658193821
CUFF.8324	-	-	CUFF.8324	-	-	ENSFCAT00000000937	1055-1831	ENSFCAT00000000937:1055-1831	-	1.44462	0.574641	2.20279	OK	0.658303187
CUFF.10720	-	-	CUFF.10720	-	-	ENSFCAT00000004749	1281-2106	ENSFCAT00000004749:1281-2106	-	1.45036	0.540511	2.34221	OK	0.660918865
CUFF.1174	-	-	CUFF.1174	-	-	ENSFCAT00000004301	3270-3992	ENSFCAT00000004301:3270-3992	-	1.45182	0.514683	2.36754	OK	0.661584177
CUFF.156	-	-	CUFF.156	-	-	ENSFCAT00000012651	4712-5638	ENSFCAT00000012651:4712-5638	-	1.45337	0.642076	2.167	OK	0.662290501
CUFF.2929	-	-	CUFF.2929	-	-	ENSFCAT00000010490	41-967	ENSFCAT00000010490:41-967	-	1.45337	0.642076	2.167	OK	0.662290501
CUFF.4097	-	-	CUFF.4097	-	-	ENSFCAT00000014541	1244-2066	ENSFCAT00000014541:1244-2066	-	1.45747	0.542484	2.35076	OK	0.664158842
CUFF.1267	-	-	CUFF.1267	-	-	ENSFCAT00000030219	472-1191	ENSFCAT00000030219:472-1191	-	1.46038	0.516831	2.37742	OK	0.665484909
CUFF.1602	-	-	CUFF.1602	-	-	ENSFCAT00000004805	24-996	ENSFCAT00000004805:24-996	-	1.46317	0.68815	2.21737	OK	0.666756292
CUFF.9621	-	-	CUFF.9621	-	-	ENSFCAT00000027874	635-1653	ENSFCAT00000027874:635-1653	-	1.47185	0.730061	2.19018	OK	0.670711707
CUFF.10500	-	-	CUFF.10500	-	-	ENSFCAT00000001933	5369-6739	ENSFCAT00000001933:5369-6739	-	1.47371	0.813725	2.11569	OK	0.671559296
CUFF.6815	-	-	CUFF.6815	-	-	ENSFCAT00000027375	13-1228	ENSFCAT00000027375:13-1228	-	1.47914	0.795196	2.14091	OK	0.674033709
CUFF.12590	-	-	CUFF.12590	-	-	ENSFCAT00000024189	998-1911	ENSFCAT00000024189:998-1911	-	1.48025	0.651218	2.19786	OK	0.674539528
CUFF.12993	-	-	CUFF.12993	-	-	ENSFCAT00000032010	842-1654	ENSFCAT00000032010:842-1654	-	1.48169	0.549164	2.37971	OK	0.675195726
CUFF.1603	-	-	CUFF.1603	-	-	ENSFCAT00000023652	299-1610	ENSFCAT00000023652:299-1610	-	1.48518	0.850346	2.09752	OK	0.676786095
CUFF.37	-	-	CUFF.37	-	-	ENSFCAT00000007251	2449-3307	ENSFCAT00000007251:2449-3307	-	1.4912	0.692963	2.16551	OK	0.679529366
CUFF.7552	-	-	CUFF.7552	-	-	ENSFCAT00000009814	336-1143	ENSFCAT00000009814:336-1143	-	1.4941	0.552567	2.39446	OK	0.680850876
CUFF.8067	-	-	CUFF.8067	-	-	ENSFCAT00000022997	213-1169	ENSFCAT00000022997:213-1169	-	1.49456	0.699668	2.25448	OK	0.681060495
CUFF.5504	-	-	CUFF.5504	-	-	ENSFCAT00000009632	108-865	ENSFCAT00000009632:108-865	-	1.4948	0.589064	2.25808	OK	0.681169861
CUFF.11070	-	-	CUFF.11070	-	-	ENSFCAT00000003089	2725-3482	ENSFCAT00000003089:2725-3482	-	1.4948	0.589064	2.25808	OK	0.681169861
CUFF.10283	-	-	CUFF.10283	-	-	ENSFCAT00000006786	4339-5389	ENSFCAT00000006786:4339-5389	-	1.50426	0.778593	2.19422	OK	0.685480717
CUFF.12193	-	-	CUFF.12193	-	-	ENSFCAT00000001564	2922-3873	ENSFCAT00000001564:2922-3873	-	1.50464	0.703346	2.26634	OK	0.68565388
CUFF.3500	-	-	CUFF.3500	-	-	ENSFCAT00000023491	1560-2412	ENSFCAT00000023491:1560-2412	-	1.50514	0.697843	2.18076	OK	0.685881726
CUFF.5013	-	-	CUFF.5013	-	-	ENSFCAT00000001257	0-701	ENSFCAT00000001257:0-701	-	1.51393	0.530102	2.43847	OK	0.689887268
CUFF.6798	-	-	CUFF.6798	-	-	ENSFCAT00000007230	1173-1874	ENSFCAT00000007230:1173-1874	-	1.51393	0.530102	2.43847	OK	0.689887268
CUFF.11131	-	-	CUFF.11131	-	-	ENSFCAT00000010235	347-1194	ENSFCAT00000010235:347-1194	-	1.51695	0.701962	2.19363	OK	0.69126346
CUFF.11754	-	-	CUFF.11754	-	-	ENSFCAT00000010689	262-1109	ENSFCAT00000010689:262-1109	-	1.51695	0.701962	2.19363	OK	0.69126346
CUFF.3622	-	-	CUFF.3622	-	-	ENSFCAT00000001715	369-1118	ENSFCAT00000001715:369-1118	-	1.51699	0.595356	2.2822	OK	0.691281688
CUFF.3870	-	-	CUFF.3870	-	-	ENSFCAT00000018085	773-1618	ENSFCAT00000018085:773-1618	-	1.52173	0.703624	2.19882	OK	0.693441673
CUFF.5484	-	-	CUFF.5484	-	-	ENSFCAT00000023265	253-951	ENSFCAT00000023265:253-951	-	1.52324	0.53238	2.44895	OK	0.694129769
CUFF.4856	-	-	CUFF.4856	-	-	ENSFCAT00000015682	39-834	ENSFCAT00000015682:39-834	-	1.52475	0.560908	2.4306	OK	0.694817866
CUFF.4814	-	-	CUFF.4814	-	-	ENSFCAT00000027814	2737-3579	ENSFCAT00000027814:2737-3579	-	1.52896	0.706131	2.20666	OK	0.696736333
CUFF.9775	-	-	CUFF.9775	-	-	ENSFCAT00000011130	1368-2646	ENSFCAT00000011130:1368-2646	-	1.53107	0.872303	2.15168	OK	0.697697845
CUFF.2229	-	-	CUFF.2229	-	-	ENSFCAT00000000495	1764-2459	ENSFCAT00000000495:1764-2459	-	1.53266	0.534678	2.45952	OK	0.698422397
CUFF.2893	-	-	CUFF.2893	-	-	ENSFCAT00000014451	1883-3691	ENSFCAT00000014451:1883-3691	-	1.53486	0.986552	2.05532	OK	0.699424922
CUFF.3537	-	-	CUFF.3537	-	-	ENSFCAT00000015398	1832-4269	ENSFCAT00000015398:1832-4269	-	1.53519	1.06738	1.98228	OK	0.6995753
CUFF.3922	-	-	CUFF.3922	-	-	ENSFCAT00000000874	1340-2034	ENSFCAT00000000874:1340-2034	-	1.53583	0.535448	2.46306	OK	0.699866944
CUFF.4077	-	-	CUFF.4077	-	-	ENSFCAT00000032391	12411-13105	ENSFCAT00000032391:12411-13105	-	1.53583	0.535448	2.46306	OK	0.699866944
CUFF.8010	-	-	CUFF.8010	-	-	ENSFCAT00000015108	781-1570	ENSFCAT00000015108:781-1570	-	1.54056	0.565173	2.44908	OK	0.702022372
CUFF.6682	-	-	CUFF.6682	-	-	ENSFCAT00000028353	7-699	ENSFCAT00000028353:7-699	-	1.5422	0.536996	2.47018	OK	0.702769708
CUFF.10553	-	-	CUFF.10553	-	-	ENSFCAT00000004233	1826-4054	ENSFCAT00000004233:1826-4054	-	1.54687	1.03408	2.0348	OK	0.704897794
CUFF.1886	-	-	CUFF.1886	-	-	ENSFCAT00000012733	79-961	ENSFCAT00000012733:79-961	-	1.54855	0.674107	2.27511	OK	0.705663358
CUFF.12436	-	-	CUFF.12436	-	-	ENSFCAT00000005683	438-1559	ENSFCAT00000005683:438-1559	-	1.55019	0.795578	2.25414	OK	0.706410695
CUFF.6255	-	-	CUFF.6255	-	-	ENSFCAT00000009959	1238-2310	ENSFCAT00000009959:1238-2310	-	1.55209	0.762614	2.28784	OK	0.707276512
CUFF.5252	-	-	CUFF.5252	-	-	ENSFCAT00000012041	151-983	ENSFCAT00000012041:151-983	-	1.55354	0.714618	2.23318	OK	0.707937266
CUFF.1152	-	-	CUFF.1152	-	-	ENSFCAT00000010022	214-1237	ENSFCAT00000010022:214-1237	-	1.55422	0.799142	2.25213	OK	0.708247138
CUFF.3362	-	-	CUFF.3362	-	-	ENSFCAT00000003742	29-765	ENSFCAT00000003742:29-765	-	1.55449	0.605872	2.32251	OK	0.708370175
CUFF.729	-	-	CUFF.729	-	-	ENSFCAT00000023287	784-1950	ENSFCAT00000023287:784-1950	-	1.55496	0.828613	2.23088	OK	0.70858435
CUFF.9833	-	-	CUFF.9833	-	-	ENSFCAT00000014535	1280-2063	ENSFCAT00000014535:1280-2063	-	1.55669	0.569504	2.46785	OK	0.709372699
CUFF.3614	-	-	CUFF.3614	-	-	ENSFCAT00000004860	103-1028	ENSFCAT00000004860:103-1028	-	1.55936	0.723116	2.33004	OK	0.7105894
CUFF.1931	-	-	CUFF.1931	-	-	ENSFCAT00000005870	7-1789	ENSFCAT00000005870:7-1789	-	1.56025	1.00095	2.0853	OK	0.710994966
CUFF.4991	-	-	CUFF.4991	-	-	ENSFCAT00000003586	49-1113	ENSFCAT00000003586:49-1113	-	1.56663	0.768348	2.30505	OK	0.713902287
CUFF.8108	-	-	CUFF.8108	-	-	ENSFCAT00000001139	665-1347	ENSFCAT00000001139:665-1347	-	1.57488	0.54487	2.5064	OK	0.717661755
CUFF.3088	-	-	CUFF.3088	-	-	ENSFCAT00000031235	2136-3006	ENSFCAT00000031235:2136-3006	-	1.57671	0.683405	2.30649	OK	0.718495673
CUFF.220	-	-	CUFF.220	-	-	ENSFCAT00000030390	644-1325	ENSFCAT00000030390:644-1325	-	1.57823	0.54567	2.51008	OK	0.719188326
CUFF.12457	-	-	CUFF.12457	-	-	ENSFCAT00000011647	2268-3043	ENSFCAT00000011647:2268-3043	-	1.57873	0.575383	2.49332	OK	0.719416173
CUFF.12038	-	-	CUFF.12038	-	-	ENSFCAT00000015727	1398-2642	ENSFCAT00000015727:1398-2642	-	1.58142	0.896144	2.21049	OK	0.720641987
CUFF.2406	-	-	CUFF.2406	-	-	ENSFCAT00000002081	1425-2197	ENSFCAT00000002081:1425-2197	-	1.58716	0.577618	2.50301	OK	0.723257664
CUFF.10710	-	-	CUFF.10710	-	-	ENSFCAT00000014212	588-1359	ENSFCAT00000014212:588-1359	-	1.58999	0.578368	2.50626	OK	0.724547275
CUFF.6455	-	-	CUFF.6455	-	-	ENSFCAT00000008928	1606-2795	ENSFCAT00000008928:1606-2795	-	1.59435	0.875091	2.31274	OK	0.726534097
CUFF.3890	-	-	CUFF.3890	-	-	ENSFCAT00000003542	405-1267	ENSFCAT00000003542:405-1267	-	1.59605	0.689747	2.50033	OK	0.727308775
CUFF.11194	-	-	CUFF.11194	-	-	ENSFCAT00000010754	91-813	ENSFCAT00000010754:91-813	-	1.59701	0.61762	2.36754	OK	0.72774624
CUFF.10366	-	-	CUFF.10366	-	-	ENSFCAT00000028620	788-1555	ENSFCAT00000028620:788-1555	-	1.60141	0.581384	2.61623	OK	0.729751289
CUFF.8288	-	-	CUFF.8288	-	-	ENSFCAT00000025445	3845-4518	ENSFCAT00000025445:3845-4518	-	1.6055	0.552156	2.65035	OK	0.731615073
CUFF.10645	-	-	CUFF.10645	-	-	ENSFCAT00000027382	366-1269	ENSFCAT00000027382:366-1269	-	1.60887	0.740733	2.46911	OK	0.733150759
CUFF.97	-	-	CUFF.97	-	-	ENSFCAT00000007626	1191-2555	ENSFCAT00000007626:1191-2555	-	1.61018	0.926279	2.28845	OK	0.733747717
CUFF.8331	-	-	CUFF.8331	-	-	ENSFCAT00000002880	89-899	ENSFCAT00000002880:89-899	-	1.61051	0.734027	2.29383	OK	0.733898095
CUFF.3818	-	-	CUFF.3818	-	-	ENSFCAT00000009449	1921-2638	ENSFCAT00000009449:1921-2638	-	1.61276	0.621927	2.38405	OK	0.734923404
CUFF.7876	-	-	CUFF.7876	-	-	ENSFCAT00000007351	221-1121	ENSFCAT00000007351:221-1121	-	1.61587	0.743202	2.47734	OK	0.73634061
CUFF.646	-	-	CUFF.646	-	-	ENSFCAT00000024084	2781-4140	ENSFCAT00000024084:2781-4140	-	1.61719	0.929687	2.29687	OK	0.736942124
CUFF.7611	-	-	CUFF.7611	-	-	ENSFCAT00000022139	2226-2895	ENSFCAT00000022139:2226-2895	-	1.6195	0.555458	2.6662	OK	0.737994775
CUFF.10946	-	-	CUFF.10946	-	-	ENSFCAT00000011602	686-1355	ENSFCAT00000011602:686-1355	-	1.6195	0.555458	2.6662	OK	0.737994775
CUFF.661	-	-	CUFF.661	-	-	ENSFCAT00000026301	3332-4735	ENSFCAT00000026301:3332-4735	-	1.61984	0.953503	2.27781	OK	0.738149711
CUFF.3969	-	-	CUFF.3969	-	-	ENSFCAT00000030232	136-895	ENSFCAT00000030232:136-895	-	1.62475	0.587512	2.6438	OK	0.740387163
CUFF.6595	-	-	CUFF.6595	-	-	ENSFCAT00000008853	577-1381	ENSFCAT00000008853:577-1381	-	1.62678	0.739505	2.31095	OK	0.74131222
CUFF.10015	-	-	CUFF.10015	-	-	ENSFCAT00000027899	81-793	ENSFCAT00000027899:81-793	-	1.62882	0.626294	2.40079	OK	0.742241834
CUFF.12331	-	-	CUFF.12331	-	-	ENSFCAT00000028809	28-1470	ENSFCAT00000028809:28-1470	-	1.62889	0.979254	2.26775	OK	0.742273732
CUFF.8729	-	-	CUFF.8729	-	-	ENSFCAT00000010497	28-739	ENSFCAT00000010497:28-739	-	1.63208	0.627175	2.40417	OK	0.743727393
CUFF.2432	-	-	CUFF.2432	-	-	ENSFCAT00000023188	904-1569	ENSFCAT00000023188:904-1569	-	1.63374	0.558799	2.68223	OK	0.744483843
CUFF.4327	-	-	CUFF.4327	-	-	ENSFCAT00000005385	10403-11068	ENSFCAT00000005385:10403-11068	-	1.63374	0.558799	2.68223	OK	0.744483843
CUFF.6424	-	-	CUFF.6424	-	-	ENSFCAT00000007087	2119-2874	ENSFCAT00000007087:2119-2874	-	1.63668	0.590624	2.65781	OK	0.74582358
CUFF.9023	-	-	CUFF.9023	-	-	ENSFCAT00000014457	558-1585	ENSFCAT00000014457:558-1585	-	1.63759	0.79603	2.38809	OK	0.746238261
CUFF.11853	-	-	CUFF.11853	-	-	ENSFCAT00000007105	0-1163	ENSFCAT00000007105:0-1163	-	1.63785	0.894655	2.36444	OK	0.746356741
CUFF.8630	-	-	CUFF.8630	-	-	ENSFCAT00000018609	306-1015	ENSFCAT00000018609:306-1015	-	1.63862	0.628944	2.41095	OK	0.746707625
CUFF.5723	-	-	CUFF.5723	-	-	ENSFCAT00000014039	3039-4381	ENSFCAT00000014039:3039-4381	-	1.64148	0.941464	2.32597	OK	0.748010907
CUFF.4746	-	-	CUFF.4746	-	-	ENSFCAT00000009411	1521-2228	ENSFCAT00000009411:1521-2228	-	1.64521	0.630723	2.41777	OK	0.749710642
CUFF.8884	-	-	CUFF.8884	-	-	ENSFCAT00000007383	1879-2586	ENSFCAT00000007383:1879-2586	-	1.64521	0.630723	2.41777	OK	0.749710642
CUFF.8012	-	-	CUFF.8012	-	-	ENSFCAT00000011619	81-1329	ENSFCAT00000011619:81-1329	-	1.64693	0.893272	2.32251	OK	0.750494433
CUFF.7730	-	-	CUFF.7730	-	-	ENSFCAT00000025658	1166-2187	ENSFCAT00000025658:1166-2187	-	1.64971	0.800708	2.40212	OK	0.75176126
CUFF.2010	-	-	CUFF.2010	-	-	ENSFCAT00000003358	0-1017	ENSFCAT00000003358:0-1017	-	1.65789	0.803857	2.41157	OK	0.755488829
CUFF.4538	-	-	CUFF.4538	-	-	ENSFCAT00000025293	3280-4162	ENSFCAT00000025293:3280-4162	-	1.65916	0.75837	2.5279	OK	0.756067559
CUFF.12875	-	-	CUFF.12875	-	-	ENSFCAT00000008634	8277-10144	ENSFCAT00000008634:8277-10144	-	1.65963	1.0748	2.22921	OK	0.756281734
CUFF.9034	-	-	CUFF.9034	-	-	ENSFCAT00000008814	65-721	ENSFCAT00000008814:65-721	-	1.66671	0.566465	2.71903	OK	0.759508041
CUFF.7731	-	-	CUFF.7731	-	-	ENSFCAT00000003569	181-1148	ENSFCAT00000003569:181-1148	-	1.66921	0.845422	2.45941	OK	0.760647273
CUFF.2788	-	-	CUFF.2788	-	-	ENSFCAT00000006683	41-963	ENSFCAT00000006683:41-963	-	1.67033	0.806076	2.49884	OK	0.761157649
CUFF.10	-	-	CUFF.10	-	-	ENSFCAT00000007189	171-915	ENSFCAT00000007189:171-915	-	1.6704	0.599357	2.69711	OK	0.761189548
CUFF.10345	-	-	CUFF.10345	-	-	ENSFCAT00000015163	103-980	ENSFCAT00000015163:103-980	-	1.6716	0.762694	2.54231	OK	0.761736379
CUFF.6416	-	-	CUFF.6416	-	-	ENSFCAT00000011460	15-803	ENSFCAT00000011460:15-803	-	1.67182	0.75452	2.35788	OK	0.761836632
CUFF.8244	-	-	CUFF.8244	-	-	ENSFCAT00000015263	2554-3653	ENSFCAT00000015263:2554-3653	-	1.67217	0.879129	2.43451	OK	0.761996124
CUFF.7149	-	-	CUFF.7149	-	-	ENSFCAT00000027112	1484-2227	ENSFCAT00000027112:1484-2227	-	1.67353	0.600163	2.70074	OK	0.762615867
CUFF.4209	-	-	CUFF.4209	-	-	ENSFCAT00000029599	710-1497	ENSFCAT00000029599:710-1497	-	1.67472	0.755479	2.36087	OK	0.763158141
CUFF.5544	-	-	CUFF.5544	-	-	ENSFCAT00000015186	774-1871	ENSFCAT00000015186:774-1871	-	1.67594	0.880732	2.43895	OK	0.763714087
CUFF.8177	-	-	CUFF.8177	-	-	ENSFCAT00000025712	817-1602	ENSFCAT00000025712:817-1602	-	1.68055	0.757404	2.36689	OK	0.765814831
