tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.1445	-	-	CUFF.1445	-	-	ENSMUST00000043082	108-914	-	133.226	66.4209	180.285	OK	14.53266318
CUFF.361	-	-	CUFF.361	-	-	ENSMUST00000025649	2837-3413	-	133.361	53.1104	192.525	OK	14.54738935
CUFF.2943	-	-	CUFF.2943	-	-	ENSMUST00000035840	630-1320	-	133.551	60.9615	188.426	OK	14.56811508
CUFF.1521	-	-	CUFF.1521	-	-	ENSMUST00000165740	49-882	-	133.586	68.8586	183.623	OK	14.57193298
CUFF.1172	-	-	CUFF.1172	-	-	ENSMUST00000045376	284-886	-	134.255	50.8166	184.21	OK	14.64490936
CUFF.2013	-	-	CUFF.2013	-	-	ENSMUST00000108322	43-616	-	134.443	53.3884	193.533	OK	14.66541693
CUFF.2004	-	-	CUFF.2004	-	-	ENSMUST00000069330	37-553	-	134.492	44.4645	170.447	OK	14.67076198
CUFF.2546	-	-	CUFF.2546	-	-	ENSMUST00000026672	1545-2174	-	134.723	54.7146	182.382	OK	14.69596011
CUFF.388	-	-	CUFF.388	-	-	ENSMUST00000065167	465-1486	-	135.608	78.6512	187.265	OK	14.79249837
CUFF.630	-	-	CUFF.630	-	-	ENSMUST00000107389	1804-2402	-	135.615	51.1565	185.442	OK	14.79326195
CUFF.197	-	-	CUFF.197	-	-	ENSMUST00000022341	15-725	-	135.826	59.2442	188.504	OK	14.81627842
CUFF.1604	-	-	CUFF.1604	-	-	ENSMUST00000146377	255-1049	-	135.932	67.4247	183.01	OK	14.82784119
CUFF.1416	-	-	CUFF.1416	-	-	ENSMUST00000143517	9-999	-	136.091	77.2514	181.541	OK	14.84518536
CUFF.912	-	-	CUFF.912	-	-	ENSMUST00000169681	147-715	-	136.286	53.8584	195.237	OK	14.8664565
CUFF.557	-	-	CUFF.557	-	-	ENSMUST00000019183	414-1066	-	136.339	58.6495	181.813	OK	14.87223789
CUFF.287	-	-	CUFF.287	-	-	ENSMUST00000112097	587-1968	-	136.366	85.838	182.752	OK	14.87518312
CUFF.330	-	-	CUFF.330	-	-	ENSMUST00000084986	2-652	-	136.949	58.8299	182.373	OK	14.93877839
CUFF.379	-	-	CUFF.379	-	-	ENSMUST00000054945	20-893	-	137.027	70.0838	175.209	OK	14.94728684
CUFF.489	-	-	CUFF.489	-	-	ENSMUST00000000642	123-716	-	137.355	51.5878	187.006	OK	14.983066
CUFF.2080	-	-	CUFF.2080	-	-	ENSMUST00000149322	421-930	-	137.571	45.076	172.791	OK	15.00662788
CUFF.2933	-	-	CUFF.2933	-	-	ENSMUST00000037502	695-1342	-	137.875	59.1027	183.218	OK	15.03978905
CUFF.510	-	-	CUFF.510	-	-	ENSMUST00000028683	239-913	-	138.09	62.4086	192.899	OK	15.06324185
CUFF.35	-	-	CUFF.35	-	-	ENSMUST00000025279	2477-3317	-	138.123	68.2847	191.197	OK	15.06684158
CUFF.865	-	-	CUFF.865	-	-	ENSMUST00000168846	394-901	-	138.477	45.2538	173.473	OK	15.10545688
CUFF.2153	-	-	CUFF.2153	-	-	ENSMUST00000190703	3733-4212	-	138.67	39.9159	191.596	OK	15.12650986
CUFF.934	-	-	CUFF.934	-	-	ENSMUST00000060805	1736-3318	-	138.674	94.2692	181.287	OK	15.12694619
CUFF.378	-	-	CUFF.378	-	-	ENSMUST00000030136	21-886	-	138.683	70.7319	176.83	OK	15.12792794
CUFF.401	-	-	CUFF.401	-	-	ENSMUST00000085368	325-859	-	138.734	42.9657	193.346	OK	15.13349116
CUFF.1186	-	-	CUFF.1186	-	-	ENSMUST00000029888	0-892	-	138.799	72.8779	197.199	OK	15.14058154
CUFF.1373	-	-	CUFF.1373	-	-	ENSMUST00000082094	590-1151	-	138.952	54.5304	197.673	OK	15.15727121
CUFF.2848	-	-	CUFF.2848	-	-	ENSMUST00000110975	1510-2126	-	138.966	55.8693	186.231	OK	15.15879837
CUFF.169	-	-	CUFF.169	-	-	ENSMUST00000107359	697-1312	-	139.303	55.9602	186.534	OK	15.19555926
CUFF.1427	-	-	CUFF.1427	-	-	ENSMUST00000129267	40-654	-	139.642	56.0513	186.838	OK	15.23253833
CUFF.1733	-	-	CUFF.1733	-	-	ENSMUST00000115366	1526-3591	-	139.668	101.848	175.92	OK	15.23537448
CUFF.72	-	-	CUFF.72	-	-	ENSMUST00000164233	614-1091	-	139.683	40.0833	192.4	OK	15.23701072
CUFF.748	-	-	CUFF.748	-	-	ENSMUST00000102632	1797-2465	-	139.873	62.9692	194.632	OK	15.25773645
CUFF.969	-	-	CUFF.969	-	-	ENSMUST00000006254	42-573	-	140.004	43.2084	194.438	OK	15.2720263
CUFF.1986	-	-	CUFF.1986	-	-	ENSMUST00000078459	18-549	-	140.004	43.2084	194.438	OK	15.2720263
CUFF.1804	-	-	CUFF.1804	-	-	ENSMUST00000033342	403-1070	-	140.175	63.0636	194.924	OK	15.29067945
CUFF.1168	-	-	CUFF.1168	-	-	ENSMUST00000045562	0-476	-	140.196	40.1675	192.804	OK	15.29297019
CUFF.2702	-	-	CUFF.2702	-	-	ENSMUST00000063869	9-539	-	140.432	43.2899	194.805	OK	15.31871373
CUFF.410	-	-	CUFF.410	-	-	ENSMUST00000107308	1025-1691	-	140.478	63.1583	195.216	OK	15.32373154
CUFF.1831	-	-	CUFF.1831	-	-	ENSMUST00000074002	1590-2283	-	140.541	60.6975	193.129	OK	15.33060375
CUFF.1251	-	-	CUFF.1251	-	-	ENSMUST00000058351	999-1664	-	140.782	63.2532	195.51	OK	15.3568927
CUFF.2853	-	-	CUFF.2853	-	-	ENSMUST00000032260	14-624	-	141.016	56.4189	188.063	OK	15.38241808
CUFF.1917	-	-	CUFF.1917	-	-	ENSMUST00000171340	3106-3824	-	141.144	63.91	197.056	OK	15.39638067
CUFF.1219	-	-	CUFF.1219	-	-	ENSMUST00000130041	2591-3092	-	141.267	45.7958	175.55	OK	15.40979786
CUFF.416	-	-	CUFF.416	-	-	ENSMUST00000032192	671-1361	-	141.407	60.9615	193.968	OK	15.42506945
CUFF.1078	-	-	CUFF.1078	-	-	ENSMUST00000103070	145-916	-	141.439	69.4361	188.469	OK	15.42856009
CUFF.709	-	-	CUFF.709	-	-	ENSMUST00000071056	157-1224	-	141.667	82.4281	193.527	OK	15.45343097
CUFF.1271	-	-	CUFF.1271	-	-	ENSMUST00000028222	1016-1948	-	141.675	77.956	192.838	OK	15.45430363
CUFF.800	-	-	CUFF.800	-	-	ENSMUST00000176168	428-1143	-	141.971	64.1781	197.882	OK	15.48659214
CUFF.1955	-	-	CUFF.1955	-	-	ENSMUST00000162372	1161-1659	-	142.705	46.0716	176.608	OK	15.5666589
CUFF.1357	-	-	CUFF.1357	-	-	ENSMUST00000060989	1918-2469	-	142.948	55.5201	201.26	OK	15.59316602
CUFF.1922	-	-	CUFF.1922	-	-	ENSMUST00000023222	1569-2200	-	143.032	60.6014	187.864	OK	15.60232897
CUFF.211	-	-	CUFF.211	-	-	ENSMUST00000161083	232-1102	-	143.378	74.7208	202.186	OK	15.64007162
CUFF.1728	-	-	CUFF.1728	-	-	ENSMUST00000022976	699-1302	-	143.485	57.0738	190.246	OK	15.65174347
CUFF.1364	-	-	CUFF.1364	-	-	ENSMUST00000033898	379-1221	-	143.677	72.664	213.451	OK	15.67268737
CUFF.2538	-	-	CUFF.2538	-	-	ENSMUST00000047799	1038-2278	-	143.846	89.431	194.281	OK	15.69112236
CUFF.1234	-	-	CUFF.1234	-	-	ENSMUST00000114151	1116-1903	-	144.112	72.8833	194.356	OK	15.72013838
CUFF.1915	-	-	CUFF.1915	-	-	ENSMUST00000171340	658-1206	-	144.192	55.824	202.362	OK	15.728865
CUFF.1056	-	-	CUFF.1056	-	-	ENSMUST00000033184	627-1095	-	144.432	40.8541	196.1	OK	15.75504487
CUFF.1630	-	-	CUFF.1630	-	-	ENSMUST00000027517	214-1184	-	144.628	82.7864	197.111	OK	15.7764251
CUFF.994	-	-	CUFF.994	-	-	ENSMUST00000109905	20-514	-	144.668	46.4447	178.038	OK	15.78078841
CUFF.2053	-	-	CUFF.2053	-	-	ENSMUST00000108594	353-847	-	144.668	46.4447	178.038	OK	15.78078841
CUFF.2456	-	-	CUFF.2456	-	-	ENSMUST00000184450	1-812	-	144.713	70.7265	198.034	OK	15.78569713
CUFF.1943	-	-	CUFF.1943	-	-	ENSMUST00000034904	262-888	-	144.724	61.0854	189.365	OK	15.78689704
CUFF.181	-	-	CUFF.181	-	-	ENSMUST00000119698	231-804	-	144.785	53.3884	193.533	OK	15.79355109
CUFF.1237	-	-	CUFF.1237	-	-	ENSMUST00000166938	984-2031	-	145.025	84.0026	197.224	OK	15.81973096
CUFF.1365	-	-	CUFF.1365	-	-	ENSMUST00000033898	1325-1897	-	145.177	53.4818	193.871	OK	15.83631155
CUFF.1992	-	-	CUFF.1992	-	-	ENSMUST00000053699	580-1152	-	145.177	53.4818	193.871	OK	15.83631155
CUFF.12	-	-	CUFF.12	-	-	ENSMUST00000021772	299-1213	-	145.263	79.4912	196.636	OK	15.84569267
CUFF.974	-	-	CUFF.974	-	-	ENSMUST00000054547	1093-1716	-	145.758	61.3795	190.277	OK	15.89968864
CUFF.1231	-	-	CUFF.1231	-	-	ENSMUST00000064062	601-1171	-	145.969	53.6694	194.552	OK	15.92270511
CUFF.1479	-	-	CUFF.1479	-	-	ENSMUST00000040314	372-1099	-	146.02	68.3787	189.356	OK	15.92826833
CUFF.2168	-	-	CUFF.2168	-	-	ENSMUST00000143188	63-659	-	146.042	57.7441	192.48	OK	15.93066816
CUFF.1350	-	-	CUFF.1350	-	-	ENSMUST00000067857	5-889	-	146.047	77.8631	190.332	OK	15.93121357
CUFF.2313	-	-	CUFF.2313	-	-	ENSMUST00000086046	0-778	-	146.369	73.7265	196.604	OK	15.96633823
CUFF.524	-	-	CUFF.524	-	-	ENSMUST00000066529	572-1611	-	146.414	84.6494	198.742	OK	15.97124695
CUFF.957	-	-	CUFF.957	-	-	ENSMUST00000178385	34-655	-	146.456	61.5772	190.889	OK	15.97582843
CUFF.1233	-	-	CUFF.1233	-	-	ENSMUST00000114151	10-761	-	146.603	71.2853	193.489	OK	15.9918636
CUFF.1275	-	-	CUFF.1275	-	-	ENSMUST00000041047	131-882	-	146.603	71.2853	193.489	OK	15.9918636
CUFF.2281	-	-	CUFF.2281	-	-	ENSMUST00000127756	668-2018	-	146.721	93.4742	198.279	OK	16.00473537
CUFF.1222	-	-	CUFF.1222	-	-	ENSMUST00000033012	43-585	-	146.746	56.442	204.602	OK	16.00746244
CUFF.1838	-	-	CUFF.1838	-	-	ENSMUST00000027247	33-627	-	146.79	57.9386	193.129	OK	16.01226208
CUFF.439	-	-	CUFF.439	-	-	ENSMUST00000034131	779-1424	-	147.155	65.2146	201.572	OK	16.0520773
CUFF.2924	-	-	CUFF.2924	-	-	ENSMUST00000044111	17-635	-	147.515	61.8761	191.816	OK	16.0913471
CUFF.1587	-	-	CUFF.1587	-	-	ENSMUST00000025955	2151-3080	-	147.529	82.3239	193.461	OK	16.09287426
CUFF.322	-	-	CUFF.322	-	-	ENSMUST00000058735	926-1699	-	147.654	74.2033	197.876	OK	16.10650961
CUFF.977	-	-	CUFF.977	-	-	ENSMUST00000168431	1803-2317	-	147.663	44.6375	200.869	OK	16.10749135
CUFF.2739	-	-	CUFF.2739	-	-	ENSMUST00000060766	797-1492	-	147.745	66.025	203.577	OK	16.11643614
CUFF.1787	-	-	CUFF.1787	-	-	ENSMUST00000026624	260-722	-	147.781	41.3847	198.647	OK	16.12036312
CUFF.1934	-	-	CUFF.1934	-	-	ENSMUST00000002177	292-909	-	147.872	61.9764	192.127	OK	16.13028965
CUFF.1573	-	-	CUFF.1573	-	-	ENSMUST00000020581	768-1617	-	148.041	76.569	207.187	OK	16.14872464
CUFF.1491	-	-	CUFF.1491	-	-	ENSMUST00000021595	47-689	-	148.162	65.5193	202.514	OK	16.16192366
CUFF.455	-	-	CUFF.455	-	-	ENSMUST00000066587	578-1967	-	148.345	96.3557	195.464	OK	16.18188581
CUFF.302	-	-	CUFF.302	-	-	ENSMUST00000023061	88-549	-	148.354	41.4745	199.077	OK	16.18286756
CUFF.2916	-	-	CUFF.2916	-	-	ENSMUST00000027766	594-1544	-	148.501	84.5293	201.26	OK	16.19890273
CUFF.2922	-	-	CUFF.2922	-	-	ENSMUST00000122232	58-570	-	148.619	44.8119	201.653	OK	16.21177449
CUFF.535	-	-	CUFF.535	-	-	ENSMUST00000053766	399-885	-	148.761	47.2092	180.969	OK	16.22726425
CUFF.2646	-	-	CUFF.2646	-	-	ENSMUST00000107657	613-1099	-	148.761	47.2092	180.969	OK	16.22726425
