tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.12093	-	-	CUFF.12093	-	-	ENSSTOT00000027002	7-1075	-	5.47463	2.63862	8.20903	OK	2.466339666
CUFF.10905	-	-	CUFF.10905	-	-	ENSSTOT00000014457	16-968	-	5.48652	2.63123	8.22258	OK	2.471696151
CUFF.2302	-	-	CUFF.2302	-	-	ENSSTOT00000010591	9-1187	-	5.49945	2.92383	7.97409	OK	2.477521161
CUFF.7378	-	-	CUFF.7378	-	-	ENSSTOT00000023563	145-918	-	5.56245	2.02533	8.91145	OK	2.505902878
CUFF.10454	-	-	CUFF.10454	-	-	ENSSTOT00000022009	907-1792	-	5.56725	2.12282	8.49128	OK	2.508065294
CUFF.6148	-	-	CUFF.6148	-	-	ENSSTOT00000005415	1140-2417	-	5.5761	2.94236	8.09148	OK	2.51205225
CUFF.10005	-	-	CUFF.10005	-	-	ENSSTOT00000029444	1877-2702	-	5.60127	2.27721	8.72929	OK	2.523391422
CUFF.7500	-	-	CUFF.7500	-	-	ENSSTOT00000010858	18-1452	-	5.62831	3.27527	7.86065	OK	2.535573035
CUFF.72	-	-	CUFF.72	-	-	ENSSTOT00000023826	97-919	-	5.62873	2.28552	8.76115	OK	2.535762246
CUFF.11267	-	-	CUFF.11267	-	-	ENSSTOT00000000449	1438-2315	-	5.63403	2.14218	8.56874	OK	2.538149914
CUFF.5945	-	-	CUFF.5945	-	-	ENSSTOT00000004565	18-777	-	5.70432	2.06269	9.07582	OK	2.569815801
CUFF.6603	-	-	CUFF.6603	-	-	ENSSTOT00000001029	81-1114	-	5.70748	2.72802	8.48717	OK	2.571239392
CUFF.6401	-	-	CUFF.6401	-	-	ENSSTOT00000007168	125-1372	-	5.73743	3.01314	8.28615	OK	2.58473197
CUFF.7466	-	-	CUFF.7466	-	-	ENSSTOT00000004749	1311-2229	-	5.75003	2.72868	8.52712	OK	2.590408314
CUFF.4616	-	-	CUFF.4616	-	-	ENSSTOT00000019696	56-810	-	5.75676	2.07637	9.13601	OK	2.593440202
CUFF.7272	-	-	CUFF.7272	-	-	ENSSTOT00000005856	1273-2134	-	5.77252	2.18199	8.72797	OK	2.600540136
CUFF.5651	-	-	CUFF.5651	-	-	ENSSTOT00000021233	574-1706	-	5.77385	3.04265	8.29812	OK	2.601139306
CUFF.2496	-	-	CUFF.2496	-	-	ENSSTOT00000005056	184-1475	-	5.79356	3.15299	8.24627	OK	2.610018729
CUFF.4009	-	-	CUFF.4009	-	-	ENSSTOT00000001679	595-3020	-	5.79606	3.8736	7.61808	OK	2.611144987
CUFF.6132	-	-	CUFF.6132	-	-	ENSSTOT00000029963	1740-2814	-	5.79905	2.91542	8.45471	OK	2.612491993
CUFF.4635	-	-	CUFF.4635	-	-	ENSSTOT00000008920	197-947	-	5.79941	2.08744	9.18473	OK	2.612654174
CUFF.8996	-	-	CUFF.8996	-	-	ENSSTOT00000002096	72-1035	-	5.82224	2.60117	8.77895	OK	2.622939167
CUFF.2977	-	-	CUFF.2977	-	-	ENSSTOT00000000222	273-2150	-	5.82311	3.66998	7.84041	OK	2.623331105
CUFF.11941	-	-	CUFF.11941	-	-	ENSSTOT00000015451	29-1636	-	5.82787	3.50721	7.98864	OK	2.625475502
CUFF.2458	-	-	CUFF.2458	-	-	ENSSTOT00000002423	901-1754	-	5.84435	2.20246	8.80982	OK	2.632899799
CUFF.11522	-	-	CUFF.11522	-	-	ENSSTOT00000002130	0-905	-	5.8576	2.76788	8.64961	OK	2.638868969
CUFF.7720	-	-	CUFF.7720	-	-	ENSSTOT00000020111	1622-2579	-	5.86901	2.61748	8.83399	OK	2.644009213
CUFF.10316	-	-	CUFF.10316	-	-	ENSSTOT00000028802	557-1514	-	5.86901	2.61748	8.83399	OK	2.644009213
CUFF.4462	-	-	CUFF.4462	-	-	ENSSTOT00000012989	Nov-74	-	5.89467	3.82821	7.81593	OK	2.655569132
CUFF.7162	-	-	CUFF.7162	-	-	ENSSTOT00000010900	434-1174	-	5.90885	2.11565	9.30885	OK	2.661957271
CUFF.1063	-	-	CUFF.1063	-	-	ENSSTOT00000011192	6041-6780	-	5.92002	2.11851	9.32145	OK	2.666989394
CUFF.11480	-	-	CUFF.11480	-	-	ENSSTOT00000000890	414-1681	-	5.92512	3.21271	8.40248	OK	2.669286962
CUFF.9736	-	-	CUFF.9736	-	-	ENSSTOT00000011303	41-779	-	5.93124	2.12138	9.33408	OK	2.672044043
CUFF.3738	-	-	CUFF.3738	-	-	ENSSTOT00000015840	2067-3647	-	5.94274	3.56714	8.12516	OK	2.677224832
CUFF.4618	-	-	CUFF.4618	-	-	ENSSTOT00000011825	336-1703	-	5.95427	3.4358	8.24592	OK	2.682419137
CUFF.789	-	-	CUFF.789	-	-	ENSSTOT00000004729	0-1155	-	5.96468	2.98206	8.94617	OK	2.687108878
CUFF.5757	-	-	CUFF.5757	-	-	ENSSTOT00000015554	1879-2614	-	5.96514	2.13004	9.79818	OK	2.687316109
CUFF.6487	-	-	CUFF.6487	-	-	ENSSTOT00000003537	539-1743	-	5.98565	3.12076	8.84214	OK	2.696555935
CUFF.5668	-	-	CUFF.5668	-	-	ENSSTOT00000025857	84-1181	-	6.0017	3.13972	8.84831	OK	2.703786515
CUFF.10364	-	-	CUFF.10364	-	-	ENSSTOT00000016480	1129-1965	-	6.00309	2.24724	9.73805	OK	2.704412715
CUFF.3962	-	-	CUFF.3962	-	-	ENSSTOT00000013766	629-1881	-	6.01042	3.2512	8.75324	OK	2.707714905
CUFF.2375	-	-	CUFF.2375	-	-	ENSSTOT00000014205	1804-2534	-	6.0225	2.14463	9.86529	OK	2.713156987
CUFF.7097	-	-	CUFF.7097	-	-	ENSSTOT00000008680	451-1440	-	6.02989	2.84939	9.18135	OK	2.716486207
CUFF.6436	-	-	CUFF.6436	-	-	ENSSTOT00000027622	5312-6352	-	6.03662	3.01073	9.03219	OK	2.719518096
CUFF.6513	-	-	CUFF.6513	-	-	ENSSTOT00000005788	843-1571	-	6.04576	2.15052	9.8924	OK	2.723635697
CUFF.5835	-	-	CUFF.5835	-	-	ENSSTOT00000015331	15-1209	-	6.04649	3.14689	8.9162	OK	2.723964565
CUFF.7716	-	-	CUFF.7716	-	-	ENSSTOT00000019676	682-1409	-	6.05746	2.15348	9.906	OK	2.728906587
CUFF.10459	-	-	CUFF.10459	-	-	ENSSTOT00000006527	440-1318	-	6.09439	2.85299	8.9156	OK	2.74554368
CUFF.6962	-	-	CUFF.6962	-	-	ENSSTOT00000005603	2656-3482	-	6.10055	2.27445	9.85595	OK	2.748318781
CUFF.2487	-	-	CUFF.2487	-	-	ENSSTOT00000007672	6052-7185	-	6.10686	3.03996	9.11988	OK	2.751161457
CUFF.11876	-	-	CUFF.11876	-	-	ENSSTOT00000020184	1280-2054	-	6.10785	2.42725	9.30448	OK	2.751607456
CUFF.2711	-	-	CUFF.2711	-	-	ENSSTOT00000011867	11-1041	-	6.11025	3.03996	9.11988	OK	2.752688664
CUFF.4401	-	-	CUFF.4401	-	-	ENSSTOT00000007366	179-901	-	6.11662	2.16839	9.9746	OK	2.755558371
CUFF.9617	-	-	CUFF.9617	-	-	ENSSTOT00000015806	340-1215	-	6.12189	2.86277	8.94617	OK	2.757932524
CUFF.2248	-	-	CUFF.2248	-	-	ENSSTOT00000002125	538-1259	-	6.12859	2.1714	9.98844	OK	2.760950897
CUFF.6072	-	-	CUFF.6072	-	-	ENSSTOT00000003076	807-1579	-	6.12959	2.43354	9.32858	OK	2.761401401
CUFF.2336	-	-	CUFF.2336	-	-	ENSSTOT00000016527	503-1223	-	6.14061	2.17442	10.0023	OK	2.766365949
CUFF.1751	-	-	CUFF.1751	-	-	ENSSTOT00000014054	1688-2865	-	6.1528	3.19235	9.04498	OK	2.771857586
CUFF.8690	-	-	CUFF.8690	-	-	ENSSTOT00000000677	2593-3515	-	6.15755	2.71684	9.16934	OK	2.773997477
CUFF.4396	-	-	CUFF.4396	-	-	ENSSTOT00000024541	907-1727	-	6.16057	2.29109	9.92806	OK	2.775357997
CUFF.1488	-	-	CUFF.1488	-	-	ENSSTOT00000015501	574-1546	-	6.16443	2.89922	9.34193	OK	2.777096941
CUFF.5278	-	-	CUFF.5278	-	-	ENSSTOT00000010996	971-1841	-	6.16828	2.87923	8.99758	OK	2.778831379
CUFF.10844	-	-	CUFF.10844	-	-	ENSSTOT00000014541	347-1165	-	6.18083	2.29669	9.95234	OK	2.784485197
CUFF.8742	-	-	CUFF.8742	-	-	ENSSTOT00000009814	45-761	-	6.18916	2.18656	10.0582	OK	2.788237891
CUFF.6099	-	-	CUFF.6099	-	-	ENSSTOT00000016317	107-822	-	6.20142	2.18962	10.0723	OK	2.793761063
CUFF.9662	-	-	CUFF.9662	-	-	ENSSTOT00000020605	385-1100	-	6.20142	2.18962	10.0723	OK	2.793761063
CUFF.5601	-	-	CUFF.5601	-	-	ENSSTOT00000009149	5860-6826	-	6.21336	2.91723	9.39996	OK	2.799140074
CUFF.11620	-	-	CUFF.11620	-	-	ENSSTOT00000029923	708-2228	-	6.21494	3.70795	8.65189	OK	2.79985187
CUFF.6063	-	-	CUFF.6063	-	-	ENSSTOT00000024518	2261-3176	-	6.2187	2.73763	9.23948	OK	2.801545763
CUFF.254	-	-	CUFF.254	-	-	ENSSTOT00000030048	218-2436	-	6.23765	4.23511	8.18788	OK	2.810082803
CUFF.3242	-	-	CUFF.3242	-	-	ENSSTOT00000013042	855-1617	-	6.24065	2.46548	9.451	OK	2.811434313
CUFF.11834	-	-	CUFF.11834	-	-	ENSSTOT00000023146	1262-2173	-	6.25419	2.74965	9.28005	OK	2.81753413
CUFF.6785	-	-	CUFF.6785	-	-	ENSSTOT00000008209	130-1287	-	6.28275	3.24753	9.20133	OK	2.830400508
CUFF.869	-	-	CUFF.869	-	-	ENSSTOT00000013820	191-949	-	6.28621	2.47849	9.50088	OK	2.83195925
CUFF.1818	-	-	CUFF.1818	-	-	ENSSTOT00000006552	45-901	-	6.30197	2.92632	9.14474	OK	2.839059184
CUFF.2493	-	-	CUFF.2493	-	-	ENSSTOT00000003684	1345-2895	-	6.30948	3.83819	8.68644	OK	2.842442465
CUFF.11667	-	-	CUFF.11667	-	-	ENSSTOT00000025912	2582-3288	-	6.31397	2.21753	10.2007	OK	2.844465226
CUFF.5153	-	-	CUFF.5153	-	-	ENSSTOT00000027666	1442-2345	-	6.3264	2.77401	9.36227	OK	2.850064983
CUFF.10832	-	-	CUFF.10832	-	-	ENSSTOT00000014590	87-940	-	6.33138	2.93661	9.1769	OK	2.852308491
CUFF.11263	-	-	CUFF.11263	-	-	ENSSTOT00000028651	480-1234	-	6.33244	2.49164	9.55128	OK	2.852786024
CUFF.11359	-	-	CUFF.11359	-	-	ENSSTOT00000002444	23-1419	-	6.33672	3.58872	8.9718	OK	2.854714179
CUFF.8787	-	-	CUFF.8787	-	-	ENSSTOT00000016033	1179-2130	-	6.33915	2.96324	9.54822	OK	2.855808902
CUFF.2355	-	-	CUFF.2355	-	-	ENSSTOT00000014239	3246-4098	-	6.34124	2.94006	9.18767	OK	2.856750454
CUFF.10900	-	-	CUFF.10900	-	-	ENSSTOT00000030096	16-769	-	6.3441	2.49495	9.56396	OK	2.858038894
CUFF.8682	-	-	CUFF.8682	-	-	ENSSTOT00000006033	34-935	-	6.34471	2.78016	9.38305	OK	2.858313701
CUFF.1189	-	-	CUFF.1189	-	-	ENSSTOT00000010476	777-1628	-	6.35114	2.94351	9.19847	OK	2.861210439
CUFF.7390	-	-	CUFF.7390	-	-	ENSSTOT00000001755	24-875	-	6.35114	2.94351	9.19847	OK	2.861210439
CUFF.11983	-	-	CUFF.11983	-	-	ENSSTOT00000008365	184-887	-	6.3524	2.227	10.2442	OK	2.861778073
CUFF.10403	-	-	CUFF.10403	-	-	ENSSTOT00000022749	90-1186	-	6.36192	3.14259	9.42776	OK	2.866066866
CUFF.8117	-	-	CUFF.8117	-	-	ENSSTOT00000002822	2800-3502	-	6.36531	2.23017	10.2588	OK	2.867594072
CUFF.3159	-	-	CUFF.3159	-	-	ENSSTOT00000010386	61-1107	-	6.36788	3.29281	9.27972	OK	2.868751866
CUFF.8123	-	-	CUFF.8123	-	-	ENSSTOT00000007377	312-1209	-	6.38166	2.79256	9.42489	OK	2.874959804
CUFF.3194	-	-	CUFF.3194	-	-	ENSSTOT00000023930	65-1011	-	6.38222	2.9789	9.59869	OK	2.875212086
CUFF.5448	-	-	CUFF.5448	-	-	ENSSTOT00000010060	4070-5162	-	6.39077	3.1541	9.46229	OK	2.87906389
CUFF.10433	-	-	CUFF.10433	-	-	ENSSTOT00000007134	3556-4353	-	6.40199	2.35721	10.2146	OK	2.884118539
CUFF.2513	-	-	CUFF.2513	-	-	ENSSTOT00000015447	0-1432	-	6.40628	3.71716	8.96491	OK	2.886051198
CUFF.11441	-	-	CUFF.11441	-	-	ENSSTOT00000010036	2347-3386	-	6.42165	3.31499	9.34224	OK	2.892975436
CUFF.11850	-	-	CUFF.11850	-	-	ENSSTOT00000020541	2042-3714	-	6.42548	3.93268	8.8017	OK	2.894700865
CUFF.4305	-	-	CUFF.4305	-	-	ENSSTOT00000009756	1665-3238	-	6.43274	3.98113	8.75849	OK	2.89797152
CUFF.686	-	-	CUFF.686	-	-	ENSSTOT00000012402	347-2260	-	6.43549	4.09195	8.67493	OK	2.899210404
CUFF.8892	-	-	CUFF.8892	-	-	ENSSTOT00000020883	976-2402	-	6.43789	3.7328	9.00263	OK	2.900291612
CUFF.9129	-	-	CUFF.9129	-	-	ENSSTOT00000005226	761-1652	-	6.43789	2.81137	9.48836	OK	2.900291612
CUFF.3234	-	-	CUFF.3234	-	-	ENSSTOT00000028460	2634-3768	-	6.43916	3.3134	9.38795	OK	2.900863752
CUFF.7041	-	-	CUFF.7041	-	-	ENSSTOT00000003738	1010-1998	-	6.44015	3.16919	9.50757	OK	2.90130975
CUFF.4881	-	-	CUFF.4881	-	-	ENSSTOT00000024563	6238-6982	-	6.45104	2.52513	9.67966	OK	2.906215733
CUFF.7043	-	-	CUFF.7043	-	-	ENSSTOT00000026924	394-1138	-	6.45104	2.52513	9.67966	OK	2.906215733
CUFF.4788	-	-	CUFF.4788	-	-	ENSSTOT00000004036	6-1041	-	6.45279	3.3278	9.37835	OK	2.907004114
CUFF.1778	-	-	CUFF.1778	-	-	ENSSTOT00000004702	1027-2352	-	6.45941	3.54471	9.21624	OK	2.909986446
CUFF.1103	-	-	CUFF.1103	-	-	ENSSTOT00000009817	611-1354	-	6.46315	2.52853	9.69268	OK	2.911671329
CUFF.1072	-	-	CUFF.1072	-	-	ENSSTOT00000016310	1851-2545	-	6.47054	2.25588	10.377	OK	2.91500055
CUFF.8191	-	-	CUFF.8191	-	-	ENSSTOT00000004918	42-736	-	6.47054	2.25588	10.377	OK	2.91500055
CUFF.1215	-	-	CUFF.1215	-	-	ENSSTOT00000023716	348-1090	-	6.4753	2.53193	9.70575	OK	2.917144946
CUFF.5738	-	-	CUFF.5738	-	-	ENSSTOT00000020137	2294-3229	-	6.47906	3.01395	9.71161	OK	2.918838839
CUFF.3182	-	-	CUFF.3182	-	-	ENSSTOT00000004827	498-1481	-	6.48181	3.18531	9.55593	OK	2.920077724
CUFF.4331	-	-	CUFF.4331	-	-	ENSSTOT00000004360	492-1330	-	6.48263	2.98917	9.34117	OK	2.920447136
CUFF.8659	-	-	CUFF.8659	-	-	ENSSTOT00000008277	1835-2720	-	6.49512	2.83043	9.55269	OK	2.926073924
CUFF.438	-	-	CUFF.438	-	-	ENSSTOT00000011474	20-1144	-	6.50962	3.34287	9.47148	OK	2.932606224
CUFF.8513	-	-	CUFF.8513	-	-	ENSSTOT00000007923	2382-3168	-	6.52427	2.3902	10.3575	OK	2.9392061
CUFF.4458	-	-	CUFF.4458	-	-	ENSSTOT00000026126	818-2993	-	6.53351	4.31884	8.63768	OK	2.943368752
CUFF.7928	-	-	CUFF.7928	-	-	ENSSTOT00000030136	1436-2317	-	6.53385	2.84328	9.59606	OK	2.943521923
CUFF.3863	-	-	CUFF.3863	-	-	ENSSTOT00000030017	113-802	-	6.5381	2.27225	10.4523	OK	2.945436562
CUFF.8858	-	-	CUFF.8858	-	-	ENSSTOT00000015557	228-917	-	6.5381	2.27225	10.4523	OK	2.945436562
CUFF.1431	-	-	CUFF.1431	-	-	ENSSTOT00000011077	340-1410	-	6.55427	3.21895	9.65684	OK	2.952721203
CUFF.11437	-	-	CUFF.11437	-	-	ENSSTOT00000001652	44-1018	-	6.55817	3.21474	9.64423	OK	2.954478166
CUFF.8114	-	-	CUFF.8114	-	-	ENSSTOT00000021518	111-1036	-	6.56969	3.04653	9.81661	OK	2.959667966
CUFF.4581	-	-	CUFF.4581	-	-	ENSSTOT00000026977	443-1225	-	6.5699	2.40242	10.4105	OK	2.959762572
CUFF.4576	-	-	CUFF.4576	-	-	ENSSTOT00000004580	3734-4658	-	6.57889	3.04983	9.82723	OK	2.963812598
CUFF.9377	-	-	CUFF.9377	-	-	ENSSTOT00000000878	203-1127	-	6.57889	3.04983	9.82723	OK	2.963812598
CUFF.9831	-	-	CUFF.9831	-	-	ENSSTOT00000001641	185-871	-	6.57931	2.28219	10.4981	OK	2.964001809
CUFF.4658	-	-	CUFF.4658	-	-	ENSSTOT00000011390	3009-4361	-	6.58089	3.70551	9.26378	OK	2.964713605
CUFF.7700	-	-	CUFF.7700	-	-	ENSSTOT00000000954	2828-3609	-	6.58141	2.4055	10.4238	OK	2.964947866
CUFF.11818	-	-	CUFF.11818	-	-	ENSSTOT00000009551	785-2612	-	6.58413	4.28456	8.74051	OK	2.966173236
CUFF.2391	-	-	CUFF.2391	-	-	ENSSTOT00000002747	566-1774	-	6.58921	3.62883	9.33127	OK	2.968461793
CUFF.7794	-	-	CUFF.7794	-	-	ENSSTOT00000026839	393-1078	-	6.59316	2.28552	10.5134	OK	2.970241282
CUFF.2485	-	-	CUFF.2485	-	-	ENSSTOT00000007672	4089-4773	-	6.60708	2.28886	10.5287	OK	2.97651229
CUFF.6311	-	-	CUFF.6311	-	-	ENSSTOT00000015671	6948-7632	-	6.60708	2.28886	10.5287	OK	2.97651229
CUFF.5272	-	-	CUFF.5272	-	-	ENSSTOT00000005976	238-1064	-	6.60893	3.0326	9.47687	OK	2.977345721
CUFF.5661	-	-	CUFF.5661	-	-	ENSSTOT00000022353	582-1926	-	6.62732	3.72757	9.31892	OK	2.98563048
CUFF.4342	-	-	CUFF.4342	-	-	ENSSTOT00000024579	643-1372	-	6.63752	2.57709	9.87883	OK	2.990225615
CUFF.10516	-	-	CUFF.10516	-	-	ENSSTOT00000010026	201-1259	-	6.64703	3.25546	9.76637	OK	2.994509902
CUFF.2257	-	-	CUFF.2257	-	-	ENSSTOT00000027240	198-879	-	6.64917	2.29894	10.5751	OK	2.99547398
CUFF.11169	-	-	CUFF.11169	-	-	ENSSTOT00000015651	1708-2907	-	6.64917	3.65607	9.40131	OK	2.99547398
CUFF.5479	-	-	CUFF.5479	-	-	ENSSTOT00000003111	1947-3193	-	6.64976	3.76945	9.29798	OK	2.995739777
CUFF.2368	-	-	CUFF.2368	-	-	ENSSTOT00000000289	557-1332	-	6.65131	2.42412	10.5045	OK	2.996438057
CUFF.5177	-	-	CUFF.5177	-	-	ENSSTOT00000005328	431-1487	-	6.66275	3.26162	9.78487	OK	3.001591817
CUFF.9263	-	-	CUFF.9263	-	-	ENSSTOT00000006895	338-1206	-	6.66295	2.88586	9.73978	OK	3.001681917
CUFF.2354	-	-	CUFF.2354	-	-	ENSSTOT00000014239	828-1602	-	6.6631	2.42725	10.5181	OK	3.001749493
CUFF.11140	-	-	CUFF.11140	-	-	ENSSTOT00000023640	2437-3117	-	6.66332	2.30232	10.5907	OK	3.001848603
CUFF.10372	-	-	CUFF.10372	-	-	ENSSTOT00000022742	646-2076	-	6.67345	3.94132	9.19641	OK	3.006412203
CUFF.7131	-	-	CUFF.7131	-	-	ENSSTOT00000009880	9191-10151	-	6.68061	3.26162	9.78487	OK	3.009637808
CUFF.8610	-	-	CUFF.8610	-	-	ENSSTOT00000015294	54-920	-	6.68327	2.89253	9.76227	OK	3.010836147
CUFF.7577	-	-	CUFF.7577	-	-	ENSSTOT00000024884	50-775	-	6.68908	2.5913	9.93333	OK	3.013453572
CUFF.1948	-	-	CUFF.1948	-	-	ENSSTOT00000010843	1458-2417	-	6.68953	3.26502	9.79507	OK	3.013656299
CUFF.4807	-	-	CUFF.4807	-	-	ENSSTOT00000005097	997-2049	-	6.6944	3.27403	9.82208	OK	3.015850251
CUFF.7002	-	-	CUFF.7002	-	-	ENSSTOT00000004915	280-1332	-	6.6944	3.27403	9.82208	OK	3.015850251
CUFF.5021	-	-	CUFF.5021	-	-	ENSSTOT00000024986	232-909	-	6.70613	2.31252	10.6376	OK	3.021134656
CUFF.3770	-	-	CUFF.3770	-	-	ENSSTOT00000010137	188-1564	-	6.71398	3.86844	9.55732	OK	3.024671108
CUFF.7040	-	-	CUFF.7040	-	-	ENSSTOT00000003738	181-904	-	6.71517	2.59847	9.96081	OK	3.025207207
CUFF.3790	-	-	CUFF.3790	-	-	ENSSTOT00000014946	1098-2287	-	6.7171	3.68681	9.74372	OK	3.026076679
CUFF.6680	-	-	CUFF.6680	-	-	ENSSTOT00000022821	585-1494	-	6.72009	3.10016	10.3339	OK	3.027423684
CUFF.296	-	-	CUFF.296	-	-	ENSSTOT00000019660	2916-3592	-	6.72052	2.31595	11.1165	OK	3.0276174
CUFF.9161	-	-	CUFF.9161	-	-	ENSSTOT00000014361	5333-6055	-	6.72828	2.60207	9.9746	OK	3.031113307
CUFF.1793	-	-	CUFF.1793	-	-	ENSSTOT00000002501	24-932	-	6.72972	3.10357	10.3452	OK	3.031762032
CUFF.8433	-	-	CUFF.8433	-	-	ENSSTOT00000009896	0-1373	-	6.7313	3.87689	9.5782	OK	3.032473828
CUFF.4034	-	-	CUFF.4034	-	-	ENSSTOT00000003045	54-729	-	6.73498	2.31938	11.133	OK	3.03413168
CUFF.5791	-	-	CUFF.5791	-	-	ENSSTOT00000009780	2004-2679	-	6.73498	2.31938	11.133	OK	3.03413168
CUFF.9715	-	-	CUFF.9715	-	-	ENSSTOT00000020517	818-1725	-	6.73938	3.10699	10.3566	OK	3.036113895
CUFF.5637	-	-	CUFF.5637	-	-	ENSSTOT00000019834	396-1210	-	6.74025	3.07731	9.61658	OK	3.036505833
CUFF.9065	-	-	CUFF.9065	-	-	ENSSTOT00000005926	19-740	-	6.74145	2.60568	9.98844	OK	3.037046438
CUFF.8511	-	-	CUFF.8511	-	-	ENSSTOT00000028718	563-1841	-	6.7437	3.67507	9.55518	OK	3.03806007
CUFF.3086	-	-	CUFF.3086	-	-	ENSSTOT00000024469	807-2317	-	6.7445	4.14723	9.33127	OK	3.038420473
CUFF.8072	-	-	CUFF.8072	-	-	ENSSTOT00000002583	1135-1855	-	6.75467	2.6093	10.0023	OK	3.043002093
CUFF.8555	-	-	CUFF.8555	-	-	ENSSTOT00000026112	1084-1989	-	6.75877	3.11386	10.3795	OK	3.044849157
CUFF.3853	-	-	CUFF.3853	-	-	ENSSTOT00000019503	1860-2626	-	6.75899	2.4526	11.0367	OK	3.044948268
