tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.21946	-	-	CUFF.21946	-	-	ENSMUST00000112544	101-1035	ENSMUST00000112544:101-1035	-	2.0412	1.00848	3.02545	OK	0.598563142
CUFF.8150	-	-	CUFF.8150	-	-	ENSMUST00000171109	481-1337	ENSMUST00000171109:481-1337	-	2.04461	1.00868	3.02604	OK	0.599563093
CUFF.18337	-	-	CUFF.18337	-	-	ENSMUST00000029623	764-1425	ENSMUST00000029623:764-1425	-	2.05822	0.712499	3.20625	OK	0.6035541
CUFF.9616	-	-	CUFF.9616	-	-	ENSMUST00000172330	661-1357	ENSMUST00000172330:661-1357	-	2.07133	0.902226	2.81946	OK	0.607398487
CUFF.21951	-	-	CUFF.21951	-	-	ENSMUST00000161702	8-628	ENSMUST00000161702:8-628	-	2.07237	0.759616	2.91186	OK	0.607703458
CUFF.8010	-	-	CUFF.8010	-	-	ENSMUST00000188710	383-1411	ENSMUST00000188710:383-1411	-	2.09408	1.14534	2.90152	OK	0.614069716
CUFF.29142	-	-	CUFF.29142	-	-	ENSMUST00000106213	7233-7961	ENSMUST00000106213:7233-7961	-	2.0946	0.862568	3.12681	OK	0.614222201
CUFF.29170	-	-	CUFF.29170	-	-	ENSMUST00000147030	4648-5375	ENSMUST00000147030:4648-5375	-	2.0986	0.863754	3.13111	OK	0.615395164
CUFF.21593	-	-	CUFF.21593	-	-	ENSMUST00000048417	6962-7608	ENSMUST00000048417:6962-7608	-	2.12797	0.729043	3.28069	OK	0.624007647
CUFF.21966	-	-	CUFF.21966	-	-	ENSMUST00000120006	1645-2622	ENSMUST00000120006:1645-2622	-	2.13066	1.12478	3.05298	OK	0.624796464
CUFF.18754	-	-	CUFF.18754	-	-	ENSMUST00000128570	34-753	ENSMUST00000128570:34-753	-	2.13116	0.873365	3.16595	OK	0.624943085
CUFF.2313	-	-	CUFF.2313	-	-	ENSMUST00000105572	1646-2254	ENSMUST00000105572:1646-2254	-	2.13382	0.774609	2.96933	OK	0.625723105
CUFF.11666	-	-	CUFF.11666	-	-	ENSMUST00000046717	7198-7914	ENSMUST00000046717:7198-7914	-	2.14363	0.877024	3.17921	OK	0.628599798
CUFF.25803	-	-	CUFF.25803	-	-	ENSMUST00000073448	1619-2224	ENSMUST00000073448:1619-2224	-	2.14976	0.77845	2.98406	OK	0.630397364
CUFF.16086	-	-	CUFF.16086	-	-	ENSMUST00000081893	679-1247	ENSMUST00000081893:679-1247	-	2.15264	0.690965	3.31663	OK	0.631241897
CUFF.29987	-	-	CUFF.29987	-	-	ENSMUST00000182155	3107-4039	ENSMUST00000182155:3107-4039	-	2.15453	1.09487	3.03194	OK	0.631796123
CUFF.4479	-	-	CUFF.4479	-	-	ENSMUST00000033878	563-1384	ENSMUST00000033878:563-1384	-	2.16047	1.05168	3.25065	OK	0.633537973
CUFF.25816	-	-	CUFF.25816	-	-	ENSMUST00000177710	156-974	ENSMUST00000177710:156-974	-	2.17102	1.05554	3.26257	OK	0.636631664
CUFF.17714	-	-	CUFF.17714	-	-	ENSMUST00000187619	9-754	ENSMUST00000187619:9-754	-	2.17378	0.948246	3.16082	OK	0.637441008
CUFF.22549	-	-	CUFF.22549	-	-	ENSMUST00000119316	335-1077	ENSMUST00000119316:335-1077	-	2.18589	0.952079	3.1736	OK	0.640992154
CUFF.6704	-	-	CUFF.6704	-	-	ENSMUST00000177034	4081-4715	ENSMUST00000177034:4081-4715	-	2.18727	0.742842	3.34279	OK	0.641396827
CUFF.12809	-	-	CUFF.12809	-	-	ENSMUST00000114704	1110-1708	ENSMUST00000114704:1110-1708	-	2.18789	0.787562	3.01899	OK	0.641578636
CUFF.3490	-	-	CUFF.3490	-	-	ENSMUST00000182396	195-757	ENSMUST00000182396:195-757	-	2.18865	0.698342	3.35204	OK	0.641801499
CUFF.31497	-	-	CUFF.31497	-	-	ENSMUST00000152380	611-1313	ENSMUST00000152380:611-1313	-	2.20382	0.894515	3.24262	OK	0.646249962
CUFF.29957	-	-	CUFF.29957	-	-	ENSMUST00000159537	1469-2241	ENSMUST00000159537:1469-2241	-	2.2086	1.01676	3.15195	OK	0.647651653
CUFF.13020	-	-	CUFF.13020	-	-	ENSMUST00000118731	369-963	ENSMUST00000118731:369-963	-	2.2103	0.792865	3.03932	OK	0.648150163
CUFF.13279	-	-	CUFF.13279	-	-	ENSMUST00000155903	1166-1760	ENSMUST00000155903:1166-1760	-	2.2103	0.792865	3.03932	OK	0.648150163
CUFF.8937	-	-	CUFF.8937	-	-	ENSMUST00000112604	355-1091	ENSMUST00000112604:355-1091	-	2.21051	0.959841	3.19947	OK	0.648211743
CUFF.8847	-	-	CUFF.8847	-	-	ENSMUST00000177714	542-1276	ENSMUST00000177714:542-1276	-	2.21884	0.962456	3.20819	OK	0.650654439
CUFF.32305	-	-	CUFF.32305	-	-	ENSMUST00000137906	381-1290	ENSMUST00000137906:381-1290	-	2.22475	1.12257	3.10866	OK	0.652387492
CUFF.12679	-	-	CUFF.12679	-	-	ENSMUST00000051667	4-1124	ENSMUST00000051667:4-1124	-	2.22643	1.26151	3.08368	OK	0.652880137
CUFF.29156	-	-	CUFF.29156	-	-	ENSMUST00000082108	351-906	ENSMUST00000082108:351-906	-	2.23222	0.70715	3.39432	OK	0.654578001
CUFF.24810	-	-	CUFF.24810	-	-	ENSMUST00000081162	97-862	ENSMUST00000081162:97-862	-	2.23613	1.02606	3.18079	OK	0.655724573
CUFF.24159	-	-	CUFF.24159	-	-	ENSMUST00000030148	1158-3594	ENSMUST00000030148:1158-3594	-	2.25007	1.64334	2.83557	OK	0.65981235
CUFF.18748	-	-	CUFF.18748	-	-	ENSMUST00000110238	2990-3821	ENSMUST00000110238:2990-3821	-	2.25111	1.03903	3.30599	OK	0.66011732
CUFF.12867	-	-	CUFF.12867	-	-	ENSMUST00000101527	1605-2296	ENSMUST00000101527:1605-2296	-	2.25353	0.908754	3.29423	OK	0.660826963
CUFF.759	-	-	CUFF.759	-	-	ENSMUST00000160583	1178-1799	ENSMUST00000160583:1178-1799	-	2.25535	0.758393	3.41277	OK	0.661360661
CUFF.27952	-	-	CUFF.27952	-	-	ENSMUST00000130590	402-1023	ENSMUST00000130590:402-1023	-	2.25535	0.758393	3.41277	OK	0.661360661
CUFF.1715	-	-	CUFF.1715	-	-	ENSMUST00000112852	165-1029	ENSMUST00000112852:165-1029	-	2.25748	1.09019	3.36142	OK	0.661985264
CUFF.23550	-	-	CUFF.23550	-	-	ENSMUST00000175741	20-884	ENSMUST00000175741:20-884	-	2.25748	1.09019	3.36142	OK	0.661985264
CUFF.9408	-	-	CUFF.9408	-	-	ENSMUST00000190731	162-709	ENSMUST00000190731:162-709	-	2.28418	0.717492	3.44396	OK	0.669814794
CUFF.20640	-	-	CUFF.20640	-	-	ENSMUST00000117879	427-1317	ENSMUST00000117879:427-1317	-	2.28631	1.14654	3.17502	OK	0.670439397
CUFF.14305	-	-	CUFF.14305	-	-	ENSMUST00000169189	243-824	ENSMUST00000169189:243-824	-	2.28639	0.810606	3.10732	OK	0.670462856
CUFF.28074	-	-	CUFF.28074	-	-	ENSMUST00000111493	1352-2482	ENSMUST00000111493:1352-2482	-	2.28711	1.3198	3.19532	OK	0.670673989
CUFF.31135	-	-	CUFF.31135	-	-	ENSMUST00000109456	1059-1605	ENSMUST00000109456:1059-1605	-	2.29085	0.718806	3.45027	OK	0.67177071
CUFF.31085	-	-	CUFF.31085	-	-	ENSMUST00000117270	4869-5517	ENSMUST00000117270:4869-5517	-	2.29493	0.969058	3.51283	OK	0.672967132
CUFF.30471	-	-	CUFF.30471	-	-	ENSMUST00000055535	1366-2389	ENSMUST00000055535:1366-2389	-	2.29839	1.22766	3.06916	OK	0.673981746
CUFF.3102	-	-	CUFF.3102	-	-	ENSMUST00000162173	624-1203	ENSMUST00000162173:624-1203	-	2.29856	0.813406	3.11806	OK	0.674031596
CUFF.29184	-	-	CUFF.29184	-	-	ENSMUST00000107972	1833-2651	ENSMUST00000107972:1833-2651	-	2.29872	1.05554	3.35853	OK	0.674078515
CUFF.4690	-	-	CUFF.4690	-	-	ENSMUST00000081926	768-1483	ENSMUST00000081926:768-1483	-	2.30124	0.988032	3.29344	OK	0.674817482
CUFF.13489	-	-	CUFF.13489	-	-	ENSMUST00000114691	825-1676	ENSMUST00000114691:825-1676	-	2.30279	1.10684	3.41277	OK	0.675272005
CUFF.6219	-	-	CUFF.6219	-	-	ENSMUST00000048982	166-1355	ENSMUST00000048982:166-1355	-	2.30948	1.38635	3.16879	OK	0.677233786
CUFF.19111	-	-	CUFF.19111	-	-	ENSMUST00000133213	3063-3911	ENSMUST00000133213:3063-3911	-	2.31351	1.11076	3.42484	OK	0.678415547
CUFF.17908	-	-	CUFF.17908	-	-	ENSMUST00000166542	4351-5402	ENSMUST00000166542:4351-5402	-	2.31507	1.26964	3.21144	OK	0.678873002
CUFF.14275	-	-	CUFF.14275	-	-	ENSMUST00000105689	1548-2461	ENSMUST00000105689:1548-2461	-	2.32282	1.20363	3.26699	OK	0.681145619
CUFF.23197	-	-	CUFF.23197	-	-	ENSMUST00000094816	23-699	ENSMUST00000094816:23-699	-	2.32505	0.928919	3.36733	OK	0.681799546
CUFF.20551	-	-	CUFF.20551	-	-	ENSMUST00000168172	11-720	ENSMUST00000168172:11-720	-	2.32855	0.996393	3.32131	OK	0.682825888
CUFF.13594	-	-	CUFF.13594	-	-	ENSMUST00000114874	62-636	ENSMUST00000114874:62-636	-	2.32957	0.820491	3.14522	OK	0.683124994
CUFF.9611	-	-	CUFF.9611	-	-	ENSMUST00000112865	74-912	ENSMUST00000112865:74-912	-	2.34996	1.12401	3.46571	OK	0.689104174
CUFF.23195	-	-	CUFF.23195	-	-	ENSMUST00000163968	742-2145	ENSMUST00000163968:742-2145	-	2.35552	1.45462	3.24493	OK	0.690734593
CUFF.17614	-	-	CUFF.17614	-	-	ENSMUST00000148765	7-975	ENSMUST00000148765:7-975	-	2.36105	1.21633	3.40572	OK	0.692356215
CUFF.8757	-	-	CUFF.8757	-	-	ENSMUST00000171923	14-615	ENSMUST00000171923:14-615	-	2.36879	0.783631	3.52634	OK	0.694625899
CUFF.24841	-	-	CUFF.24841	-	-	ENSMUST00000062584	1604-2369	ENSMUST00000062584:1604-2369	-	2.37589	1.12867	3.48861	OK	0.696707908
CUFF.23930	-	-	CUFF.23930	-	-	ENSMUST00000052029	2256-2789	ENSMUST00000052029:2256-2789	-	2.3812	0.736338	3.53442	OK	0.698265017
CUFF.26347	-	-	CUFF.26347	-	-	ENSMUST00000052239	1314-2108	ENSMUST00000052239:1314-2108	-	2.39213	1.08744	3.46005	OK	0.701470139
CUFF.22789	-	-	CUFF.22789	-	-	ENSMUST00000112698	247-1008	ENSMUST00000112698:247-1008	-	2.39293	1.1346	3.50694	OK	0.701704732
CUFF.23044	-	-	CUFF.23044	-	-	ENSMUST00000045713	2737-3498	ENSMUST00000045713:2737-3498	-	2.39293	1.1346	3.50694	OK	0.701704732
CUFF.27616	-	-	CUFF.27616	-	-	ENSMUST00000004994	123-1440	ENSMUST00000004994:123-1440	-	2.39645	1.49001	3.27802	OK	0.702736939
CUFF.32301	-	-	CUFF.32301	-	-	ENSMUST00000115032	16-578	ENSMUST00000115032:16-578	-	2.40751	0.838011	3.21237	OK	0.705980183
CUFF.8204	-	-	CUFF.8204	-	-	ENSMUST00000119838	465-994	ENSMUST00000119838:465-994	-	2.41044	0.741906	3.56115	OK	0.706839378
CUFF.20433	-	-	CUFF.20433	-	-	ENSMUST00000102488	4023-4552	ENSMUST00000102488:4023-4552	-	2.41044	0.741906	3.56115	OK	0.706839378
CUFF.20492	-	-	CUFF.20492	-	-	ENSMUST00000059836	2998-4015	ENSMUST00000059836:2998-4015	-	2.41181	1.31209	3.47317	OK	0.707241118
CUFF.12684	-	-	CUFF.12684	-	-	ENSMUST00000033754	205-1448	ENSMUST00000033754:205-1448	-	2.41603	1.45242	3.28373	OK	0.708478594
CUFF.2120	-	-	CUFF.2120	-	-	ENSMUST00000115614	1500-2190	ENSMUST00000115614:1500-2190	-	2.41946	1.02383	3.41277	OK	0.70948441
CUFF.19791	-	-	CUFF.19791	-	-	ENSMUST00000123884	485-1175	ENSMUST00000123884:485-1175	-	2.41946	1.02383	3.41277	OK	0.70948441
CUFF.23931	-	-	CUFF.23931	-	-	ENSMUST00000052029	3708-4268	ENSMUST00000052029:3708-4268	-	2.42102	0.841004	3.22385	OK	0.709941866
CUFF.20850	-	-	CUFF.20850	-	-	ENSMUST00000115317	955-1482	ENSMUST00000115317:955-1482	-	2.42534	0.744722	3.57466	OK	0.711208666
CUFF.17776	-	-	CUFF.17776	-	-	ENSMUST00000101547	5-985	ENSMUST00000101547:5-985	-	2.42564	1.28153	3.20382	OK	0.711296639
CUFF.442	-	-	CUFF.442	-	-	ENSMUST00000184458	2170-2953	ENSMUST00000184458:2170-2953	-	2.43752	1.10272	3.50866	OK	0.714780339
CUFF.26106	-	-	CUFF.26106	-	-	ENSMUST00000112754	1124-1971	ENSMUST00000112754:1124-1971	-	2.43906	1.20474	3.33621	OK	0.71523193
CUFF.1265	-	-	CUFF.1265	-	-	ENSMUST00000041772	861-1611	ENSMUST00000041772:861-1611	-	2.44108	1.15124	3.55838	OK	0.715824277
CUFF.9468	-	-	CUFF.9468	-	-	ENSMUST00000169037	916-1569	ENSMUST00000169037:916-1569	-	2.44398	0.961638	3.48594	OK	0.716674675
CUFF.29147	-	-	CUFF.29147	-	-	ENSMUST00000134458	3740-4392	ENSMUST00000134458:3740-4392	-	2.44943	0.963112	3.49128	OK	0.718272837
CUFF.18753	-	-	CUFF.18753	-	-	ENSMUST00000149745	1259-2967	ENSMUST00000149745:1259-2967	-	2.45188	1.65443	3.21695	OK	0.718991277
CUFF.22279	-	-	CUFF.22279	-	-	ENSMUST00000190703	1667-2478	ENSMUST00000190703:1667-2478	-	2.45438	1.16144	3.58109	OK	0.719724379
CUFF.22754	-	-	CUFF.22754	-	-	ENSMUST00000112923	41-628	ENSMUST00000112923:41-628	-	2.45523	0.80232	3.61044	OK	0.719973634
CUFF.13493	-	-	CUFF.13493	-	-	ENSMUST00000171263	525-1239	ENSMUST00000171263:525-1239	-	2.45946	1.09935	3.40799	OK	0.721214043
CUFF.10016	-	-	CUFF.10016	-	-	ENSMUST00000165066	983-1569	ENSMUST00000165066:983-1569	-	2.46165	0.803689	3.6166	OK	0.72185624
CUFF.3769	-	-	CUFF.3769	-	-	ENSMUST00000101082	295-1136	ENSMUST00000101082:295-1136	-	2.46201	1.21334	3.36001	OK	0.721961807
CUFF.33726	-	-	CUFF.33726	-	-	ENSMUST00000120689	129-937	ENSMUST00000120689:129-937	-	2.46656	1.16575	3.59439	OK	0.723296053
CUFF.9164	-	-	CUFF.9164	-	-	ENSMUST00000136740	2554-3425	ENSMUST00000136740:2554-3425	-	2.46895	1.26167	3.42452	OK	0.723996898
CUFF.10612	-	-	CUFF.10612	-	-	ENSMUST00000108674	63-1155	ENSMUST00000108674:63-1155	-	2.47324	1.43761	3.37839	OK	0.725254901
CUFF.30469	-	-	CUFF.30469	-	-	ENSMUST00000055535	464-1048	ENSMUST00000055535:464-1048	-	2.47458	0.806442	3.62899	OK	0.725647844
CUFF.12585	-	-	CUFF.12585	-	-	ENSMUST00000179065	137-1004	ENSMUST00000179065:137-1004	-	2.48383	1.26749	3.44032	OK	0.728360321
CUFF.12947	-	-	CUFF.12947	-	-	ENSMUST00000097425	1910-2934	ENSMUST00000097425:1910-2934	-	2.48688	1.37977	3.37277	OK	0.729254706
CUFF.9369	-	-	CUFF.9369	-	-	ENSMUST00000108331	650-1958	ENSMUST00000108331:650-1958	-	2.48704	1.50026	3.4206	OK	0.729301624
CUFF.33660	-	-	CUFF.33660	-	-	ENSMUST00000040179	1077-1785	ENSMUST00000040179:1077-1785	-	2.4887	1.10867	3.43687	OK	0.729788404
CUFF.30980	-	-	CUFF.30980	-	-	ENSMUST00000052250	1061-1800	ENSMUST00000052250:1061-1800	-	2.49121	1.16838	3.61135	OK	0.730524439
CUFF.10911	-	-	CUFF.10911	-	-	ENSMUST00000114124	3268-4763	ENSMUST00000114124:3268-4763	-	2.49159	1.62763	3.36026	OK	0.73063587
CUFF.27192	-	-	CUFF.27192	-	-	ENSMUST00000100429	557-1358	ENSMUST00000100429:557-1358	-	2.49545	1.17594	3.6258	OK	0.73176778
CUFF.9846	-	-	CUFF.9846	-	-	ENSMUST00000119581	1543-2469	ENSMUST00000119581:1543-2469	-	2.49828	1.2715	3.56019	OK	0.732597651
CUFF.27363	-	-	CUFF.27363	-	-	ENSMUST00000021620	50-692	ENSMUST00000021620:50-692	-	2.50527	0.978114	3.54566	OK	0.734647404
CUFF.29150	-	-	CUFF.29150	-	-	ENSMUST00000134458	5912-6491	ENSMUST00000134458:5912-6491	-	2.50752	0.813406	3.66033	OK	0.735307196
CUFF.453	-	-	CUFF.453	-	-	ENSMUST00000077935	508-1555	ENSMUST00000077935:508-1555	-	2.51213	1.42443	3.52359	OK	0.736659036
CUFF.11250	-	-	CUFF.11250	-	-	ENSMUST00000089207	397-1069	ENSMUST00000089207:397-1069	-	2.51239	1.05125	3.50418	OK	0.736735279
CUFF.7201	-	-	CUFF.7201	-	-	ENSMUST00000119365	1391-1969	ENSMUST00000119365:1391-1969	-	2.51421	0.814813	3.66666	OK	0.737268977
CUFF.16353	-	-	CUFF.16353	-	-	ENSMUST00000071452	2895-3597	ENSMUST00000071452:2895-3597	-	2.51865	1.11814	3.46624	OK	0.738570966
CUFF.746	-	-	CUFF.746	-	-	ENSMUST00000137225	29-575	ENSMUST00000137225:29-575	-	2.51994	0.862568	3.30651	OK	0.738949247
CUFF.11489	-	-	CUFF.11489	-	-	ENSMUST00000121869	31-795	ENSMUST00000121869:31-795	-	2.52013	1.13014	3.59591	OK	0.739004963
CUFF.17716	-	-	CUFF.17716	-	-	ENSMUST00000187752	853-1429	ENSMUST00000187752:853-1429	-	2.52771	0.817642	3.67939	OK	0.741227728
CUFF.33914	-	-	CUFF.33914	-	-	ENSMUST00000184117	331-907	ENSMUST00000184117:331-907	-	2.52771	0.817642	3.67939	OK	0.741227728
CUFF.29576	-	-	CUFF.29576	-	-	ENSMUST00000004097	1458-2715	ENSMUST00000004097:1458-2715	-	2.53292	1.56113	3.43449	OK	0.742755513
CUFF.30018	-	-	CUFF.30018	-	-	ENSMUST00000182029	1710-2316	ENSMUST00000182029:1710-2316	-	2.53432	1.03622	3.7563	OK	0.74316605
CUFF.17168	-	-	CUFF.17168	-	-	ENSMUST00000040677	1-545	ENSMUST00000040677:1-545	-	2.53473	0.865739	3.31867	OK	0.743286279
CUFF.2895	-	-	CUFF.2895	-	-	ENSMUST00000012580	7-767	ENSMUST00000012580:7-767	-	2.53824	1.13609	3.61484	OK	0.744315554
CUFF.9424	-	-	CUFF.9424	-	-	ENSMUST00000144247	5-1167	ENSMUST00000144247:5-1167	-	2.53829	1.48611	3.51263	OK	0.744330216
CUFF.26886	-	-	CUFF.26886	-	-	ENSMUST00000044217	2330-3491	ENSMUST00000044217:2330-3491	-	2.54094	1.48739	3.51565	OK	0.745107304
CUFF.27647	-	-	CUFF.27647	-	-	ENSMUST00000166554	2279-3100	ENSMUST00000166554:2279-3100	-	2.54173	1.2429	3.44187	OK	0.745338964
CUFF.8747	-	-	CUFF.8747	-	-	ENSMUST00000113852	362-905	ENSMUST00000113852:362-905	-	2.54219	0.867333	3.32478	OK	0.745473855
CUFF.23302	-	-	CUFF.23302	-	-	ENSMUST00000108895	274-817	ENSMUST00000108895:274-817	-	2.54219	0.867333	3.32478	OK	0.745473855
CUFF.28854	-	-	CUFF.28854	-	-	ENSMUST00000120270	2426-2969	ENSMUST00000120270:2426-2969	-	2.54219	0.867333	3.32478	OK	0.745473855
CUFF.17742	-	-	CUFF.17742	-	-	ENSMUST00000109013	1130-2259	ENSMUST00000109013:1130-2259	-	2.54398	1.46002	3.47625	OK	0.745998756
CUFF.488	-	-	CUFF.488	-	-	ENSMUST00000007171	1935-2631	ENSMUST00000007171:1935-2631	-	2.54932	1.12778	3.49613	OK	0.747564662
CUFF.7082	-	-	CUFF.7082	-	-	ENSMUST00000048079	142-1269	ENSMUST00000048079:142-1269	-	2.54949	1.46261	3.48242	OK	0.747614513
CUFF.26395	-	-	CUFF.26395	-	-	ENSMUST00000084979	3746-4287	ENSMUST00000084979:3746-4287	-	2.55725	0.87054	3.33707	OK	0.749890062
CUFF.6572	-	-	CUFF.6572	-	-	ENSMUST00000030010	1760-3099	ENSMUST00000030010:1760-3099	-	2.55738	1.58277	3.51727	OK	0.749928183
CUFF.9660	-	-	CUFF.9660	-	-	ENSMUST00000105547	678-1311	ENSMUST00000105547:678-1311	-	2.55775	0.992021	3.59608	OK	0.750036682
CUFF.27781	-	-	CUFF.27781	-	-	ENSMUST00000084501	2909-3634	ENSMUST00000084501:2909-3634	-	2.55807	1.19094	3.68108	OK	0.750130519
CUFF.3951	-	-	CUFF.3951	-	-	ENSMUST00000030201	92-1368	ENSMUST00000030201:92-1368	-	2.56123	1.53789	3.50638	OK	0.75105716
CUFF.9849	-	-	CUFF.9849	-	-	ENSMUST00000046121	1043-1736	ENSMUST00000046121:1043-1736	-	2.56494	1.13266	3.51126	OK	0.752145083
CUFF.22183	-	-	CUFF.22183	-	-	ENSMUST00000170374	1007-2280	ENSMUST00000170374:1007-2280	-	2.56841	1.54151	3.51464	OK	0.753162629
CUFF.9266	-	-	CUFF.9266	-	-	ENSMUST00000036653	838-1377	ENSMUST00000036653:838-1377	-	2.57249	0.87377	3.34945	OK	0.754359052
CUFF.18581	-	-	CUFF.18581	-	-	ENSMUST00000134993	629-1229	ENSMUST00000134993:629-1229	-	2.57266	1.04658	3.79386	OK	0.754408903
CUFF.21284	-	-	CUFF.21284	-	-	ENSMUST00000023994	25-625	ENSMUST00000023994:25-625	-	2.57266	1.04658	3.79386	OK	0.754408903
CUFF.28851	-	-	CUFF.28851	-	-	ENSMUST00000122022	1746-2315	ENSMUST00000122022:1746-2315	-	2.5761	0.827701	3.72466	OK	0.755417651
CUFF.15086	-	-	CUFF.15086	-	-	ENSMUST00000087864	0-508	ENSMUST00000087864:0-508	-	2.57661	0.772575	3.70836	OK	0.755567204
CUFF.10125	-	-	CUFF.10125	-	-	ENSMUST00000180792	443-1285	ENSMUST00000180792:443-1285	-	2.58106	1.30512	3.54247	OK	0.756872125
CUFF.28081	-	-	CUFF.28081	-	-	ENSMUST00000168621	2598-3166	ENSMUST00000168621:2598-3166	-	2.58316	0.829158	3.73121	OK	0.757487931
CUFF.18594	-	-	CUFF.18594	-	-	ENSMUST00000110963	57-807	ENSMUST00000110963:57-807	-	2.58467	1.15124	3.66304	OK	0.757930725
CUFF.7099	-	-	CUFF.7099	-	-	ENSMUST00000113169	2682-3189	ENSMUST00000113169:2682-3189	-	2.58509	0.774099	3.71568	OK	0.758053886
CUFF.19934	-	-	CUFF.19934	-	-	ENSMUST00000111678	1728-2569	ENSMUST00000111678:1728-2569	-	2.58511	1.30667	3.54668	OK	0.758059751
CUFF.14593	-	-	CUFF.14593	-	-	ENSMUST00000125758	1365-2054	ENSMUST00000125758:1365-2054	-	2.58607	1.13924	3.53165	OK	0.758341262
CUFF.22351	-	-	CUFF.22351	-	-	ENSMUST00000140846	897-1464	ENSMUST00000140846:897-1464	-	2.59027	0.830621	3.73779	OK	0.759572873
CUFF.7619	-	-	CUFF.7619	-	-	ENSMUST00000129190	760-1357	ENSMUST00000129190:760-1357	-	2.59226	1.05184	3.81292	OK	0.760156422
CUFF.4573	-	-	CUFF.4573	-	-	ENSMUST00000160457	270-776	ENSMUST00000160457:270-776	-	2.59363	0.775629	3.72302	OK	0.760558162
CUFF.17298	-	-	CUFF.17298	-	-	ENSMUST00000115420	41-819	ENSMUST00000115420:41-819	-	2.59533	1.2107	3.73299	OK	0.761056672
CUFF.1719	-	-	CUFF.1719	-	-	ENSMUST00000112853	29-716	ENSMUST00000112853:29-716	-	2.59676	1.14256	3.54193	OK	0.761476006
CUFF.8529	-	-	CUFF.8529	-	-	ENSMUST00000097707	308-1297	ENSMUST00000097707:308-1297	-	2.59767	1.4286	3.49213	OK	0.761742855
CUFF.17612	-	-	CUFF.17612	-	-	ENSMUST00000080336	33-1021	ENSMUST00000080336:33-1021	-	2.60098	1.43005	3.49567	OK	0.762713482
CUFF.8002	-	-	CUFF.8002	-	-	ENSMUST00000189738	1564-2913	ENSMUST00000189738:1564-2913	-	2.60358	1.62922	3.49119	OK	0.763475908
CUFF.8000	-	-	CUFF.8000	-	-	ENSMUST00000189738	50-645	ENSMUST00000189738:50-645	-	2.6055	1.05538	3.82574	OK	0.764038931
