tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.8220	-	-	CUFF.8220	-	-	ENSMEUT00000012368	1496-2647	ENSMEUT00000012368:1496-2647	-	14.0409	5.73902	21.9996	OK	6.694523276
CUFF.3798	-	-	CUFF.3798	-	-	ENSMEUT00000005789	957-1935	ENSMEUT00000005789:957-1935	-	14.3368	5.62851	22.514	OK	6.835604648
CUFF.4737	-	-	CUFF.4737	-	-	ENSMEUT00000007235	138-1269	ENSMEUT00000007235:138-1269	-	14.3458	5.84051	22.3886	OK	6.839895734
CUFF.6360	-	-	CUFF.6360	-	-	ENSMEUT00000009629	1221-2582	ENSMEUT00000009629:1221-2582	-	14.3487	7.28025	21.0318	OK	6.841278417
CUFF.8334	-	-	CUFF.8334	-	-	ENSMEUT00000012545	551-1752	ENSMEUT00000012545:551-1752	-	14.4435	6.41678	22.0004	OK	6.886477857
CUFF.1630	-	-	CUFF.1630	-	-	ENSMEUT00000002469	2032-4437	ENSMEUT00000002469:2032-4437	-	14.546	9.15539	19.6841	OK	6.935348558
CUFF.6257	-	-	CUFF.6257	-	-	ENSMEUT00000009464	413-1434	ENSMEUT00000009464:413-1434	-	14.9342	6.46975	22.6441	OK	7.120437401
CUFF.1272	-	-	CUFF.1272	-	-	ENSMEUT00000001924	2-1233	ENSMEUT00000001924:2-1233	-	15.0974	7.15474	22.3586	OK	7.198249094
CUFF.7379	-	-	CUFF.7379	-	-	ENSMEUT00000011086	1182-2120	ENSMEUT00000011086:1182-2120	-	15.1246	5.86853	23.4741	OK	7.21121771
CUFF.8942	-	-	CUFF.8942	-	-	ENSMEUT00000013527	3030-4039	ENSMEUT00000013527:3030-4039	-	15.1585	6.5467	22.9134	OK	7.2273808
CUFF.1500	-	-	CUFF.1500	-	-	ENSMEUT00000002274	2978-3910	ENSMEUT00000002274:2978-3910	-	15.2503	5.90631	23.6252	OK	7.271149877
CUFF.9334	-	-	CUFF.9334	-	-	ENSMEUT00000014090	302-1306	ENSMEUT00000014090:302-1306	-	15.254	6.5793	23.0275	OK	7.272913991
CUFF.1427	-	-	CUFF.1427	-	-	ENSMEUT00000002157	2135-3210	ENSMEUT00000002157:2135-3210	-	15.2747	6.14476	23.5549	OK	7.282783488
CUFF.3580	-	-	CUFF.3580	-	-	ENSMEUT00000005436	3465-4675	ENSMEUT00000005436:3465-4675	-	15.4145	7.27892	22.7466	OK	7.349438358
CUFF.2669	-	-	CUFF.2669	-	-	ENSMEUT00000004085	4009-5075	ENSMEUT00000004085:4009-5075	-	15.4353	6.19664	23.7538	OK	7.359355534
CUFF.3684	-	-	CUFF.3684	-	-	ENSMEUT00000005587	1-1135	ENSMEUT00000005587:1-1135	-	15.4909	6.7959	23.3002	OK	7.38586491
CUFF.6648	-	-	CUFF.6648	-	-	ENSMEUT00000010111	5793-7843	ENSMEUT00000010111:5793-7843	-	15.5575	9.66676	20.9446	OK	7.417618946
CUFF.9745	-	-	CUFF.9745	-	-	ENSMEUT00000014688	954-2013	ENSMEUT00000014688:954-2013	-	15.5626	6.2376	23.9108	OK	7.420050562
CUFF.4503	-	-	CUFF.4503	-	-	ENSMEUT00000006884	2471-4020	ENSMEUT00000006884:2471-4020	-	15.623	8.52888	22.0329	OK	7.448848517
CUFF.3909	-	-	CUFF.3909	-	-	ENSMEUT00000005920	165-1217	ENSMEUT00000005920:165-1217	-	15.692	6.2791	24.0699	OK	7.481746843
CUFF.672	-	-	CUFF.672	-	-	ENSMEUT00000001079	1429-2691	ENSMEUT00000001079:1429-2691	-	15.6991	7.85137	22.6817	OK	7.485132033
CUFF.3023	-	-	CUFF.3023	-	-	ENSMEUT00000004621	220-1131	ENSMEUT00000004621:220-1131	-	15.7072	6.04246	24.1698	OK	7.48899401
CUFF.9670	-	-	CUFF.9670	-	-	ENSMEUT00000014562	126-1032	ENSMEUT00000014562:126-1032	-	15.8201	6.07581	25.5184	OK	7.5428233
CUFF.5038	-	-	CUFF.5038	-	-	ENSMEUT00000007706	1673-3202	ENSMEUT00000007706:1673-3202	-	15.8599	8.64044	23.0412	OK	7.561799436
CUFF.9862	-	-	CUFF.9862	-	-	ENSMEUT00000014879	23-1066	ENSMEUT00000014879:23-1066	-	15.8615	6.33328	25.3331	OK	7.562562296
CUFF.7602	-	-	CUFF.7602	-	-	ENSMEUT00000011398	538-1711	ENSMEUT00000011398:538-1711	-	16.0068	7.50852	24.4027	OK	7.631839496
CUFF.429	-	-	CUFF.429	-	-	ENSMEUT00000000703	0-1035	ENSMEUT00000000703:0-1035	-	16.0154	6.38224	25.529	OK	7.635939867
CUFF.4226	-	-	CUFF.4226	-	-	ENSMEUT00000006425	1016-1982	ENSMEUT00000006425:1016-1982	-	16.0208	6.83811	25.0731	OK	7.638514518
CUFF.10590	-	-	CUFF.10590	-	-	ENSMEUT00000015931	53-949	ENSMEUT00000015931:53-949	-	16.0507	6.14362	25.8032	OK	7.65277046
CUFF.10269	-	-	CUFF.10269	-	-	ENSMEUT00000015441	350-1382	ENSMEUT00000015441:350-1382	-	16.0738	6.40079	25.6032	OK	7.663784247
CUFF.3969	-	-	CUFF.3969	-	-	ENSMEUT00000006048	3107-4002	ENSMEUT00000006048:3107-4002	-	16.0742	6.15048	25.832	OK	7.663974962
CUFF.1628	-	-	CUFF.1628	-	-	ENSMEUT00000002469	77-1036	ENSMEUT00000002469:77-1036	-	16.1706	6.88803	25.2561	OK	7.709937261
CUFF.3158	-	-	CUFF.3158	-	-	ENSMEUT00000004840	5068-6365	ENSMEUT00000004840:5068-6365	-	16.2065	8.48833	23.7673	OK	7.727053926
CUFF.11137	-	-	CUFF.11137	-	-	ENSMEUT00000016709	405-1566	ENSMEUT00000016709:405-1566	-	16.2088	7.58612	24.6549	OK	7.728150537
CUFF.10119	-	-	CUFF.10119	-	-	ENSMEUT00000015243	1809-2696	ENSMEUT00000015243:1809-2696	-	16.2641	6.20595	26.065	OK	7.754516877
CUFF.1785	-	-	CUFF.1785	-	-	ENSMEUT00000002719	2162-3252	ENSMEUT00000002719:2162-3252	-	16.2655	8.08026	25.2508	OK	7.755184379
CUFF.1983	-	-	CUFF.1983	-	-	ENSMEUT00000003026	2845-4136	ENSMEUT00000003026:2845-4136	-	16.2964	8.52778	23.8778	OK	7.769917107
CUFF.2047	-	-	CUFF.2047	-	-	ENSMEUT00000003144	1633-2515	ENSMEUT00000003144:1633-2515	-	16.3852	6.24113	26.2128	OK	7.812255823
CUFF.6008	-	-	CUFF.6008	-	-	ENSMEUT00000009074	3-885	ENSMEUT00000009074:3-885	-	16.3852	6.24113	26.2128	OK	7.812255823
CUFF.3646	-	-	CUFF.3646	-	-	ENSMEUT00000005545	634-2253	ENSMEUT00000005545:634-2253	-	16.4096	9.52014	23.1203	OK	7.823889434
CUFF.6082	-	-	CUFF.6082	-	-	ENSMEUT00000009176	762-1977	ENSMEUT00000009176:762-1977	-	16.4334	8.15508	24.4652	OK	7.835236972
CUFF.7200	-	-	CUFF.7200	-	-	ENSMEUT00000010877	1296-3917	ENSMEUT00000010877:1296-3917	-	16.4393	10.9212	21.8423	OK	7.838050017
CUFF.6125	-	-	CUFF.6125	-	-	ENSMEUT00000009231	114-1663	ENSMEUT00000009231:114-1663	-	16.4453	9.23962	23.4544	OK	7.840910741
CUFF.3815	-	-	CUFF.3815	-	-	ENSMEUT00000005817	28-1374	ENSMEUT00000005817:28-1374	-	16.4766	8.99725	23.72	OK	7.855834185
CUFF.823	-	-	CUFF.823	-	-	ENSMEUT00000001367	6006-6951	ENSMEUT00000001367:6006-6951	-	16.4786	6.99007	25.6303	OK	7.85678776
CUFF.5077	-	-	CUFF.5077	-	-	ENSMEUT00000007767	6852-8129	ENSMEUT00000007767:6852-8129	-	16.5103	8.62127	24.1396	OK	7.871901918
CUFF.9888	-	-	CUFF.9888	-	-	ENSMEUT00000014928	1798-3273	ENSMEUT00000014928:1798-3273	-	16.537	8.95677	23.8847	OK	7.88463214
CUFF.8191	-	-	CUFF.8191	-	-	ENSMEUT00000012313	453-1856	ENSMEUT00000012313:453-1856	-	16.6122	8.63172	24.3257	OK	7.920486547
CUFF.9728	-	-	CUFF.9728	-	-	ENSMEUT00000014643	38-1440	ENSMEUT00000014643:38-1440	-	16.6261	8.63787	24.3431	OK	7.927113891
CUFF.8208	-	-	CUFF.8208	-	-	ENSMEUT00000012337	72-1008	ENSMEUT00000012337:72-1008	-	16.6829	7.05728	25.8767	OK	7.954195412
CUFF.6244	-	-	CUFF.6244	-	-	ENSMEUT00000009468	12-1144	ENSMEUT00000009468:12-1144	-	16.7187	7.78047	25.2865	OK	7.971264399
CUFF.4781	-	-	CUFF.4781	-	-	ENSMEUT00000007294	2753-3752	ENSMEUT00000007294:2753-3752	-	16.7462	6.61223	26.4489	OK	7.98437605
CUFF.5389	-	-	CUFF.5389	-	-	ENSMEUT00000008285	157-1483	ENSMEUT00000008285:157-1483	-	16.7719	9.13295	24.0778	OK	7.996629485
CUFF.1697	-	-	CUFF.1697	-	-	ENSMEUT00000002568	807-1935	ENSMEUT00000002568:807-1935	-	16.7915	7.80806	25.3762	OK	8.005974516
CUFF.7573	-	-	CUFF.7573	-	-	ENSMEUT00000011360	200-1195	ENSMEUT00000011360:200-1195	-	16.8315	6.63881	26.5552	OK	8.02504601
CUFF.4816	-	-	CUFF.4816	-	-	ENSMEUT00000007344	1063-3686	ENSMEUT00000007344:1063-3686	-	16.882	11.3325	22.2454	OK	8.04912377
CUFF.2169	-	-	CUFF.2169	-	-	ENSMEUT00000003265	77-1134	ENSMEUT00000003265:77-1134	-	16.8993	8.33253	26.0392	OK	8.057372191
CUFF.8630	-	-	CUFF.8630	-	-	ENSMEUT00000012994	14-1195	ENSMEUT00000012994:14-1195	-	17.0088	8.38986	25.1696	OK	8.109580404
CUFF.206	-	-	CUFF.206	-	-	ENSMEUT00000000353	624-2840	ENSMEUT00000000353:624-2840	-	17.0142	10.9299	22.8534	OK	8.112155056
CUFF.1370	-	-	CUFF.1370	-	-	ENSMEUT00000002067	148-1327	ENSMEUT00000002067:148-1327	-	17.0439	8.40409	25.2123	OK	8.126315639
CUFF.5469	-	-	CUFF.5469	-	-	ENSMEUT00000008297	73-992	ENSMEUT00000008297:73-992	-	17.083	7.18783	26.3554	OK	8.144958024
CUFF.2997	-	-	CUFF.2997	-	-	ENSMEUT00000004552	143-1770	ENSMEUT00000004552:143-1770	-	17.094	10.15	23.6833	OK	8.150202685
CUFF.3372	-	-	CUFF.3372	-	-	ENSMEUT00000005142	2271-3382	ENSMEUT00000005142:2271-3382	-	17.1084	7.92753	25.7645	OK	8.157068423
CUFF.3316	-	-	CUFF.3316	-	-	ENSMEUT00000005063	42-894	ENSMEUT00000005063:42-894	-	17.1509	6.46089	27.1357	OK	8.177331884
CUFF.7621	-	-	CUFF.7621	-	-	ENSMEUT00000011443	110-1026	ENSMEUT00000011443:110-1026	-	17.1556	7.21137	26.4417	OK	8.179572785
CUFF.3440	-	-	CUFF.3440	-	-	ENSMEUT00000005224	98-1078	ENSMEUT00000005224:98-1078	-	17.1595	6.74042	26.9617	OK	8.181432255
CUFF.9550	-	-	CUFF.9550	-	-	ENSMEUT00000014398	21-870	ENSMEUT00000014398:21-870	-	17.2315	6.48372	27.2316	OK	8.215760943
CUFF.1255	-	-	CUFF.1255	-	-	ENSMEUT00000001886	516-2127	ENSMEUT00000001886:516-2127	-	17.2892	10.2508	23.9185	OK	8.243271572
CUFF.6647	-	-	CUFF.6647	-	-	ENSMEUT00000010111	0-1417	ENSMEUT00000010111:0-1417	-	17.3317	9.32338	24.8624	OK	8.263535034
CUFF.10137	-	-	CUFF.10137	-	-	ENSMEUT00000015275	44-1078	ENSMEUT00000015275:44-1078	-	17.371	8.51788	26.6184	OK	8.282272776
CUFF.4821	-	-	CUFF.4821	-	-	ENSMEUT00000007366	161-2203	ENSMEUT00000007366:161-2203	-	17.4283	11.3221	23.7224	OK	8.309592691
CUFF.1326	-	-	CUFF.1326	-	-	ENSMEUT00000002003	4-971	ENSMEUT00000002003:4-971	-	17.4542	6.83104	27.3242	OK	8.321941483
CUFF.8924	-	-	CUFF.8924	-	-	ENSMEUT00000013479	141-981	ENSMEUT00000013479:141-981	-	17.4777	6.55319	27.5234	OK	8.333145985
CUFF.8883	-	-	CUFF.8883	-	-	ENSMEUT00000013389	604-1569	ENSMEUT00000013389:604-1569	-	17.5004	6.8452	27.3808	OK	8.343969057
CUFF.9662	-	-	CUFF.9662	-	-	ENSMEUT00000014551	3-968	ENSMEUT00000014551:3-968	-	17.5004	6.8452	27.3808	OK	8.343969057
CUFF.7863	-	-	CUFF.7863	-	-	ENSMEUT00000011894	568-1406	ENSMEUT00000011894:568-1406	-	17.5333	6.56883	27.5891	OK	8.359655361
CUFF.1088	-	-	CUFF.1088	-	-	ENSMEUT00000001655	83-1233	ENSMEUT00000001655:83-1233	-	17.5698	8.61602	25.8481	OK	8.377058098
CUFF.8489	-	-	CUFF.8489	-	-	ENSMEUT00000012823	4565-5527	ENSMEUT00000012823:4565-5527	-	17.5702	6.86654	27.4662	OK	8.377248813
CUFF.4969	-	-	CUFF.4969	-	-	ENSMEUT00000007575	521-1733	ENSMEUT00000007575:521-1733	-	17.5814	9.08363	25.4342	OK	8.382588831
CUFF.9343	-	-	CUFF.9343	-	-	ENSMEUT00000014076	6-842	ENSMEUT00000014076:6-842	-	17.5894	6.58455	27.6551	OK	8.38640313
CUFF.6083	-	-	CUFF.6083	-	-	ENSMEUT00000009189	773-1857	ENSMEUT00000009189:773-1857	-	17.6369	8.12499	26.4062	OK	8.409050528
CUFF.9128	-	-	CUFF.9128	-	-	ENSMEUT00000013771	456-1476	ENSMEUT00000013771:456-1476	-	17.6713	8.63479	26.9837	OK	8.425452013
CUFF.8550	-	-	CUFF.8550	-	-	ENSMEUT00000012845	241-1510	ENSMEUT00000012845:241-1510	-	17.6747	9.54318	25.1593	OK	8.42707309
CUFF.4492	-	-	CUFF.4492	-	-	ENSMEUT00000006836	1494-2325	ENSMEUT00000006836:1494-2325	-	17.731	6.62416	27.8215	OK	8.453916217
CUFF.6390	-	-	CUFF.6390	-	-	ENSMEUT00000009728	1393-2348	ENSMEUT00000009728:1393-2348	-	17.7353	6.91688	27.6675	OK	8.455966402
CUFF.1502	-	-	CUFF.1502	-	-	ENSMEUT00000002258	1094-2359	ENSMEUT00000002258:1094-2359	-	17.7417	9.57336	25.2388	OK	8.459017841
CUFF.7569	-	-	CUFF.7569	-	-	ENSMEUT00000011410	5610-6626	ENSMEUT00000011410:5610-6626	-	17.759	8.66879	27.09	OK	8.467266262
CUFF.9259	-	-	CUFF.9259	-	-	ENSMEUT00000013955	2-832	ENSMEUT00000013955:2-832	-	17.7596	6.63214	27.855	OK	8.467552334
CUFF.2855	-	-	CUFF.2855	-	-	ENSMEUT00000004339	10-1273	ENSMEUT00000004339:10-1273	-	17.7754	9.58852	25.2788	OK	8.475085574
CUFF.8984	-	-	CUFF.8984	-	-	ENSMEUT00000013619	3459-4777	ENSMEUT00000013619:3459-4777	-	17.8867	9.18839	25.8945	OK	8.528152004
CUFF.6954	-	-	CUFF.6954	-	-	ENSMEUT00000010526	590-1661	ENSMEUT00000010526:590-1661	-	17.9033	8.22361	26.7267	OK	8.536066674
CUFF.382	-	-	CUFF.382	-	-	ENSMEUT00000000637	167-1174	ENSMEUT00000000637:167-1174	-	17.9596	8.74626	27.3321	OK	8.562909801
CUFF.6558	-	-	CUFF.6558	-	-	ENSMEUT00000009903	0-823	ENSMEUT00000009903:0-823	-	17.9624	6.68855	28.0919	OK	8.564244806
CUFF.7271	-	-	CUFF.7271	-	-	ENSMEUT00000010959	3397-4220	ENSMEUT00000010959:3397-4220	-	17.9624	6.68855	28.0919	OK	8.564244806
CUFF.1179	-	-	CUFF.1179	-	-	ENSMEUT00000001814	1523-2467	ENSMEUT00000001814:1523-2467	-	18.0012	6.99747	27.9899	OK	8.582744154
CUFF.11058	-	-	CUFF.11058	-	-	ENSMEUT00000016627	2779-4334	ENSMEUT00000016627:2779-4334	-	18.0091	10.62	24.7799	OK	8.586510774
CUFF.10799	-	-	CUFF.10799	-	-	ENSMEUT00000016188	1807-2811	ENSMEUT00000016188:1807-2811	-	18.0274	8.7724	27.4137	OK	8.595235982
CUFF.6776	-	-	CUFF.6776	-	-	ENSMEUT00000010276	236-1055	ENSMEUT00000010276:236-1055	-	18.0804	6.72122	28.2291	OK	8.620505711
CUFF.9779	-	-	CUFF.9779	-	-	ENSMEUT00000014731	597-1720	ENSMEUT00000014731:597-1720	-	18.0895	8.82317	26.4695	OK	8.624844476
CUFF.4662	-	-	CUFF.4662	-	-	ENSMEUT00000007083	798-1981	ENSMEUT00000007083:798-1981	-	18.1055	9.30631	26.0577	OK	8.632473073
CUFF.4054	-	-	CUFF.4054	-	-	ENSMEUT00000006287	11607-12546	ENSMEUT00000006287:11607-12546	-	18.1246	7.03473	28.1389	OK	8.641579711
CUFF.10179	-	-	CUFF.10179	-	-	ENSMEUT00000015335	6-884	ENSMEUT00000015335:6-884	-	18.1316	7.52348	27.5861	OK	8.644917223
CUFF.5994	-	-	CUFF.5994	-	-	ENSMEUT00000009059	463-1339	ENSMEUT00000009059:463-1339	-	18.1861	7.54066	27.6491	OK	8.670902132
CUFF.1215	-	-	CUFF.1215	-	-	ENSMEUT00000001809	1163-3911	ENSMEUT00000001809:1163-3911	-	18.2194	12.4196	23.6373	OK	8.68677915
CUFF.9333	-	-	CUFF.9333	-	-	ENSMEUT00000014066	794-1668	ENSMEUT00000014066:794-1668	-	18.2409	7.55791	27.7123	OK	8.697030078
CUFF.2122	-	-	CUFF.2122	-	-	ENSMEUT00000003207	183-1117	ENSMEUT00000003207:183-1117	-	18.2498	7.07239	28.2896	OK	8.701273485
CUFF.2700	-	-	CUFF.2700	-	-	ENSMEUT00000004112	61-2013	ENSMEUT00000004112:61-2013	-	18.3288	11.8441	24.8162	OK	8.738939685
CUFF.9496	-	-	CUFF.9496	-	-	ENSMEUT00000014304	214-1323	ENSMEUT00000014304:214-1323	-	18.3712	8.93456	27.7964	OK	8.759155468
CUFF.3268	-	-	CUFF.3268	-	-	ENSMEUT00000004949	269-1198	ENSMEUT00000004949:269-1198	-	18.3768	7.11046	28.4418	OK	8.761825477
CUFF.487	-	-	CUFF.487	-	-	ENSMEUT00000000781	71-1414	ENSMEUT00000000781:71-1414	-	18.4638	9.83711	27.052	OK	8.803305975
CUFF.7928	-	-	CUFF.7928	-	-	ENSMEUT00000011964	1097-2379	ENSMEUT00000011964:1097-2379	-	18.4874	9.44641	27.4805	OK	8.814558156
CUFF.3819	-	-	CUFF.3819	-	-	ENSMEUT00000005830	491-1356	ENSMEUT00000005830:491-1356	-	18.4915	7.63655	29.2734	OK	8.816512984
CUFF.4845	-	-	CUFF.4845	-	-	ENSMEUT00000007372	1209-2490	ENSMEUT00000007372:1209-2490	-	18.5047	9.45378	27.5019	OK	8.822806577
CUFF.1324	-	-	CUFF.1324	-	-	ENSMEUT00000002001	182-1106	ENSMEUT00000002001:182-1106	-	18.5055	7.14894	28.5957	OK	8.823188007
CUFF.5677	-	-	CUFF.5677	-	-	ENSMEUT00000008595	237-1161	ENSMEUT00000008595:237-1161	-	18.5055	7.14894	28.5957	OK	8.823188007
CUFF.9538	-	-	CUFF.9538	-	-	ENSMEUT00000014359	300-1878	ENSMEUT00000014359:300-1878	-	18.5111	10.4652	26.5118	OK	8.825858016
CUFF.3508	-	-	CUFF.3508	-	-	ENSMEUT00000005332	1954-2877	ENSMEUT00000005332:1954-2877	-	18.5314	7.15668	28.6267	OK	8.835536799
CUFF.6796	-	-	CUFF.6796	-	-	ENSMEUT00000010299	1196-2116	ENSMEUT00000010299:1196-2116	-	18.6097	7.18002	28.7201	OK	8.872869247
CUFF.8371	-	-	CUFF.8371	-	-	ENSMEUT00000012626	2703-3682	ENSMEUT00000012626:2703-3682	-	18.6136	8.99641	28.1138	OK	8.874728717
CUFF.10483	-	-	CUFF.10483	-	-	ENSMEUT00000015765	75-876	ENSMEUT00000015765:75-876	-	18.6312	6.87226	30.2379	OK	8.883120175
CUFF.10492	-	-	CUFF.10492	-	-	ENSMEUT00000015813	5185-6163	ENSMEUT00000015813:5185-6163	-	18.6378	9.00561	28.1425	OK	8.886266971
CUFF.2291	-	-	CUFF.2291	-	-	ENSMEUT00000003490	640-2031	ENSMEUT00000003490:640-2031	-	18.6456	10.2891	26.91	OK	8.889985912
CUFF.9247	-	-	CUFF.9247	-	-	ENSMEUT00000013945	939-2268	ENSMEUT00000013945:939-2268	-	18.6948	9.94073	27.337	OK	8.913443849
CUFF.7814	-	-	CUFF.7814	-	-	ENSMEUT00000011768	374-1408	ENSMEUT00000011768:374-1408	-	18.7073	8.51788	28.7478	OK	8.919403691
CUFF.7650	-	-	CUFF.7650	-	-	ENSMEUT00000011511	1278-2665	ENSMEUT00000011511:1278-2665	-	18.7089	10.3188	26.9876	OK	8.92016655
CUFF.3376	-	-	CUFF.3376	-	-	ENSMEUT00000005110	1227-2084	ENSMEUT00000005110:1227-2084	-	18.7202	7.70784	29.5467	OK	8.925554247
CUFF.34	-	-	CUFF.34	-	-	ENSMEUT00000000036	1013-2103	ENSMEUT00000000036:1013-2103	-	18.7679	9.0903	28.2809	OK	8.948297003
CUFF.4687	-	-	CUFF.4687	-	-	ENSMEUT00000007120	77-990	ENSMEUT00000007120:77-990	-	18.7951	7.23507	28.9403	OK	8.961265619
CUFF.4465	-	-	CUFF.4465	-	-	ENSMEUT00000006790	1482-2336	ENSMEUT00000006790:1482-2336	-	18.8074	7.73491	29.6505	OK	8.967130103
CUFF.6559	-	-	CUFF.6559	-	-	ENSMEUT00000009937	3321-4700	ENSMEUT00000009937:3321-4700	-	18.837	10.3787	27.1442	OK	8.981243008
CUFF.11139	-	-	CUFF.11139	-	-	ENSMEUT00000016717	188-1040	ENSMEUT00000016717:188-1040	-	18.866	7.75307	29.7201	OK	8.995069841
CUFF.10756	-	-	CUFF.10756	-	-	ENSMEUT00000016117	138-989	ENSMEUT00000016117:138-989	-	18.8955	7.76218	29.755	OK	9.009135067
CUFF.5088	-	-	CUFF.5088	-	-	ENSMEUT00000007777	1370-3153	ENSMEUT00000007777:1370-3153	-	18.8983	11.7318	25.9334	OK	9.010470071
CUFF.2583	-	-	CUFF.2583	-	-	ENSMEUT00000003929	456-1363	ENSMEUT00000003929:456-1363	-	18.9569	7.28293	29.1317	OK	9.038409809
CUFF.10379	-	-	CUFF.10379	-	-	ENSMEUT00000015621	978-2349	ENSMEUT00000015621:978-2349	-	18.9668	10.4392	27.3026	OK	9.043130004
CUFF.4859	-	-	CUFF.4859	-	-	ENSMEUT00000007389	1070-1860	ENSMEUT00000007389:1070-1860	-	18.9846	6.96795	30.659	OK	9.051616818
CUFF.2812	-	-	CUFF.2812	-	-	ENSMEUT00000004294	2991-4012	ENSMEUT00000004294:2991-4012	-	19.0072	8.62634	29.1139	OK	9.062392212
CUFF.3776	-	-	CUFF.3776	-	-	ENSMEUT00000005754	233-1137	ENSMEUT00000005754:233-1137	-	19.0388	7.3071	29.2284	OK	9.077458692
CUFF.3742	-	-	CUFF.3742	-	-	ENSMEUT00000005704	1325-2459	ENSMEUT00000005704:1325-2459	-	19.0657	9.70843	28.1544	OK	9.090284271
CUFF.1921	-	-	CUFF.1921	-	-	ENSMEUT00000002920	476-1549	ENSMEUT00000002920:476-1549	-	19.1376	9.23432	28.729	OK	9.12456528
CUFF.585	-	-	CUFF.585	-	-	ENSMEUT00000000957	1147-1989	ENSMEUT00000000957:1147-1989	-	19.1646	7.84515	30.0731	OK	9.137438538
CUFF.7506	-	-	CUFF.7506	-	-	ENSMEUT00000011267	897-1795	ENSMEUT00000011267:897-1795	-	19.2049	7.35592	29.4237	OK	9.156653068
CUFF.4013	-	-	CUFF.4013	-	-	ENSMEUT00000006054	0-954	ENSMEUT00000006054:0-954	-	19.2391	9.23217	28.8505	OK	9.172959195
CUFF.3927	-	-	CUFF.3927	-	-	ENSMEUT00000005947	252-1263	ENSMEUT00000005947:252-1263	-	19.2445	8.71166	29.4019	OK	9.175533846
CUFF.10158	-	-	CUFF.10158	-	-	ENSMEUT00000015301	101-1455	ENSMEUT00000015301:101-1455	-	19.2486	10.5703	27.6454	OK	9.177488674
CUFF.635	-	-	CUFF.635	-	-	ENSMEUT00000001032	6812-7594	ENSMEUT00000001032:6812-7594	-	19.2502	7.03923	30.9726	OK	9.178251534
CUFF.2198	-	-	CUFF.2198	-	-	ENSMEUT00000003309	16-1026	ENSMEUT00000003309:16-1026	-	19.2686	8.72029	29.431	OK	9.187024421
CUFF.3547	-	-	CUFF.3547	-	-	ENSMEUT00000005459	1757-2881	ENSMEUT00000005459:1757-2881	-	19.2743	9.7948	28.4049	OK	9.189742109
CUFF.9873	-	-	CUFF.9873	-	-	ENSMEUT00000014885	223-1232	ENSMEUT00000014885:223-1232	-	19.2927	8.72893	29.4601	OK	9.198514996
CUFF.8392	-	-	CUFF.8392	-	-	ENSMEUT00000012638	338-1345	ENSMEUT00000012638:338-1345	-	19.3411	8.74626	29.5186	OK	9.221591503
CUFF.9908	-	-	CUFF.9908	-	-	ENSMEUT00000014938	46-1449	ENSMEUT00000014938:46-1449	-	19.3809	10.9858	27.4645	OK	9.240567639
