tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.10624	-	-	CUFF.10624	-	-	ENSCAFT00000017943	85-1100	ENSCAFT00000017943:85-1100	-	1.0627	0.505495	1.57265	OK	0.498827683
CUFF.17406	-	-	CUFF.17406	-	-	ENSCAFT00000032179	0-851	ENSCAFT00000032179:0-851	-	1.06778	0.401941	1.60776	OK	0.501212218
CUFF.13597	-	-	CUFF.13597	-	-	ENSCAFT00000011054	293-1197	ENSCAFT00000011054:293-1197	-	1.06838	0.504501	1.57656	OK	0.501493856
CUFF.7809	-	-	CUFF.7809	-	-	ENSCAFT00000013395	27-984	ENSCAFT00000013395:27-984	-	1.0689	0.476561	1.60839	OK	0.501737942
CUFF.18970	-	-	CUFF.18970	-	-	ENSCAFT00000023072	22-1031	ENSCAFT00000023072:22-1031	-	1.07068	0.508501	1.582	OK	0.502573468
CUFF.3124	-	-	CUFF.3124	-	-	ENSCAFT00000004951	365-1159	ENSCAFT00000004951:365-1159	-	1.07439	0.430795	1.65138	OK	0.504314929
CUFF.12477	-	-	CUFF.12477	-	-	ENSCAFT00000019107	770-1882	ENSCAFT00000019107:770-1882	-	1.07483	0.563934	1.538	OK	0.504521463
CUFF.7064	-	-	CUFF.7064	-	-	ENSCAFT00000047417	1383-2223	ENSCAFT00000047417:1383-2223	-	1.08644	0.407204	1.76455	OK	0.509971157
CUFF.4149	-	-	CUFF.4149	-	-	ENSCAFT00000045918	4884-6874	ENSCAFT00000045918:4884-6874	-	1.08913	0.716188	1.46102	OK	0.511233833
CUFF.13734	-	-	CUFF.13734	-	-	ENSCAFT00000043308	788-2516	ENSCAFT00000043308:788-2516	-	1.08933	0.692813	1.4846	OK	0.511327713
CUFF.10140	-	-	CUFF.10140	-	-	ENSCAFT00000043119	1019-2641	ENSCAFT00000043119:1019-2641	-	1.09036	0.667795	1.51132	OK	0.511811191
CUFF.3442	-	-	CUFF.3442	-	-	ENSCAFT00000012974	2207-3462	ENSCAFT00000012974:2207-3462	-	1.09141	0.590527	1.58988	OK	0.512304057
CUFF.13060	-	-	CUFF.13060	-	-	ENSCAFT00000003500	73-910	ENSCAFT00000003500:73-910	-	1.09164	0.408664	1.77088	OK	0.512412019
CUFF.15000	-	-	CUFF.15000	-	-	ENSCAFT00000043664	212-1726	ENSCAFT00000043664:212-1726	-	1.09323	0.640123	1.54383	OK	0.513158359
CUFF.4422	-	-	CUFF.4422	-	-	ENSCAFT00000046237	261-1097	ENSCAFT00000046237:261-1097	-	1.09338	0.409152	1.77299	OK	0.513228769
CUFF.1649	-	-	CUFF.1649	-	-	ENSCAFT00000019893	711-1596	ENSCAFT00000019893:711-1596	-	1.09847	0.515332	1.61041	OK	0.515617997
CUFF.10541	-	-	CUFF.10541	-	-	ENSCAFT00000035381	474-1514	ENSCAFT00000035381:474-1514	-	1.09939	0.548159	1.64448	OK	0.516049842
CUFF.13524	-	-	CUFF.13524	-	-	ENSCAFT00000004005	53-937	ENSCAFT00000004005:53-937	-	1.1001	0.515915	1.61223	OK	0.516383113
CUFF.4678	-	-	CUFF.4678	-	-	ENSCAFT00000003912	616-1810	ENSCAFT00000003912:616-1810	-	1.10114	0.572951	1.62336	OK	0.516871286
CUFF.3152	-	-	CUFF.3152	-	-	ENSCAFT00000014593	901-2300	ENSCAFT00000014593:901-2300	-	1.10307	0.611243	1.58923	OK	0.517777221
CUFF.18111	-	-	CUFF.18111	-	-	ENSCAFT00000025070	116-842	ENSCAFT00000025070:116-842	-	1.10551	0.392621	1.80606	OK	0.518922548
CUFF.5540	-	-	CUFF.5540	-	-	ENSCAFT00000016802	3-830	ENSCAFT00000016802:3-830	-	1.10934	0.413605	1.79229	OK	0.520720337
CUFF.4114	-	-	CUFF.4114	-	-	ENSCAFT00000043143	7-731	ENSCAFT00000043143:7-731	-	1.10982	0.393706	1.81105	OK	0.520945647
CUFF.18215	-	-	CUFF.18215	-	-	ENSCAFT00000007678	6809-7583	ENSCAFT00000007678:6809-7583	-	1.11251	0.441927	1.69405	OK	0.522208324
CUFF.9295	-	-	CUFF.9295	-	-	ENSCAFT00000043749	2219-3146	ENSCAFT00000043749:2219-3146	-	1.11364	0.491983	1.66044	OK	0.522738742
CUFF.12787	-	-	CUFF.12787	-	-	ENSCAFT00000050198	2700-3678	ENSCAFT00000050198:2700-3678	-	1.11392	0.524619	1.69044	OK	0.522870173
CUFF.15550	-	-	CUFF.15550	-	-	ENSCAFT00000025156	485-1206	ENSCAFT00000025156:485-1206	-	1.11634	0.395344	1.81858	OK	0.524006113
CUFF.17969	-	-	CUFF.17969	-	-	ENSCAFT00000044958	7441-8467	ENSCAFT00000044958:7441-8467	-	1.11826	0.555639	1.66692	OK	0.524907354
CUFF.15540	-	-	CUFF.15540	-	-	ENSCAFT00000018397	4400-5322	ENSCAFT00000018397:4400-5322	-	1.12147	0.494651	1.66945	OK	0.526414117
CUFF.6958	-	-	CUFF.6958	-	-	ENSCAFT00000026415	1238-2261	ENSCAFT00000026415:1238-2261	-	1.12239	0.557269	1.67181	OK	0.526845962
CUFF.15846	-	-	CUFF.15846	-	-	ENSCAFT00000048384	578-1549	ENSCAFT00000048384:578-1549	-	1.12417	0.528401	1.70262	OK	0.527681488
CUFF.829	-	-	CUFF.829	-	-	ENSCAFT00000016094	967-2291	ENSCAFT00000016094:967-2291	-	1.12617	0.645868	1.59314	OK	0.528620281
CUFF.17953	-	-	CUFF.17953	-	-	ENSCAFT00000015654	7476-8293	ENSCAFT00000015654:7476-8293	-	1.12762	0.418668	1.81423	OK	0.529300906
CUFF.9043	-	-	CUFF.9043	-	-	ENSCAFT00000048434	214-2092	ENSCAFT00000048434:214-2092	-	1.12809	0.728544	1.5178	OK	0.529521522
CUFF.5496	-	-	CUFF.5496	-	-	ENSCAFT00000046338	2052-3323	ENSCAFT00000046338:2052-3323	-	1.1287	0.627947	1.61472	OK	0.529807854
CUFF.3437	-	-	CUFF.3437	-	-	ENSCAFT00000043346	1441-2813	ENSCAFT00000043346:1441-2813	-	1.12871	0.623272	1.62051	OK	0.529812548
CUFF.4953	-	-	CUFF.4953	-	-	ENSCAFT00000049158	2693-4166	ENSCAFT00000049158:2693-4166	-	1.12873	0.65794	1.5868	OK	0.529821936
CUFF.13051	-	-	CUFF.13051	-	-	ENSCAFT00000044213	323-1492	ENSCAFT00000044213:323-1492	-	1.12985	0.585204	1.65808	OK	0.53034766
CUFF.7915	-	-	CUFF.7915	-	-	ENSCAFT00000028005	857-1622	ENSCAFT00000028005:857-1622	-	1.13056	0.447126	1.71398	OK	0.530680931
CUFF.5112	-	-	CUFF.5112	-	-	ENSCAFT00000043902	2155-3172	ENSCAFT00000043902:2155-3172	-	1.13074	0.560556	1.68167	OK	0.530765423
CUFF.12048	-	-	CUFF.12048	-	-	ENSCAFT00000024497	306-1877	ENSCAFT00000024497:306-1877	-	1.13123	0.689474	1.56039	OK	0.530995427
CUFF.18214	-	-	CUFF.18214	-	-	ENSCAFT00000007678	5072-6238	ENSCAFT00000007678:5072-6238	-	1.1334	0.586709	1.66234	OK	0.532014017
CUFF.14048	-	-	CUFF.14048	-	-	ENSCAFT00000003583	10-1025	ENSCAFT00000003583:10-1025	-	1.13355	0.561661	1.68498	OK	0.532084427
CUFF.19055	-	-	CUFF.19055	-	-	ENSCAFT00000020607	1578-2442	ENSCAFT00000020607:1578-2442	-	1.13376	0.527857	1.64955	OK	0.532183
CUFF.5698	-	-	CUFF.5698	-	-	ENSCAFT00000037120	110-923	ENSCAFT00000037120:110-923	-	1.13511	0.420728	1.82315	OK	0.532816685
CUFF.13709	-	-	CUFF.13709	-	-	ENSCAFT00000003104	1-1165	ENSCAFT00000003104:1-1165	-	1.13578	0.587717	1.6652	OK	0.533131181
CUFF.19170	-	-	CUFF.19170	-	-	ENSCAFT00000005564	733-1594	ENSCAFT00000005564:733-1594	-	1.13899	0.529696	1.6553	OK	0.534637944
CUFF.11175	-	-	CUFF.11175	-	-	ENSCAFT00000035277	2748-3507	ENSCAFT00000035277:2748-3507	-	1.14292	0.450661	1.72753	OK	0.536482672
CUFF.17952	-	-	CUFF.17952	-	-	ENSCAFT00000015654	5499-6557	ENSCAFT00000015654:5499-6557	-	1.1433	0.592717	1.67038	OK	0.536661043
CUFF.752	-	-	CUFF.752	-	-	ENSCAFT00000047000	24-1680	ENSCAFT00000047000:24-1680	-	1.14358	0.722935	1.54915	OK	0.536792474
CUFF.11367	-	-	CUFF.11367	-	-	ENSCAFT00000029357	462-1220	ENSCAFT00000029357:462-1220	-	1.14501	0.451255	1.72981	OK	0.537463711
CUFF.7266	-	-	CUFF.7266	-	-	ENSCAFT00000009237	90-1146	ENSCAFT00000009237:90-1146	-	1.146	0.593839	1.67355	OK	0.537928414
CUFF.18754	-	-	CUFF.18754	-	-	ENSCAFT00000006329	1400-2257	ENSCAFT00000006329:1400-2257	-	1.14603	0.532169	1.66303	OK	0.537942496
CUFF.980	-	-	CUFF.980	-	-	ENSCAFT00000038722	394-1150	ENSCAFT00000038722:394-1150	-	1.14921	0.452449	1.73439	OK	0.539435176
CUFF.10302	-	-	CUFF.10302	-	-	ENSCAFT00000023710	Apr-93	ENSCAFT00000023710:4-2593	-	1.15039	0.814723	1.47531	OK	0.539989064
CUFF.10249	-	-	CUFF.10249	-	-	ENSCAFT00000004486	0-1003	ENSCAFT00000004486:0-1003	-	1.15071	0.568381	1.70514	OK	0.540139271
CUFF.5852	-	-	CUFF.5852	-	-	ENSCAFT00000021213	495-1597	ENSCAFT00000021213:495-1597	-	1.15082	0.569051	1.70715	OK	0.540190905
CUFF.7241	-	-	CUFF.7241	-	-	ENSCAFT00000022055	781-1635	ENSCAFT00000022055:781-1635	-	1.15137	0.534038	1.66887	OK	0.540449073
CUFF.9701	-	-	CUFF.9701	-	-	ENSCAFT00000025831	304-1158	ENSCAFT00000025831:304-1158	-	1.15137	0.534038	1.66887	OK	0.540449073
CUFF.18317	-	-	CUFF.18317	-	-	ENSCAFT00000010324	1455-2160	ENSCAFT00000010324:1455-2160	-	1.15244	0.404316	1.85985	OK	0.540951327
CUFF.974	-	-	CUFF.974	-	-	ENSCAFT00000029189	3-757	ENSCAFT00000029189:3-757	-	1.15343	0.453649	1.73899	OK	0.54141603
CUFF.3026	-	-	CUFF.3026	-	-	ENSCAFT00000029722	2697-3451	ENSCAFT00000029722:2697-3451	-	1.15343	0.453649	1.73899	OK	0.54141603
CUFF.3864	-	-	CUFF.3864	-	-	ENSCAFT00000016457	760-1660	ENSCAFT00000016457:760-1660	-	1.15724	0.506743	1.71026	OK	0.543204431
CUFF.10194	-	-	CUFF.10194	-	-	ENSCAFT00000006474	366-1266	ENSCAFT00000006474:366-1266	-	1.15724	0.506743	1.71026	OK	0.543204431
CUFF.12796	-	-	CUFF.12796	-	-	ENSCAFT00000007053	4665-5415	ENSCAFT00000007053:4665-5415	-	1.16198	0.456069	1.74826	OK	0.54542937
CUFF.5203	-	-	CUFF.5203	-	-	ENSCAFT00000000346	127-1073	ENSCAFT00000000346:127-1073	-	1.16237	0.542365	1.74762	OK	0.545612435
CUFF.18641	-	-	CUFF.18641	-	-	ENSCAFT00000018338	623-1666	ENSCAFT00000018338:623-1666	-	1.16389	0.601241	1.69441	OK	0.546325917
CUFF.10799	-	-	CUFF.10799	-	-	ENSCAFT00000027158	2068-2767	ENSCAFT00000027158:2068-2767	-	1.16659	0.407787	1.87582	OK	0.547593288
CUFF.4269	-	-	CUFF.4269	-	-	ENSCAFT00000021234	0-1041	ENSCAFT00000021234:0-1041	-	1.1667	0.602396	1.69766	OK	0.547644922
CUFF.9148	-	-	CUFF.9148	-	-	ENSCAFT00000047816	7640-8436	ENSCAFT00000047816:7640-8436	-	1.16806	0.429713	1.86209	OK	0.548283301
CUFF.18276	-	-	CUFF.18276	-	-	ENSCAFT00000004727	2-1138	ENSCAFT00000004727:2-1138	-	1.17013	0.602203	1.70624	OK	0.549254952
CUFF.4047	-	-	CUFF.4047	-	-	ENSCAFT00000027065	621-1414	ENSCAFT00000027065:621-1414	-	1.17407	0.431339	1.86913	OK	0.551104374
CUFF.14325	-	-	CUFF.14325	-	-	ENSCAFT00000049619	62-854	ENSCAFT00000049619:62-854	-	1.17609	0.431883	1.87149	OK	0.552052555
CUFF.1553	-	-	CUFF.1553	-	-	ENSCAFT00000023691	1610-2595	ENSCAFT00000023691:1610-2595	-	1.17744	0.578767	1.7363	OK	0.55268624
CUFF.9124	-	-	CUFF.9124	-	-	ENSCAFT00000048033	109-997	ENSCAFT00000048033:109-997	-	1.17773	0.513591	1.73337	OK	0.552822365
CUFF.15573	-	-	CUFF.15573	-	-	ENSCAFT00000008366	3658-4351	ENSCAFT00000008366:3658-4351	-	1.18109	0.411317	1.89206	OK	0.554399538
CUFF.15238	-	-	CUFF.15238	-	-	ENSCAFT00000012446	1236-2652	ENSCAFT00000012446:1236-2652	-	1.18209	0.684425	1.65067	OK	0.554868934
CUFF.11767	-	-	CUFF.11767	-	-	ENSCAFT00000045245	2-886	ENSCAFT00000045245:2-886	-	1.18472	0.515915	1.74121	OK	0.556103447
CUFF.1279	-	-	CUFF.1279	-	-	ENSCAFT00000017677	3-1072	ENSCAFT00000017677:3-1072	-	1.19504	0.586618	1.75985	OK	0.560947619
CUFF.4016	-	-	CUFF.4016	-	-	ENSCAFT00000031783	412-1099	ENSCAFT00000031783:412-1099	-	1.19596	0.41491	1.90858	OK	0.561379464
CUFF.12105	-	-	CUFF.12105	-	-	ENSCAFT00000025536	21-708	ENSCAFT00000025536:21-708	-	1.19596	0.41491	1.90858	OK	0.561379464
CUFF.8900	-	-	CUFF.8900	-	-	ENSCAFT00000029520	1064-2417	ENSCAFT00000029520:1064-2417	-	1.19737	0.674159	1.6854	OK	0.562041313
CUFF.3445	-	-	CUFF.3445	-	-	ENSCAFT00000012974	5842-6861	ENSCAFT00000012974:5842-6861	-	1.19844	0.615402	1.73431	OK	0.562543567
CUFF.11073	-	-	CUFF.11073	-	-	ENSCAFT00000044293	1-1018	ENSCAFT00000044293:1-1018	-	1.20141	0.616612	1.73772	OK	0.563937675
CUFF.15571	-	-	CUFF.15571	-	-	ENSCAFT00000048978	2285-3491	ENSCAFT00000048978:2285-3491	-	1.20238	0.661791	1.70175	OK	0.564392989
CUFF.15002	-	-	CUFF.15002	-	-	ENSCAFT00000018126	851-1676	ENSCAFT00000018126:851-1676	-	1.20569	0.55281	1.72753	OK	0.565946692
CUFF.14047	-	-	CUFF.14047	-	-	ENSCAFT00000049803	7-1541	ENSCAFT00000049803:7-1541	-	1.20591	0.743267	1.63519	OK	0.566049959
CUFF.5831	-	-	CUFF.5831	-	-	ENSCAFT00000047245	3994-4677	ENSCAFT00000047245:3994-4677	-	1.20608	0.41734	1.91976	OK	0.566129757
CUFF.3353	-	-	CUFF.3353	-	-	ENSCAFT00000022571	466-1527	ENSCAFT00000022571:466-1527	-	1.20628	0.591041	1.77312	OK	0.566223636
CUFF.18209	-	-	CUFF.18209	-	-	ENSCAFT00000043491	5086-6004	ENSCAFT00000043491:5086-6004	-	1.20836	0.558908	1.80092	OK	0.567199981
CUFF.1343	-	-	CUFF.1343	-	-	ENSCAFT00000010899	14-1683	ENSCAFT00000010899:14-1683	-	1.21155	0.751461	1.63955	OK	0.568697356
CUFF.10218	-	-	CUFF.10218	-	-	ENSCAFT00000049936	1661-2529	ENSCAFT00000049936:1661-2529	-	1.21355	0.525425	1.77331	OK	0.569636149
CUFF.8204	-	-	CUFF.8204	-	-	ENSCAFT00000031520	2136-3379	ENSCAFT00000031520:2136-3379	-	1.2145	0.687955	1.69696	OK	0.570082075
CUFF.5642	-	-	CUFF.5642	-	-	ENSCAFT00000017612	168-1034	ENSCAFT00000017612:168-1034	-	1.21725	0.526638	1.7774	OK	0.571372916
CUFF.9856	-	-	CUFF.9856	-	-	ENSCAFT00000013509	2550-3555	ENSCAFT00000013509:2550-3555	-	1.21955	0.623974	1.75847	OK	0.572452528
CUFF.5767	-	-	CUFF.5767	-	-	ENSCAFT00000004505	420-1658	ENSCAFT00000004505:420-1658	-	1.22041	0.690734	1.74986	OK	0.572856209
CUFF.17629	-	-	CUFF.17629	-	-	ENSCAFT00000018561	1519-3224	ENSCAFT00000018561:1519-3224	-	1.22051	0.769031	1.67181	OK	0.572903148
CUFF.17773	-	-	CUFF.17773	-	-	ENSCAFT00000018471	7-683	ENSCAFT00000018471:7-683	-	1.22421	0.421661	2.02397	OK	0.574639916
CUFF.8464	-	-	CUFF.8464	-	-	ENSCAFT00000014647	865-1586	ENSCAFT00000014647:865-1586	-	1.22797	0.474413	1.81858	OK	0.576404846
CUFF.12587	-	-	CUFF.12587	-	-	ENSCAFT00000006694	648-2529	ENSCAFT00000006694:648-2529	-	1.22843	0.787997	1.66692	OK	0.576620769
CUFF.3793	-	-	CUFF.3793	-	-	ENSCAFT00000030112	1099-1959	ENSCAFT00000030112:1099-1959	-	1.22849	0.530312	1.92238	OK	0.576648933
CUFF.6334	-	-	CUFF.6334	-	-	ENSCAFT00000038030	757-1895	ENSCAFT00000038030:757-1895	-	1.22906	0.65124	1.80343	OK	0.576916489
CUFF.4899	-	-	CUFF.4899	-	-	ENSCAFT00000049282	289-1239	ENSCAFT00000049282:289-1239	-	1.23316	0.60009	1.86028	OK	0.578841014
CUFF.15483	-	-	CUFF.15483	-	-	ENSCAFT00000043179	356-1398	ENSCAFT00000043179:356-1398	-	1.23384	0.601818	1.80545	OK	0.579160204
CUFF.15373	-	-	CUFF.15373	-	-	ENSCAFT00000016438	78-888	ENSCAFT00000016438:78-888	-	1.23585	0.563048	1.75952	OK	0.580103691
CUFF.19054	-	-	CUFF.19054	-	-	ENSCAFT00000020607	341-1334	ENSCAFT00000020607:341-1334	-	1.23825	0.631515	1.83713	OK	0.581230243
CUFF.18120	-	-	CUFF.18120	-	-	ENSCAFT00000048038	412-1218	ENSCAFT00000048038:412-1218	-	1.24415	0.565842	1.76826	OK	0.583999682
CUFF.3354	-	-	CUFF.3354	-	-	ENSCAFT00000022571	1651-2548	ENSCAFT00000022571:1651-2548	-	1.24532	0.571992	1.90664	OK	0.584548876
CUFF.3700	-	-	CUFF.3700	-	-	ENSCAFT00000043802	88-756	ENSCAFT00000043802:88-756	-	1.24561	0.426711	2.04821	OK	0.584685001
CUFF.9620	-	-	CUFF.9620	-	-	ENSCAFT00000050079	764-2527	ENSCAFT00000050079:764-2527	-	1.24836	0.808403	1.68148	OK	0.585975842
CUFF.18219	-	-	CUFF.18219	-	-	ENSCAFT00000036550	3155-4552	ENSCAFT00000036550:3155-4552	-	1.24905	0.734541	1.75474	OK	0.586299725
CUFF.4950	-	-	CUFF.4950	-	-	ENSCAFT00000049158	614-1508	ENSCAFT00000049158:614-1508	-	1.25078	0.573912	1.91304	OK	0.587111781
CUFF.16288	-	-	CUFF.16288	-	-	ENSCAFT00000019351	816-1801	ENSCAFT00000019351:816-1801	-	1.25103	0.636644	1.85206	OK	0.58722913
CUFF.17840	-	-	CUFF.17840	-	-	ENSCAFT00000023190	3267-3933	ENSCAFT00000023190:3267-3933	-	1.25108	0.427992	2.05436	OK	0.5872526
CUFF.11540	-	-	CUFF.11540	-	-	ENSCAFT00000000966	290-2274	ENSCAFT00000000966:290-2274	-	1.25352	0.833291	1.66658	OK	0.588397928
CUFF.865	-	-	CUFF.865	-	-	ENSCAFT00000045244	211-967	ENSCAFT00000045244:211-967	-	1.25368	0.452449	2.03602	OK	0.588473031
